pitcher,player_name,xfp_v8,gs_2026,fp_per_start_actual_2026,k_pct_2026,xfp_v7,xfp_v6,xfp_v5,delta_v8_v7,delta_v8_v6,xfp_ensemble
668909,"Williams, Gavin",10.569148690067314,7.0,17.099999999999998,0.3099415204678362,10.16727898664383,10.28253768552002,10.270363398211208,0.4018697034234844,0.2866110045472947,10.569148690067314
669022,"Gore, MacKenzie",10.482287302269766,7.0,11.057142857142855,0.2980132450331126,10.524230164312645,10.8921254017124,10.548836526015108,-0.0419428620428785,-0.4098380994426343,10.482287302269766
669160,"May, Dustin",8.395447099058613,7.0,5.585714285714284,0.1582278481012658,8.131183634747734,7.404353810601089,8.069084710401059,0.2642634643108792,0.991093288457524,8.395447099058613
669194,"Nelson, Ryne",10.474195927226091,6.0,9.716666666666669,0.1958041958041958,11.018053061722426,11.1389535335426,10.97717209436558,-0.5438571344963332,-0.6647576063165062,10.474195927226091
669203,"Burnes, Corbin",11.699990697130644,,,,12.022363666537808,12.36114138304668,12.129627523286828,-0.3223729694071657,-0.6611506859160361,11.699990697130644
669302,"Gilbert, Logan",16.245342565885167,7.0,11.3,0.2407407407407407,14.975698486343187,16.240084998468124,14.745814423345578,1.2696440795419797,0.0052575674170434,16.245342565885167
669358,"Baz, Shane",11.773147220126448,6.0,8.666666666666666,0.1933333333333333,11.898696448322788,12.39255021740918,11.984328930116313,-0.1255492281963395,-0.6194029972827302,11.773147220126448
669372,"Ginn, J.T.",12.181702003033614,5.0,8.939999999999998,0.1869918699186991,11.659671317506447,,11.822521833618625,0.5220306855271648,,12.181702003033614
669373,"Skubal, Tarik",18.51834204274776,7.0,17.142857142857142,0.2710843373493976,17.426799589258703,18.186861539395387,17.447416010436935,1.0915424534890583,0.331480503352374,18.51834204274776
669387,"Mlodzinski, Carmen",10.456565023477092,6.0,7.5666666666666655,0.2597402597402597,10.826833499216914,,10.871797769435275,-0.370268475739822,,10.456565023477092
669432,"Rogers, Trevor",13.292775540171846,6.0,7.833333333333331,0.2014925373134328,13.362138716525957,13.364211355972218,13.26802613541656,-0.0693631763541109,-0.0714358158003722,13.292775540171846
669461,"Liberatore, Matthew",8.44283572372414,7.0,6.928571428571428,0.1446540880503144,8.938018925943709,8.80111335049284,8.965250266773019,-0.4951832022195681,-0.3582776267686984,8.44283572372414
669467,"Pallante, Andre",9.1402928580163,6.0,9.733333333333333,0.1884057971014492,9.220785293948266,9.37402111904461,9.133550874232553,-0.0804924359319656,-0.2337282610283093,9.1402928580163
669920,"Alexander, Jason",9.142893509571456,,,,8.755854981543798,8.517352460393909,8.75439828103707,0.3870385280276576,0.6255410491775475,9.142893509571456
