pitcher,game_pk,game_date,year,catcher_mlbam,n_pitches
453385,530610,2018-06-27,2018,595978,105
453385,530689,2018-07-03,2018,595978,83
453385,530757,2018-07-08,2018,595978,81
453385,530812,2018-07-13,2018,595978,104
453385,530870,2018-07-20,2018,595978,60
453385,530941,2018-07-25,2018,595978,70
453385,531022,2018-07-31,2018,595978,72
453385,531116,2018-08-07,2018,595978,84
453385,531189,2018-08-13,2018,595978,86
453385,531249,2018-08-18,2018,595978,69
453385,531337,2018-08-24,2018,595978,75
453562,529540,2018-04-08,2018,595284,74
453562,529621,2018-04-14,2018,595751,88
453562,529688,2018-04-19,2018,595751,97
453562,529760,2018-04-25,2018,595284,107
453562,529835,2018-04-30,2018,595751,79
453562,529922,2018-05-06,2018,595751,75
453562,529979,2018-05-11,2018,595751,101
453562,530073,2018-05-18,2018,595751,64
453562,530132,2018-05-23,2018,595751,109
453562,530222,2018-05-29,2018,595751,103
453562,530294,2018-06-03,2018,595751,79
453562,530366,2018-06-09,2018,595751,106
453562,530445,2018-06-15,2018,595751,73
453562,530515,2018-06-20,2018,595751,92
453562,530592,2018-06-26,2018,595284,81
453562,530667,2018-07-01,2018,595751,71
453562,530741,2018-07-07,2018,595751,101
453562,530820,2018-07-13,2018,595751,95
453562,530870,2018-07-20,2018,595751,82
453562,530936,2018-07-25,2018,595284,95
453562,531021,2018-07-31,2018,595751,94
453562,531100,2018-08-06,2018,595751,110
453562,531180,2018-08-12,2018,595751,81
453562,531260,2018-08-18,2018,467092,96
453562,531335,2018-08-24,2018,467092,101
453562,531407,2018-08-29,2018,467092,75
453562,531487,2018-09-04,2018,467092,108
453562,531566,2018-09-11,2018,467092,88
453562,531654,2018-09-17,2018,467092,81
453562,531723,2018-09-22,2018,467092,51
453562,531790,2018-09-27,2018,595284,103
456034,529421,2018-03-30,2018,543877,76
456034,529506,2018-04-05,2018,543877,91
456034,529582,2018-04-11,2018,543877,35
456034,529642,2018-05-17,2018,506702,95
456034,529655,2018-04-17,2018,543877,78
456034,529721,2018-04-22,2018,543877,96
456034,529813,2018-04-28,2018,543877,85
456034,529873,2018-05-03,2018,543877,86
456034,529988,2018-05-12,2018,543877,93
456034,530134,2018-05-23,2018,543877,90
456034,530212,2018-05-28,2018,543877,95
456034,530270,2018-06-02,2018,543877,109
456034,530361,2018-06-09,2018,543877,86
456034,530426,2018-06-14,2018,543877,106
456034,530506,2018-06-20,2018,543877,100
456034,530590,2018-06-26,2018,543877,99
456034,530654,2018-07-01,2018,543877,71
456034,530733,2018-07-07,2018,543877,102
456034,530809,2018-07-12,2018,506702,103
456034,530860,2018-07-20,2018,506702,96
456034,530932,2018-08-11,2018,506702,94
456034,531006,2018-07-30,2018,506702,97
456034,531089,2018-08-05,2018,506702,108
456034,531262,2018-08-18,2018,506702,103
456034,531321,2018-08-23,2018,506702,101
456034,531398,2018-08-29,2018,506702,47
456034,531514,2018-09-07,2018,506702,101
456034,531595,2018-09-12,2018,506702,92
456034,531676,2018-09-19,2018,506702,93
456034,531756,2018-09-26,2018,506702,88
456068,529474,2018-04-03,2018,456078,89
456068,529558,2018-04-09,2018,553882,93
456068,529656,2018-04-17,2018,553882,76
456501,529429,2018-03-30,2018,457763,97
456501,529492,2018-04-04,2018,457763,89
456501,529665,2018-04-17,2018,457763,97
456501,529732,2018-04-22,2018,457763,96
456501,529806,2018-04-28,2018,457763,98
456501,530714,2018-07-05,2018,457763,76
456501,530788,2018-07-11,2018,457763,86
456501,530901,2018-07-22,2018,460026,94
456501,530976,2018-07-28,2018,460026,61
456701,529420,2018-03-30,2018,571466,104
456701,529500,2018-04-05,2018,571466,88
456701,529562,2018-04-10,2018,571466,93
456701,529639,2018-04-15,2018,571466,90
456701,529708,2018-04-21,2018,571466,100
456701,529776,2018-04-26,2018,519023,54
456701,529847,2018-05-01,2018,571466,86
456701,529930,2018-05-07,2018,571466,86
456701,529990,2018-05-12,2018,571466,85
456701,530064,2018-05-18,2018,571466,98
456701,530142,2018-05-23,2018,571466,97
456701,530201,2018-05-28,2018,571466,82
456701,530929,2018-07-24,2018,592200,115
456701,531012,2018-07-31,2018,571466,111
456701,531095,2018-08-06,2018,571466,71
456701,531188,2018-08-13,2018,571466,106
456701,531281,2018-08-20,2018,571466,96
456701,531360,2018-08-26,2018,592200,83
456701,531421,2018-08-31,2018,571466,95
456701,531495,2018-09-05,2018,592200,83
457918,529415,2018-03-29,2018,431145,96
457918,529474,2018-04-03,2018,571912,93
457918,529559,2018-04-09,2018,431145,104
457918,529676,2018-04-18,2018,431145,92
457918,529747,2018-04-24,2018,431145,97
457918,529829,2018-04-29,2018,431145,99
457918,529894,2018-05-04,2018,571912,108
457918,529969,2018-05-10,2018,431145,84
457918,530052,2018-05-16,2018,571912,101
457918,530124,2018-05-22,2018,431145,99
457918,530197,2018-05-27,2018,431145,100
457918,530283,2018-06-02,2018,571912,106
457918,530292,2018-08-25,2018,543309,107
457918,530345,2018-06-08,2018,431145,105
457918,530424,2018-06-13,2018,431145,98
457918,530504,2018-06-20,2018,431145,113
457918,530582,2018-06-25,2018,431145,104
457918,530658,2018-07-01,2018,431145,97
457918,530739,2018-07-07,2018,571912,84
457918,530809,2018-07-12,2018,431145,98
457918,530889,2018-07-22,2018,431145,102
457918,530989,2018-07-29,2018,519222,96
457918,531141,2018-08-09,2018,519222,94
457918,531207,2018-08-14,2018,519222,106
457918,531278,2018-08-19,2018,543309,103
457918,531411,2018-08-30,2018,543309,92
457918,531486,2018-09-04,2018,596142,78
457918,531563,2018-09-10,2018,596142,91
457918,531661,2018-09-18,2018,596142,102
457918,531728,2018-09-23,2018,596142,107
457918,531801,2018-09-28,2018,596142,88
458681,529465,2018-04-02,2018,488771,95
458681,529551,2018-04-09,2018,488771,105
458681,529698,2018-04-20,2018,488771,95
458681,529768,2018-04-25,2018,488771,89
458681,529840,2018-04-30,2018,641598,99
458681,529905,2018-05-05,2018,641598,97
458681,529978,2018-05-11,2018,435064,99
458681,530049,2018-05-16,2018,641598,82
458681,530122,2018-05-22,2018,641598,100
458681,530205,2018-05-28,2018,641598,91
458681,530273,2018-06-02,2018,641598,113
458681,530350,2018-06-08,2018,641598,105
458681,530430,2018-06-14,2018,641598,114
458681,530506,2018-06-20,2018,641598,97
458681,530591,2018-06-26,2018,641598,90
458681,530663,2018-07-01,2018,641598,62
458681,530717,2018-07-06,2018,641598,105
458681,530791,2018-07-11,2018,435064,114
458681,530882,2018-07-21,2018,435064,122
458681,530962,2018-07-27,2018,641598,103
458681,531099,2018-08-06,2018,543309,108
458681,531170,2018-08-11,2018,543309,99
458681,531248,2018-08-17,2018,519222,99
458681,531312,2018-08-22,2018,519222,110
458681,531380,2018-08-28,2018,519222,103
458681,531453,2018-09-02,2018,519222,82
458681,531534,2018-09-08,2018,519222,76
458681,531647,2018-09-16,2018,596142,80
458681,531713,2018-09-22,2018,596142,93
458690,529757,2018-04-24,2018,456078,66
458708,529475,2018-04-03,2018,547379,77
458708,529563,2018-04-10,2018,547379,98
458708,529748,2018-04-24,2018,547379,61
458708,529826,2018-04-29,2018,543228,96
458708,529883,2018-05-04,2018,543228,102
458708,530027,2018-05-15,2018,543228,78
458708,531608,2018-09-14,2018,543228,62
458708,531691,2018-09-20,2018,547379,76
458708,531786,2018-09-27,2018,543228,74
458924,530332,2018-06-06,2018,467092,23
460283,530563,2018-06-24,2018,608700,29
461325,531048,2018-08-02,2018,571912,28
461829,529456,2018-04-01,2018,471083,91
461829,529526,2018-04-07,2018,600474,96
461829,529590,2018-04-12,2018,446308,106
461829,529668,2018-04-17,2018,600474,97
461829,529744,2018-04-23,2018,446308,94
461829,529815,2018-04-29,2018,446308,114
461829,529891,2018-05-04,2018,446308,89
461829,529961,2018-05-09,2018,446308,110
461829,530032,2018-05-15,2018,600474,111
461829,530115,2018-05-21,2018,600474,111
461829,530213,2018-05-28,2018,571851,114
461829,530284,2018-06-02,2018,571851,102
461829,530370,2018-06-09,2018,571851,97
461829,530449,2018-06-15,2018,600474,104
461829,530505,2018-06-20,2018,600474,49
461829,530583,2018-06-25,2018,600474,62
461829,530667,2018-07-01,2018,600474,89
461829,530723,2018-07-06,2018,571851,114
461829,530801,2018-07-11,2018,446308,89
461829,530915,2018-07-23,2018,446308,107
461829,530985,2018-07-28,2018,446308,114
461829,531052,2018-08-04,2018,446308,94
461829,531133,2018-08-09,2018,446308,94
461829,531209,2018-08-14,2018,446308,78
461829,531273,2018-08-19,2018,446308,92
461829,531341,2018-08-24,2018,446308,103
461829,531407,2018-08-29,2018,446308,98
461829,531537,2018-09-08,2018,444489,89
461829,531614,2018-09-14,2018,444489,89
461829,531679,2018-09-19,2018,444489,90
461829,531763,2018-09-25,2018,444489,69
461829,531827,2018-09-30,2018,444489,74
461833,529728,2018-04-22,2018,488771,70
461833,529788,2018-04-27,2018,488771,61
462136,529439,2018-03-31,2018,571912,91
462136,529516,2018-04-06,2018,431145,105
462136,529588,2018-04-11,2018,571912,87
462136,529704,2018-04-20,2018,431145,98
462136,529777,2018-04-26,2018,571912,97
462136,529855,2018-05-01,2018,571912,99
462136,529925,2018-05-06,2018,571912,96
462136,529988,2018-05-12,2018,571912,103
462136,530072,2018-05-18,2018,571912,108
462136,530150,2018-05-24,2018,571912,88
462136,530227,2018-05-29,2018,571912,63
462136,530313,2018-06-05,2018,431145,97
462136,530375,2018-06-10,2018,431145,97
462136,530464,2018-06-16,2018,571912,109
462136,530542,2018-06-22,2018,431145,100
462136,530612,2018-06-27,2018,571912,93
462136,530687,2018-07-03,2018,431145,12
462136,531009,2018-07-30,2018,571912,69
462136,531078,2018-08-04,2018,431145,93
462136,531154,2018-08-10,2018,571912,91
462136,531223,2018-08-15,2018,571912,94
462136,531280,2018-08-20,2018,643376,97
462136,531365,2018-08-26,2018,643376,71
462136,531446,2018-09-01,2018,643376,93
462136,531513,2018-09-07,2018,571912,103
462136,531617,2018-09-14,2018,571912,55
462136,531689,2018-09-19,2018,571912,98
462136,531745,2018-09-24,2018,571912,93
462382,530996,2018-07-29,2018,593993,35
462382,531579,2018-09-11,2018,621529,25
467100,529417,2018-03-30,2018,465041,84
467100,529490,2018-04-04,2018,465041,81
467100,529555,2018-04-10,2018,465041,102
467100,529637,2018-04-15,2018,465041,106
467100,529700,2018-04-20,2018,465041,92
467100,529779,2018-04-26,2018,465041,93
467100,529866,2018-05-02,2018,465041,98
467100,529944,2018-05-08,2018,465041,77
467100,530011,2018-05-13,2018,465041,81
467100,530074,2018-05-18,2018,553869,88
467100,530152,2018-05-24,2018,553869,101
467100,530383,2018-06-10,2018,553869,94
467100,530452,2018-06-16,2018,553869,95
467100,530528,2018-06-22,2018,553869,90
467100,530609,2018-06-27,2018,553869,86
467100,530688,2018-07-03,2018,553869,90
467100,530771,2018-07-09,2018,465041,91
467100,530832,2018-07-14,2018,553869,83
467100,530899,2018-07-22,2018,553869,98
467100,530963,2018-07-27,2018,553869,86
467100,531077,2018-08-04,2018,553869,96
467100,531138,2018-08-09,2018,553869,89
467100,531226,2018-08-16,2018,553869,97
467100,531288,2018-08-21,2018,465041,78
467100,531389,2018-08-28,2018,465041,70
467100,531533,2018-09-08,2018,607732,90
467100,531629,2018-09-15,2018,465041,67
467100,531705,2018-09-21,2018,465041,50
467100,531782,2018-09-26,2018,553869,82
468504,529426,2018-03-30,2018,444489,69
468504,529493,2018-04-04,2018,444489,91
468504,529553,2018-04-09,2018,444489,83
468504,529633,2018-04-15,2018,542908,87
468504,529697,2018-04-20,2018,542908,102
468504,529767,2018-04-25,2018,444489,64
468504,529833,2018-04-30,2018,444489,62
468504,529908,2018-05-05,2018,444489,93
468504,529966,2018-05-10,2018,444489,74
468504,530031,2018-05-15,2018,444489,96
468504,530116,2018-05-22,2018,444489,86
468504,530193,2018-05-27,2018,444489,89
468504,530276,2018-06-02,2018,456124,79
468504,530351,2018-06-08,2018,444489,93
468504,530412,2018-06-13,2018,456124,100
468504,530484,2018-06-18,2018,456124,74
468504,530570,2018-06-24,2018,456124,89
468504,530647,2018-06-30,2018,456124,87
468504,530708,2018-07-05,2018,456124,93
468504,530778,2018-07-10,2018,456124,94
468504,530847,2018-07-15,2018,456124,73
468504,530915,2018-07-23,2018,456124,100
468504,530976,2018-07-28,2018,456124,107
468504,531044,2018-08-02,2018,456124,105
468504,531130,2018-08-08,2018,456124,96
468504,531202,2018-08-14,2018,456124,105
468504,531274,2018-08-19,2018,456124,82
468504,531351,2018-08-25,2018,444489,108
468504,531425,2018-08-31,2018,456124,102
468504,531494,2018-09-05,2018,456124,83
468504,531574,2018-09-11,2018,456124,75
468504,531644,2018-09-16,2018,456124,79
468504,531705,2018-09-21,2018,456124,63
468504,531778,2018-09-26,2018,456124,60
468504,570334,2018-10-01,2018,456124,75
471911,529433,2018-03-31,2018,543228,77
471911,529512,2018-04-06,2018,543228,96
471911,529577,2018-04-11,2018,543228,110
471911,529626,2018-05-03,2018,543228,113
471911,529673,2018-04-18,2018,547379,98
471911,529737,2018-04-23,2018,543228,85
471911,529811,2018-04-28,2018,547379,64
471911,529951,2018-05-09,2018,547379,117
471911,530018,2018-05-14,2018,543228,114
471911,530095,2018-05-20,2018,543228,106
471911,530174,2018-05-26,2018,543228,108
471911,530258,2018-06-01,2018,543228,73
471911,530327,2018-06-06,2018,543228,109
471911,530390,2018-06-11,2018,543228,108
471911,530458,2018-06-16,2018,543228,39
471911,530725,2018-07-06,2018,543228,96
471911,530789,2018-07-11,2018,543228,83
471911,530877,2018-07-21,2018,543228,96
471911,530958,2018-07-27,2018,543228,97
471911,531028,2018-08-01,2018,543228,101
471911,531112,2018-08-07,2018,543228,97
471911,531174,2018-08-12,2018,543228,90
471911,531235,2018-08-17,2018,543228,116
471911,531307,2018-08-22,2018,543228,81
471911,531386,2018-08-28,2018,543228,104
471911,531460,2018-09-02,2018,547379,107
471911,531513,2018-09-07,2018,543228,113
471911,531585,2018-09-12,2018,547379,101
471911,531678,2018-09-19,2018,543228,111
471911,531826,2018-09-30,2018,606992,77
474463,529864,2018-05-02,2018,518960,80
474463,529927,2018-05-07,2018,518960,61
474463,530010,2018-05-13,2018,518960,97
474463,530072,2018-05-18,2018,572033,15
474463,530755,2018-07-08,2018,572033,96
474463,530834,2018-07-14,2018,572033,54
474463,530911,2018-07-23,2018,518960,91
474463,530979,2018-07-28,2018,572033,87
474463,531054,2018-08-03,2018,518960,74
474463,531149,2018-08-10,2018,518960,63
474463,531221,2018-08-15,2018,518960,83
474463,531302,2018-08-21,2018,572033,93
474463,531376,2018-08-27,2018,518960,49
474463,531601,2018-09-13,2018,572033,59
474463,531682,2018-09-19,2018,518960,82
474463,531765,2018-09-25,2018,518960,63
474463,531832,2018-09-30,2018,572033,56
475115,529476,2018-04-03,2018,454560,81
475115,529543,2018-04-08,2018,595978,107
475115,529608,2018-04-13,2018,595978,100
475115,529701,2018-04-20,2018,595978,127
475115,529771,2018-04-25,2018,595978,94
475115,529852,2018-05-01,2018,607257,102
475115,529932,2018-05-07,2018,607257,107
475115,529998,2018-05-12,2018,607257,100
475115,530074,2018-05-18,2018,607257,101
475115,530143,2018-05-23,2018,607257,110
475115,530219,2018-05-29,2018,607257,87
475115,530287,2018-06-03,2018,607257,91
475115,530369,2018-06-09,2018,607257,83
475115,530432,2018-06-14,2018,454560,93
475115,530524,2018-06-21,2018,454560,105
475115,530595,2018-06-26,2018,454560,100
475115,530665,2018-07-01,2018,454560,79
475115,530742,2018-07-07,2018,454560,64
475115,530803,2018-07-12,2018,595978,101
475115,530900,2018-07-22,2018,595978,84
475115,530971,2018-07-28,2018,595978,94
475115,531060,2018-08-03,2018,454560,99
475115,531183,2018-08-12,2018,425877,88
476451,529653,2018-04-16,2018,446308,88
476451,529735,2018-04-22,2018,600474,93
476451,529800,2018-04-28,2018,600474,57
476451,529879,2018-05-03,2018,446308,61
476451,529947,2018-05-08,2018,600474,91
476451,530016,2018-05-13,2018,600474,61
476451,530128,2018-05-22,2018,600474,75
476451,530228,2018-05-29,2018,600474,81
476451,530299,2018-06-03,2018,571851,4
476451,530652,2018-06-30,2018,571851,98
476451,530712,2018-07-05,2018,600474,75
476451,530786,2018-07-10,2018,571851,67
476451,530855,2018-07-15,2018,446308,73
476451,530930,2018-07-24,2018,571851,79
476451,531000,2018-07-29,2018,571851,81
476451,531067,2018-08-04,2018,571851,71
476451,531156,2018-08-10,2018,571851,89
476451,531224,2018-08-15,2018,571851,80
476451,531633,2018-09-15,2018,571851,60
477132,529418,2018-03-29,2018,518735,91
477132,529478,2018-04-03,2018,605131,97
477132,529539,2018-04-08,2018,518735,92
477132,529627,2018-04-15,2018,605131,100
477132,529705,2018-04-20,2018,518735,85
477132,529766,2018-04-25,2018,518735,112
477132,529846,2018-05-01,2018,518735,101
477132,530250,2018-05-31,2018,518735,62
477132,530548,2018-06-23,2018,518735,55
477132,530614,2018-06-28,2018,605131,68
477132,530688,2018-07-03,2018,518735,74
477132,530765,2018-07-09,2018,518735,89
477132,530846,2018-07-15,2018,518735,108
477132,530880,2018-07-21,2018,518735,88
477132,530960,2018-07-27,2018,518735,101
477132,531044,2018-08-02,2018,518735,98
477132,531125,2018-08-08,2018,518735,97
477132,531191,2018-08-13,2018,605131,110
477132,531272,2018-08-19,2018,605131,88
477132,531352,2018-08-25,2018,518735,107
477132,531432,2018-09-01,2018,605131,91
477132,531517,2018-09-07,2018,518735,71
477132,531598,2018-09-13,2018,605131,92
477132,531665,2018-09-18,2018,605131,97
477132,531746,2018-09-24,2018,518735,84
477132,531814,2018-09-29,2018,518735,79
488768,529438,2018-03-31,2018,543376,79
488768,529498,2018-04-05,2018,642082,100
488768,529573,2018-04-10,2018,642082,104
488768,529654,2018-04-17,2018,543376,95
488768,529724,2018-04-22,2018,543376,112
488768,529805,2018-04-28,2018,543376,87
488768,529880,2018-05-04,2018,543376,114
488768,529954,2018-05-09,2018,543376,115
488768,530048,2018-05-16,2018,642082,103
488768,530109,2018-05-21,2018,572180,96
488768,530171,2018-05-26,2018,572180,93
488768,530262,2018-06-01,2018,642082,98
488768,530345,2018-06-08,2018,642851,95
488768,530505,2018-06-20,2018,543376,62
488768,530581,2018-06-25,2018,543376,100
488768,530646,2018-06-30,2018,543376,105
488768,530709,2018-07-05,2018,543376,111
488768,530779,2018-07-10,2018,543376,96
488768,530889,2018-07-22,2018,543376,79
488768,530967,2018-07-27,2018,543376,90
488768,531038,2018-08-02,2018,543376,61
488768,531120,2018-08-08,2018,543376,100
488768,531203,2018-08-14,2018,543376,105
488768,531280,2018-08-20,2018,543376,97
488768,531348,2018-08-25,2018,543376,112
488768,531418,2018-08-31,2018,543376,98
488768,531492,2018-09-05,2018,543376,100
488768,531591,2018-09-12,2018,642851,52
489119,529862,2018-05-02,2018,444489,97
489119,529936,2018-05-08,2018,444489,19
489119,530804,2018-07-12,2018,456124,95
489119,530865,2018-07-20,2018,444489,83
489119,530949,2018-07-26,2018,456124,74
489119,531019,2018-07-31,2018,456124,101
489119,531083,2018-08-05,2018,456124,76
489119,531161,2018-08-11,2018,456124,77
489119,531259,2018-08-18,2018,456124,91
489119,531336,2018-08-24,2018,456124,91
489119,531413,2018-08-30,2018,456124,105
