name,mlb_id
Carlos Rodriguez,692230.0
Kirby Yates,489446.0
José Suarez,660761.0
Drew Thorpe,689672.0
Cristian Mena,691441.0
Eric Orze,679358.0
Emerson Hancock,676106.0
PJ Poulin,676571.0
Kendry Rojas,696070.0
Jalen Beeks,656222.0
Blade Tidwell,694918.0
Ian Hamilton,641656.0
José Buttó,676130.0
Jason Foley,671345.0
Tim Herrin,682120.0
Luke Little,681432.0
Brent Headrick,687396.0
Andrew Chafin,605177.0
Félix Bautista,642585.0
Ricky Tiedemann,694357.0
Evan Sisk,681895.0
Evan Phillips,623465.0
Cole Sulser,642121.0
Ryne Stanek,592773.0
Jake Bird,656234.0
Matt Festa,670036.0
Justin Bruihl,677865.0
Cody Laweryson,689520.0
Scott Barlow,605130.0
Ryan Brasier,518489.0
Ronel Blanco,669854.0
Brandon Eisert,685126.0
Jaden Hill,677955.0
Austin Warren,681810.0
Jason Alexander,669920.0
Austin Gomber,596295.0
Mason Fluharty,689254.0
Yaramil Hiraldo,682274.0
Brennan Bernardino,657514.0
Hayden Wesneski,669713.0
JR Ritchie,702275.0
Bryan Hudson,663542.0
Dauri Moreta,664294.0
Joe Jiménez,641729.0
Ty Johnson,694494.0
McCade Brown,685326.0
Cade Gibson,806188.0
Kyle Wright,657140.0
Noah Schultz,702273.0
Ryan Yarbrough,642232.0
Manuel Rodríguez,655889.0
Zack Kelly,677161.0
DL Hall,669084.0
Wandy Peralta,593974.0
Colin Selby,681882.0
Tanner Houck,656557.0
Nick Raquet,675919.0
Robert Stephenson,596112.0
Gregory Santos,666619.0
Jack Kochanowicz,686799.0
Ryan Borucki,621366.0
Jacob Webb,657097.0
Liam Hendriks,521230.0
Luis Gastelum,703725.0
Ty Madden,680744.0
Mitch Bratt,683352.0
David Morgan,688158.0
Justin Hagenman,663795.0
Brady Basso,669620.0
Tristan Beck,663941.0
Kohl Drake,684442.0
Yerry De los Santos,660787.0
Yohan Ramírez,670990.0
Paul Sewald,623149.0
Wade Miley,489119.0
Ron Marinaccio,676760.0
James McArthur,663704.0
Mitch Farris,815083.0
Chase Silseth,681217.0
Tink Hence,693311.0
Cal Quantrill,615698.0
John King,667463.0
Tanner McDougal,701780.0
Kyle Backhus,679775.0
Anthony Banda,607455.0
Brandon Walter,687888.0
Justin Sterner,686993.0
Julian Fernández,642759.0
Andre Granillo,701552.0
J.P. France,641585.0
Andrew Morris,702193.0
Bradgley Rodriguez,699134.0
Steven Cruz,674444.0
Kyle Nicolas,693312.0
Cooper Criswell,681867.0
Jordan Hicks,663855.0
Sean Guenther,674944.0
Luinder Avila,679883.0
Mason Barnett,686930.0
Angel Bastardo,682785.0
Austin Peterson,804926.0
Mitch Spence,687765.0
Dax Fulton,690978.0
Trevor Williams,592866.0
Dylan Dodd,689266.0
Pedro Avila,658648.0
Tony Gonsolin,664062.0
Dane Dunning,641540.0
Reiver Sanmartin,665665.0
Jonathan Loáisiga,642528.0
Hayden Harris,802686.0
AJ Blubaugh,805123.0
Brandon Young,687064.0
Sammy Peralta,671111.0
Seth Halvorsen,678020.0
Jonathan Bowlan,680742.0
Gabriel Hughes,687312.0
Rob Zastryzny,642239.0
Yariel Rodríguez,684320.0
Porter Hodge,687863.0
Bailey Falter,663559.0
Ryan Watson,670245.0
Richard Lovelady,663992.0
Adbert Alzolay,640470.0
Joel Payamps,606303.0
Chris Roycroft,688297.0
Michael Fulmer,605242.0
Trey Gibson,694346.0
Chase Lee,695445.0
Tyler Uberstine,700413.0
Alex Lange,656638.0
Carson Seymour,693313.0
Nestor Cortes,641482.0
Welinton Herrera,700327.0
Grant Anderson,681982.0
Anthony Nunez,689296.0
Braden Nett,804556.0
Matt Pushard,690155.0
Zach McCambley,685112.0
Matt Waldron,663362.0
Edgardo Henriquez,683618.0
Caden Dana,702674.0
Caleb Kilian,668873.0
Yuki Matsui,673513.0
Danny Young,664849.0
Easton McGee,668834.0
Hunter Stratton,676702.0
Ethan Roberts,681799.0
Jake Bennett,687562.0
Cionel Pérez,672335.0
Joey Lucchesi,664192.0
Ryan Lambert,822038.0
Connor Phillips,683175.0
Nate Pearson,663878.0
Sean Sullivan,807743.0
Brent Suter,608718.0
Pete Hansen,677337.0
Paxton Schultz,687606.0
Tim Mayza,641835.0
Osvaldo Bido,674370.0
Travis Adams,701519.0
José Leclerc,600917.0
Peyton Gray,682608.0
Elvis Alvarado,665660.0
Codi Heuer,676051.0
Enyel De Los Santos,660853.0
Tim Hill,657612.0
Carson Spiers,686730.0
Dylan Ross,697811.0
Joe Mantiply,573009.0
Alan Rangel,660604.0
Griff McGarry,676046.0
Luis Curvelo,681168.0
Elmer Rodríguez,695684.0
John Klein,804619.0
John Brebbia,605154.0
Jonathan Pintaro,702752.0
Franco Aleman,680916.0
Jean Cabrera,691893.0
Miguel Ullola,699044.0
Adam Macko,671936.0
Kervin Castro,665645.0
Carlos Hernández,672578.0
Brody Hopkins,811315.0
Chase Shugart,663767.0
Jhony Brito,666745.0
Mason Black,696131.0
Ryan Webb,669067.0
Colin Holderman,670059.0
Spencer Miles,693686.0
Brycen Mautz,802408.0
Doug Nikhazy,680951.0
Joe Rock,697812.0
Colton Gordon,676467.0
Joel Kuhnel,669270.0
Lou Trivino,642152.0
Hagen Smith,696146.0
Riley Martin,702303.0
Chris Murphy,669684.0
Scott Effross,664123.0
AJ Smith-Shawver,700363.0
Nolan Hoffman,676510.0
Jhonathan Díaz,646242.0
Henry Baez,692013.0
Héctor Neris,593576.0
Thomas Harrington,802419.0
Derek Law,571882.0
Gus Varland,681402.0
Jose Corniell,692030.0
Julian Merryweather,657240.0
Bryce Montes de Oca,656755.0
Chase Petty,695534.0
Yosver Zulueta,691172.0
Ben Kudrna,695667.0
Shawn Dubin,681869.0
Evan Reifert,682126.0
Daniel Lynch IV,663738.0
Tyler Phillips,663969.0
Ben Casparius,676508.0
Kyle Hart,606996.0
Drew Sommers,805427.0
Taylor Clarke,664199.0
Jared Lyons,805723.0
Jhancarlos Lara,702910.0
Landon Knack,689017.0
Jackson Jobe,695549.0
Kolby Allard,663465.0
Nick Sandlin,680704.0
Keegan Thompson,624522.0
Julian Aguiar,687924.0
Sam Aldegheri,691951.0
Matt Bowman,621199.0
Trent Harris,805345.0
Marco Raya,694397.0
Tyler Samaniego,701719.0
Michel Otañez,671305.0
Bryse Wilson,669060.0
Craig Yoho,684974.0
Kade Strowd,669704.0
Marco Gonzales,594835.0
Collin Snider,676092.0
Trent Thornton,663423.0
Jedixson Paez,699151.0
Yoniel Curet,692414.0
Craig Kimbrel,518886.0
Michael Kopech,656629.0
Tucker Davidson,656353.0
Trevor Stephan,663986.0
Tayler Saucedo,642048.0
Bryan Hoeing,663773.0
Beau Brieske,689225.0
Juan Morillo,666661.0
Garrett Hawkins,678184.0
Chen Zhong-Ao Zhuang,800018.0
Ronan Kopp,691947.0
Luke Jackson,592426.0
Cole Irvin,608344.0
Lake Bachar,669199.0
Carlos Lagrange,801739.0
Jeff Criswell,676105.0
Peter Lambert,663567.0
Luis Perales,691384.0
Nick Burdi,595897.0
Dylan Smith,681916.0
Will Klein,694361.0
Zach Franklin,702103.0
Max Lazar,676661.0
Jose Espada,664744.0
RJ Petit,696275.0
Riley Cornelio,683000.0
Tom Cosgrove,676680.0
Joey Gerber,680702.0
Tate Kuehner,804249.0
Tyson Neighbors,695695.0
Hunter Bigge,685801.0
Drey Jameson,686753.0
Alex Carrillo,692024.0
Hogan Harris,663687.0
Daison Acosta,670897.0
Gunnar Hoglund,680684.0
Josh Fleming,676596.0
Grant Holman,680880.0
Tyler Gilbert,656457.0
Sauryn Lao,666659.0
Victor Mederos,682989.0
Riley Gowens,803035.0
Scott Alexander,518397.0
Walbert Urena,700712.0
Emiliano Teodo,693713.0
Eric Cerantola,672021.0
Jake Bloss,814005.0
Jake Eder,671109.0
Drew Smith,622098.0
Angel Perdomo,622780.0
Jorge Alcala,660896.0
Joel Peguero,666711.0
A.J. Causey,822067.0
Duncan Davitt,701474.0
Yunior Marte,628708.0
Chayce McDermott,694646.0
James Karinchak,675916.0
Josh Staumont,622251.0
Vince Velasquez,592826.0
Shinnosuke Ogasawara,829272.0
Lazaro Estrada,681751.0
Blake Walston,686796.0
Adisyn Coffey,676249.0
Albert Suárez,544150.0
T.J. McFarland,519008.0
Tommy Kahnle,592454.0
Wilber Dotel,696062.0
Seth Martinez,661527.0
Jose Franco,683742.0
Tejay Antone,622088.0
Shane Murphy,690294.0
Cade Winquest,685464.0
Francis Peña,800212.0
Alexander Alberto,693739.0
Chad Green,643338.0
Jackson Rutledge,671131.0
Jaden Woods,692243.0
Zach Pop,647315.0
Tyler Mattison,694331.0
Casey Lawrence,596271.0
Mike Clevinger,605182.0
Alex Hoppe,695380.0
Casey Legumina,668984.0
Jesse Scholtens,669947.0
David Sandlin,689818.0
Daysbel Hernández,678226.0
Juan Burgos,686228.0
Domingo Gonzalez,682445.0
Mike Vasil,678024.0
Taylor Rashi,688497.0
Robby Ahlstrom,695239.0
Tanner Rainey,663432.0
Andrew Walters,689958.0
Tyler Schweitzer,805326.0
Jake Miller,681313.0
Michael Darrell-Hicks,690382.0
Brandon Waddell,663399.0
Eric Torres,701539.0
Carson Palmquist,687223.0
Guillo Zuñiga,670871.0
Konnor Pilkington,663455.0
Gavin Hollowell,668970.0
Cole Wilcox,677961.0
Michael Petersen,656848.0
Joel Hurtado,805871.0
Angel Chivilli,683409.0
Cole Winn,668390.0
Valente Bellozo,678368.0
Josh Ekness,694795.0
Corbin Martin,656686.0
Sam Benschoter,680397.0
Chris Devenski,606965.0
Connor Seabold,657756.0
Alek Jacob,689690.0
Génesis Cabrera,650893.0
Jack Neely,680891.0
Jorge López,605347.0
Kevin Herget,643361.0
Colin Poche,621363.0
Karson Milbrandt,703596.0
Brandyn Garcia,805299.0
Andrew Hoffmann,694851.0
Eduarniel Núñez,674384.0
Scott Blewett,656240.0
Rafael Montero,606160.0
Tyler Ferguson,621053.0
Tyson Miller,668338.0
Ky Bush,681066.0
Joe Ross,605452.0
Zach Brzykcy,694350.0
Dale Stanavich,689359.0
Joe La Sorsa,686747.0
Josh Simpson,681006.0
Randy Dobnak,677976.0
Enmanuel De Jesus,646241.0
Sam Bachman,696147.0
Luis Mey,682825.0
Prelander Berroa,672860.0
Cameron Foster,671382.0
Austin Love,676153.0
Ryder Ryan,656924.0
Jayden Murray,681151.0
William Kempner,687531.0
Gavin Collyer,686560.0
Isaiah Campbell,663462.0
Rolddy Muñoz,691548.0
Samy Natera Jr.,696519.0
Seth Johnson,686751.0
Robinson Ortiz,673662.0
Peyton Pallette,688883.0
Ryan Harbin,689877.0
Triston McKenzie,663474.0
George Soriano,666277.0
Michael Tonkin,543859.0
Alexis Díaz,664747.0
Ryan Loutos,702795.0
Bailey Horn,690544.0
Blas Castaño,680604.0
Joey Estes,683155.0
Garrett Acton,670183.0
Ryan Rolison,669020.0
Bradley Blalock,687134.0
Nick Hernandez,663321.0
Kyle Keller,664918.0
Jairo Iriarte,683568.0
Bobby Miller,676272.0
Troy Taylor,700187.0
Shaun Anderson,641312.0
Logan Gillaspie,670810.0
Nick Anderson,623433.0
Anthony Molina,683627.0
Miguel Castro,612434.0
Jackson Kowar,663804.0
Zach Maxwell,687209.0
Connor Brogdon,641401.0
Paul Gervase,801434.0
Steven Wilson,621051.0
Cam Sanders,676742.0
Yovanny Cruz,672442.0
Lyon Richardson,680689.0
Tyler Zuber,676604.0
Logan VanWey,701121.0
Andry Lara,691251.0
Carter Baumler,691945.0
Ty Adcock,686654.0
Tayron Guerrero,594027.0
Kendall Graveman,608665.0
Dylan Ray,691009.0
Marc Church,687847.0
Carlos Vargas,672841.0
Antonio Senzatela,622608.0
Brandan Bidois,684049.0
Dom Hamel,687589.0
Ken Waldichuk,686610.0
Christian Roa,685005.0
Ryan Zeferjahn,666171.0
Luis Guerrero,692285.0
Dan Altavilla,656186.0
Eli Morgan,669212.0
Thomas Hatch,641672.0
Hunter Strickland,519326.0
Scott McGough,543518.0
Roddery Muñoz,682610.0
Luis Peralta,678821.0
Kaleb Ort,672391.0
Jayvien Sandridge,682144.0
Yilber Díaz,700270.0
Cole Henry,669371.0
Rico Garcia,670329.0
Orlando Ribalta,687377.0
Wikelman González,682790.0
Michael Kelly,547184.0
Zach Agnos,688642.0
Lucas Sims,608371.0
Wander Franco,677551.0
Jurickson Profar,595777.0
Samad Taylor,669392.0
Weston Wilson,642215.0
Michael Stefanic,683021.0
Trei Cruz,669360.0
Luis Vázquez,676679.0
Eduardo Valencia,680664.0
Rodolfo Durán,660710.0
Hao-Yu  Lee,701678.0
Cooper Ingle,694876.0
Josh Kasevich,688460.0
Shane McGuire,676063.0
Anthony Seigler,678011.0
Ronny Simon,682927.0
Jonathon Long,675085.0
RJ Schreck,702302.0
Jordan Diaz,672478.0
Jose Herrera,645444.0
Rhylan Thomas,689041.0
Tyler Nevin,663527.0
Hayden Senger,663584.0
Ali Sánchez,645305.0
Seby Zavala,664874.0
Maverick Handley,668974.0
Logan Driscoll,686482.0
Jesús Bastidas,665846.0
Buddy Kennedy,671083.0
Emmanuel Rivera,656896.0
Carlos Pérez,542208.0
Seth Brown,664913.0
Diego Castillo,660636.0
Yasmani Grandal,518735.0
Carlos Mendoza,685332.0
Yunior Severino,670870.0
Andrew Pinckney,687605.0
Marco Luciano,682617.0
Tucupita Marcano,672779.0
Nate Furman,801501.0
Austin Gauthier,702789.0
Nelson Quiroz,685716.0
Eguy Rosario,666703.0
Ryan Ward,669899.0
LuJames Groover,694410.0
Andre Lipcius,686531.0
Sam Huff,669087.0
Vinny Capra,681962.0
Javi Vaz,805834.0
Ramón Rodríguez,670232.0
Dairon Blanco,680118.0
Estevan Florial,664314.0
Jamie Westbrook,642197.0
Juan Yepez,660766.0
Paul McIntosh,682192.0
Anthony Rendon,543685.0
Clay Dungan,687867.0
Joshua Palacios,641943.0
Charles Leblanc,641779.0
Rafael Lantigua,672463.0
Chuckie Robinson,642020.0
Alika Williams,675961.0
Héctor Rodríguez,699302.0
Sam Hilliard,656541.0
Malcom Nuñez,682650.0
Jud Fabian,682983.0
René Pinto,650907.0
Brandon Drury,592273.0
Jakson Reetz,656883.0
Jason Delay,641511.0
Cal Stevenson,670276.0
Blake Sabol,666165.0
Matt Rudick,689822.0
Brennen Davis,680695.0
Edward Olivares,658668.0
Daz Cameron,663662.0
Nick Senzel,669222.0
Bryan Lavastida,681526.0
Gage Workman,669398.0
Curt Casali,592200.0
Patrick Wisdom,621550.0
Darrien Miller,687152.0
Luca Tresh,681123.0
Kaelen Culpepper,701785.0
Jacob Amaya,676070.0
David Bote,623520.0
Max Clark,703601.0
Dominic Fletcher,666150.0
Jake Cave,595909.0
Christian Cerda,692416.0
Kevin Kiermaier,595281.0
Keston Hiura,669374.0
Onil Perez,692366.0
Kevin Parada,691006.0
Hunter Renfroe,592669.0
Nick Solak,669256.0
BJ Murray,681230.0
Ismael Munguia,665998.0
Danny Mendick,664901.0
Jake Slaughter,670237.0
Peyton Wilson,686523.0
Cooper Hummel,669450.0
Vimael Machín,605353.0
Tanner Schobel,802355.0
Andrew Cossetti,681355.0
Michael Turner,694478.0
Stephen Scott,679663.0
Ronaldo Hernández,660613.0
Eliezer Alfonzo,672613.0
Daniel Vogelbach,596129.0
Anthony Prato,668791.0
Diego Cartaya,682616.0
Ryan Ignoffo,813883.0
Nate Baez,686960.0
Jake Rucker,696160.0
Rodolfo Castro,666801.0
Noah Cardenas,681433.0
Armando Alvarez,669137.0
Francisco Urbaez,688005.0
Brainer Bonaci,682900.0
Phil Clarke,671287.0
Payton Eeles,823356.0
Euiji Yang,673560.0
Pablo Reyes,622569.0
Noah Mendlinger,702331.0
Henry Bolte,703607.0
Connor Hollis,667442.0
Donovan Walton,622268.0
Cadyn Grenier,663760.0
Jair Camargo,665856.0
Milan Tolentino,675455.0
Austin Allen,664119.0
Logan Porter,682515.0
Nick Dunn,680709.0
Vito Friscia,687347.0
Frederick Bencosme,695930.0
Kody Huff,687627.0
Jordan Groshans,677954.0
Tony Kemp,643393.0
Wyatt Young,696281.0
Connor Charping,806464.0
Raynel Delgado,669384.0
Yeiner Fernandez,691558.0
Ryan Fitzgerald,680837.0
Michael Arroyo,703197.0
Sebastian Walcott,806964.0
Kody Hoese,682210.0
Michael Papierski,657709.0
Cooper Bowman,688682.0
Matthew Etzel,803033.0
Justice Bigbie,694425.0
Leo Bernal,699024.0
Cam Devanney,687478.0
Jamie Ritchie,657739.0
Brian Navarreto,640459.0
Jadher Areinamo,699130.0
Matthew Wood,687783.0
Freuddy Batista,673945.0
Enrique Bradfield Jr.,690961.0
Adrián Sugastey,692368.0
Nate Mondou,670148.0
Franklin Arias,808265.0
Ethan Anderson,803175.0
José Rodríguez,679563.0
Joshua Kuroda-Grauer,811965.0
Aron Estrada,800406.0
Marcos Castañon,676203.0
Aaron McKeithan,702463.0
Charles McAdoo,807727.0
Bo Davidson,815589.0
Mark Mathias,664029.0
Jacob Reimer,702544.0
Max Stassi,545358.0
Khalil Lee,666137.0
Drew Cavanaugh,701852.0
Nick Dini,664926.0
Angel Genao,694197.0
Rudy Martin Jr.,657675.0
Luis Guillorme,641645.0
Austin Dean,621573.0
Dominic Miroglio,641884.0
Payton Henry,668721.0
Minho Kang,547946.0
Joseph Sullivan,813896.0
Chase Pinder,676198.0
Owen Miller,680911.0
Matt Davidson,571602.0
Brett Bateman,703520.0
Stevie Berman,670281.0
John Hicks,543308.0
Ethan Salas,806956.0
Blake Hunt,675448.0
Yonathan Perlaza,666632.0
Spencer Packard,689070.0
Tommy White,695720.0
Brewer Hicklen,676551.0
Kyler Fedko,693459.0
Camden Duzenack,670427.0
Sammy Siani,686445.0
Graysen Tarlow,815104.0
Garrett Whitley,663605.0
Hendry Mendez,694230.0
Trevor Hauver,669386.0
Zach Levenson,804241.0
Tsung-Che Cheng,691907.0
Chris Williams,675910.0
Thayron Liranzo,699073.0
Tomas Frick,694281.0
Kenny Piper,700652.0
Mitchell Tolman,664051.0
Diego Velasquez,694196.0
Jacob Cozart,695524.0
Andrew Navigato,685382.0
Eli Wilson,670250.0
Tatem Levins,694420.0
Abrahan Gutierrez,670868.0
Mike Zunino,572287.0
Devin Mann,669471.0
Andres Sosa,703245.0
William Bergolla Jr.,703151.0
Brian O'Keefe,657247.0
Zach Morgan,681439.0
Rob Brantly,542963.0
Erik Ostberg,675964.0
Guillermo Heredia,628338.0
Taegun Kim,673493.0
Termarr Johnson,702261.0
Roc Riggio,691792.0
Omar Alfonzo,692657.0
Brandon Butterworth,822578.0
Jeong Choi,547948.0
Ripken Reyes,685341.0
Joe Rizzo,666143.0
Miguel Palma,682692.0
Ramon Mendoza,680636.0
Cooper Pratt,806198.0
Jeter Downs,669023.0
Francisco Mejía,642336.0
Victor Arias,692478.0
Phillip Glasser,701298.0
Símon Muzziotti,665922.0
Mel Rojas Jr.,592692.0
Gavin Collins,641468.0
Jacob Berry,694351.0
Dru Baker,681333.0
Tucker Barnhart,571466.0
John Peck,807726.0
Domingo Santana,570267.0
Connor Caskenette,683353.0
Lorenzo Cedrola,661411.0
Willy Vasquez,691938.0
Randy Florentino,678594.0
Seth Stephenson,700931.0
Elih Marrero,663503.0
Jose Fernandez,699912.0
Michael De La Cruz,631222.0
Osleivis Basabe,678545.0
Homer Bush Jr.,683344.0
Ho-young Son,656098.0
Victor Reyes,622682.0
Andrick Nava,682774.0
Cole Conn,813833.0
Alexander Canario,672744.0
Bryant Betancourt,700164.0
Pedro Ramírez,699393.0
Zack Collins,641470.0
Riley Unroe,624523.0
J.J. D'Orazio,683490.0
Nick Raposo,695596.0
Brock Rodden,801126.0
Omar Narváez,553882.0
Luke Berryhill,666124.0
JJ Schwarz,656943.0
Colby Smelley,702457.0
Jon Jon Gazdar,822501.0
Luis Lara,800325.0
Duce Gourson,701546.0
Kala'i Rosario,693850.0
Francisco Acuna,672696.0
Cole Carrigg,694249.0
Omar Martinez,683079.0
Tyler Payne,665066.0
Zach Ehrhard,701394.0
José Barrero,676480.0
Jose Rojas,670351.0
Ross Adolph,680244.0
Luke Waddell,680672.0
Jefferson Rojas,800473.0
Aaron Antonini,689577.0
Lazaro Montes,703155.0
Jack Blomgren,685076.0
Matt Scheffler,688032.0
Kyoung-min Hur,673482.0
José Briceño,593993.0
Michael Hermosillo,641684.0
Franklin Barreto,620439.0
Carson Roccaforte,811287.0
Dub Gleed,801957.0
Blake Rambusch,800683.0
Andrew Bechtold,657510.0
Jax Biggers,680890.0
Euribiel Angeles,683494.0
Yamal Encarnacion,699043.0
Eduardo Quintero,808234.0
Jeron Williams,700784.0
Ronaiker Palma,681623.0
Kevin Plawecki,608700.0
Julio E. Rodriguez,667372.0
Scott Kapers,663727.0
Brooks Brannon,703477.0
Bryan Arias,687035.0
Dylan O'Rae,802506.0
Josh Breaux,677007.0
Micael Ramirez,676017.0
Corey Joyce,687144.0
Manuel Palencia,692633.0
Damon Dues,680815.0
Tavian Josenberger,694444.0
Cristofer Torin,800198.0
Andy Weber,681581.0
Alexander Ovalles,678900.0
Austin Overn,702556.0
Alejo Lopez,664670.0
Trevor Schwecke,673893.0
Griff O'Ferrall,803172.0
Connor Kokx,701634.0
Hoy Park,660829.0
Je'Von Ward,669219.0
George Lombard Jr.,806146.0
Allan Cerda,678323.0
Jose Mujica,678796.0
Gabriel Cancel,663708.0
Whit Merrifield,593160.0
Michael Pérez,605421.0
Luke Voit,572228.0
Ronald Rosario,691385.0
Gilberto Celestino,665482.0
Murphy Stehly,693822.0
Cooper Johnson,666194.0
Blaze Jordan,691458.0
Brendan Jones,800957.0
Harold Castro,605612.0
Leonel Valera,665987.0
Ruben Cardenas,665180.0
Andy Yerzy,647378.0
Andrew Knapp,595284.0
Rougned Odor,596059.0
Nick Kahle,685277.0
Sam Praytor,671217.0
Alsander Womack,703920.0
Mitch Jebb,694991.0
Kendall George,806077.0
Alex Stone,694565.0
Chad Stevens,677060.0
Mark Kolozsvary,656627.0
Trent Farquhar,802531.0
Moisés Castillo,665940.0
Edwin Díaz,641521.0
Evan Mendoza,656734.0
Calvin Harris,691941.0
Justin Connell,676667.0
Jack Brannigan,687394.0
Garrett Wolforth,663446.0
Jonah Advincula,809945.0
Brandon Martorano,668785.0
A.J. Ewing,805999.0
Zach Humphreys,668876.0
Jose Peroza,672692.0
Jorge Bonifacio,593528.0
C.J. Hinojosa,546994.0
Lyle Lin,670076.0
Michael Brantley,488726.0
Cam Collier,702253.0
Juan Fernandez,667749.0
Payton Green,700243.0
Ben Ross,805346.0
Joe Perez,669309.0
Arquímedes Gamboa,660614.0
Ryan Jackson,810838.0
Braiden Ward,685274.0
Anthony Vilar,681036.0
Frank Rodriguez,684491.0
Juan Zabala,668558.0
David MacKinnon,676950.0
Mat Nelson,680756.0
Rubel Cespedes,686438.0
Leo Balcazar,699114.0
Ben Gobbel,806534.0
Kole Myers,801887.0
Luis Toribio,678681.0
Oscar Gonzalez,660757.0
Jim Jarvis,805347.0
Rafael Ortega,542364.0
Angelo Castellano,613546.0
Christian Knapczyk,694387.0
Wyatt Hendrie,689134.0
Anthony Bemboom,621532.0
Junwoo Jeon,628456.0
Oswaldo Linares,692021.0
Devonte Brown,675994.0
Korry Howell,676759.0
Wuilfredo Antunez,686404.0
Luke Adams,702726.0
Josh Crouch,676509.0
River Town,701817.0
Jared Thomas,703606.0
Victor Labrada,700032.0
Reed Trimble,701655.0
Johan Mieses,644407.0
Kemp Alderman,694580.0
Julian Brock,683149.0
Ivan Johnson,671155.0
Jan Mercado,676286.0
Eduardo Tait,806953.0
Arismendy Alcántara,570489.0
Ian Moller,695744.0
Miguel Ugueto,692568.0
Kramer Robertson,670298.0
Jason Martin,641829.0
Konner Piotto,702920.0
Josh Donaldson,518626.0
Ronald Guzmán,608597.0
Morgan McCullough,668833.0
Jake Fox,695780.0
Sean Roby,681852.0
Joe Dunand,656388.0
Luis Yanel Diaz,672504.0
Mikey Romero,702540.0
Michael Berglund,668842.0
Joseph Rosa,660563.0
Yu Chang,644374.0
Andrew Stevenson,664057.0
Ben McLaughlin,808768.0
Parks Harber,692238.0
Christian Bethancourt,542194.0
Colton Becker,813851.0
Chase Strumpf,668664.0
J.D. Davis,605204.0
Gavin Logan,678099.0
Chavez Young,669945.0
Sheldon Neuse,641914.0
Cody Roberts,663944.0
Cayden Wallace,691024.0
Turner Hill,806367.0
Sebastian Espino,672823.0
Tucker Bradley,674646.0
Jaeho Kim,673491.0
Scott Hurst,656568.0
Allan Castro,691369.0
Freddy Zamora,668965.0
Jacob Sharp,814435.0
David García,671272.0
Ramon Hernandez,650346.0
Aaron Palensky,695312.0
Logan Warmoth,657089.0
Ricardo Genovés,665648.0
Fenwick Trimble,814458.0
Pablo Aliendo,680846.0
Wilderd Patiño,679741.0
Ford Proctor,665154.0
Khadim Diaw,813715.0
Jared Dickey,801406.0
Simon Whiteman,687626.0
Daniel Cope,684543.0
Sang-soo Kim,628357.0
Niko Hulsizer,680881.0
Carson DeMartini,701831.0
Caleb Hamilton,643348.0
Bryson Brigman,624417.0
Jim Haley,670113.0
Jeremy Arocho,671080.0
Chad Wallach,595453.0
Marcus Lee Sang,686984.0
Nick Lorusso,700681.0
Keyber Rodriguez,677601.0
Ernie Yake,687044.0
Brett Auerbach,682266.0
Michael Trautwein,681114.0
Isan Díaz,656371.0
Dayan Viciedo,493364.0
Demetrio Crisantes,702679.0
Emaarion Boyd,702708.0
Clark Elliott,686499.0
Caleb Knight,676332.0
Jack Pineda,801442.0
