pitcher,year,p_throws,tbf_vs_L,tbf_vs_R,xwoba_vs_L,xwoba_vs_R
664139,2022,R,73.0,89.0,0.2977194520547945,0.28819429303757405
664139,2023,R,154.0,166.0,0.3079472016315339,0.30012310640768175
664139,2024,R,6.0,4.0,0.5599999999999999,0.5319285714285714
664139,2025,R,48.0,61.0,0.35598930968281656,0.2789212312563814
664141,2022,R,298.0,348.0,0.3381596382505043,0.3357508529376973
664141,2025,R,59.0,58.0,0.3755600681864917,0.27557654414550964
664141,2026,R,22.0,38.0,0.28209090909090906,0.4356052631578948
664161,2022,R,78.0,75.0,0.35335253225062857,0.3799318075169151
664192,2023,L,23.0,172.0,0.25229545454545454,0.36600349175224794
664192,2024,L,8.0,13.0,0.48438988095238095,0.5717747284162379
664192,2025,L,83.0,82.0,0.27660165280032467,0.3196738672720898
664192,2026,L,11.0,13.0,0.3746363636363636,0.49538461538461537
664199,2022,R,82.0,121.0,0.2632876391900782,0.2871252076512102
664199,2023,R,131.0,135.0,0.3774246012031149,0.3197819982030867
664199,2025,R,97.0,110.0,0.3243685020601383,0.28362046355324283
664199,2026,R,37.0,26.0,0.2521388888888889,0.29952
664202,2022,R,18.0,37.0,0.3096701388888889,0.33016643906349785
664202,2023,R,2.0,4.0,0.28082142857142856,0.18575000000000003
664208,2022,R,138.0,145.0,0.32035148610285863,0.33432209149088454
664208,2023,R,138.0,136.0,0.3392872207602221,0.21421872717545132
664208,2024,R,114.0,148.0,0.31353221657429575,0.3279911256135561
664208,2025,R,111.0,139.0,0.2887769793603127,0.25335382552413876
664208,2026,R,14.0,25.0,0.5446428571428571,0.30228
664238,2026,R,3.0,5.0,0.32599999999999996,0.3944
664285,2022,L,147.0,680.0,0.2557709694989107,0.2951569638399003
664285,2023,L,142.0,666.0,0.3072735212191244,0.32705293620609127
664285,2024,L,114.0,590.0,0.2503826663188892,0.3025770667897547
664285,2025,L,152.0,651.0,0.2891174286754586,0.31104780479939215
664285,2026,L,33.0,140.0,0.23963636363636362,0.3287536231884058
664294,2022,R,68.0,92.0,0.3758193687419174,0.2813365361529227
664294,2023,R,83.0,156.0,0.2863471514125676,0.2629402372300341
664294,2025,R,31.0,38.0,0.3114514285714286,0.35620584677419354
664299,2022,R,324.0,263.0,0.2572403866872692,0.24198562735898366
664299,2023,R,372.0,315.0,0.3276606945787416,0.32655446576160235
664299,2024,R,74.0,76.0,0.3753959160464283,0.2891883088402825
664299,2025,R,83.0,75.0,0.2857035778597917,0.2865365092838196
664299,2026,R,20.0,28.0,0.3234,0.46078571428571424
664337,2022,R,54.0,67.0,0.4726300063885203,0.3700777349440507
664350,2024,R,81.0,82.0,0.3992093664722512,0.3022632500554485
664351,2024,R,8.0,18.0,0.282125,0.29777510683760683
664351,2025,R,25.0,29.0,0.32852774193548384,0.2633157340502681
664353,2022,R,314.0,369.0,0.3090899402040238,0.3530105664986182
664353,2023,R,108.0,169.0,0.297604784831304,0.35373558225131013
664353,2025,R,10.0,4.0,0.3532709090909091,0.624
664353,2026,R,20.0,16.0,0.36568421052631583,0.3303125
664584,2022,R,8.0,16.0,0.336,0.20875
664670,2022,R,6.0,4.0,0.4208592592592592,0.2615
664731,2026,R,2.0,1.0,0.0405,0.021
664744,2023,R,2.0,3.0,0.0,0.4843333333333333
664744,2025,R,5.0,4.0,0.0364,0.00575
664744,2026,R,1.0,3.0,0.617,0.248
664747,2022,R,123.0,133.0,0.3356297018624009,0.22167382315521628
664747,2023,R,144.0,142.0,0.27949250218380656,0.30470015867766104
664747,2024,R,114.0,129.0,0.32148714615424506,0.28480832574060916
664747,2025,R,31.0,54.0,0.41996255007379296,0.3635050178156893
664776,2022,R,26.0,33.0,0.3691638,0.22796969696969696
664776,2023,R,12.0,33.0,0.5457685185185185,0.33915625
664776,2024,R,48.0,107.0,0.32575941080196397,0.29301681444477806
664849,2022,L,15.0,17.0,0.31758888888888887,0.33228011204481794
664849,2023,L,15.0,20.0,0.28273333333333334,0.29095
664849,2024,L,67.0,98.0,0.31976573651573653,0.36351758771929826
664849,2025,L,17.0,20.0,0.21541176470588236,0.32673684210526316
664854,2022,R,100.0,139.0,0.24778772626106985,0.2210725752113692
664854,2023,R,66.0,80.0,0.2809989503096524,0.20644866666666667
664854,2024,R,123.0,143.0,0.2686835921875395,0.2638053660078493
664854,2025,R,128.0,125.0,0.30544466019829986,0.3267121931038696
664854,2026,R,33.0,14.0,0.20875,0.44999999999999996
664871,2022,R,15.0,12.0,0.29093611111111106,0.323
664874,2023,R,1.0,1.0,0.006,0.071
664875,2022,R,91.0,101.0,0.31444173473585235,0.28380172924983943
664875,2023,R,149.0,177.0,0.32899107871151156,0.2913358215092281
664875,2024,R,116.0,164.0,0.42255717844827445,0.3573088824070305
664875,2025,R,30.0,39.0,0.4221066683273135,0.19104964539007094
664875,2026,R,24.0,40.0,0.4081666666666666,0.3337
664901,2023,R,7.0,8.0,0.35809794372294373,0.46387500000000004
664901,2024,R,3.0,1.0,0.29833333333333334,0.208
664942,2022,R,14.0,23.0,0.43069854721549633,0.31843780469605015
664942,2023,R,28.0,52.0,0.42652356215213355,0.3881730769230769
664944,2022,L,21.0,27.0,0.3324939167586226,0.3861505694556541
664948,2022,L,53.0,68.0,0.2946864257967338,0.35082917979180867
664948,2023,L,25.0,30.0,0.5123022222222222,0.34216886102403343
664948,2024,L,1.0,5.0,0.043,0.5065999999999999
664948,2025,L,10.0,13.0,0.5728446808510638,0.37990442357032744
664991,2025,L,56.0,77.0,0.28264664502164505,0.30996865634365633
664991,2026,L,31.0,25.0,0.2308064516129032,0.34075000000000005
665001,2022,R,40.0,67.0,0.41218976284132536,0.2735188921585642
665001,2023,R,19.0,50.0,0.2719814814814815,0.3803608199282965
665019,2022,R,13.0,20.0,0.381,0.37403721804511275
665019,2023,R,5.0,10.0,0.26,0.4971
665019,2024,R,2.0,4.0,0.3605,0.6401249999999999
665019,2025,R,2.0,4.0,0.9158872180451127,0.45509876543209876
665048,2023,R,49.0,42.0,0.451753877121224,0.3623508939974457
665152,2022,R,188.0,325.0,0.33145290482327855,0.32860030283527686
665152,2023,R,337.0,398.0,0.3712935825484967,0.30925187137095916
665152,2024,R,283.0,270.0,0.3295603409925114,0.33447478966370364
665152,2025,R,382.0,327.0,0.32386427425172915,0.29214976268530973
665152,2026,R,37.0,6.0,0.31172972972972973,0.37366666666666665
665155,2022,R,4.0,4.0,0.5809744897959181,0.23475
665620,2023,R,38.0,29.0,0.32044557044785876,0.3965568632350491
665620,2024,R,28.0,41.0,0.34177354187031606,0.35251132376395533
665621,2022,R,102.0,105.0,0.387155034637368,0.39009899520248165
665622,2023,R,217.0,278.0,0.35269191755654855,0.32690083272934645
665622,2024,R,94.0,86.0,0.3393831450707795,0.3376840365013906
665622,2026,R,23.0,32.0,0.31257142857142856,0.4156774193548387
665625,2022,R,28.0,49.0,0.2941938551736484,0.3813032205739439
665625,2023,R,108.0,144.0,0.2929646261682243,0.3126019399154589
665625,2024,R,88.0,139.0,0.3457050501755726,0.3079145218269849
665625,2025,R,19.0,28.0,0.38184210526315787,0.3277151098901099
665645,2022,R,20.0,37.0,0.39039999999999997,0.3504753188253188
665660,2025,R,80.0,104.0,0.3029126136363636,0.31057044531414646
665660,2026,R,20.0,24.0,0.45385,0.37504166666666666
665665,2022,L,99.0,157.0,0.2625164166445799,0.35266324459318305
665665,2023,L,29.0,41.0,0.2185862068965517,0.35595259490188885
665665,2025,L,1.0,7.0,0.067,0.34803809523809526
665734,2023,R,25.0,39.0,0.1956,0.31146153846153846
665795,2022,R,137.0,155.0,0.2590746866474969,0.36085036459018904
665795,2023,R,228.0,207.0,0.2786832912275778,0.3251378197254224
665795,2024,R,211.0,207.0,0.371026958765105,0.30775268616624857
665795,2025,R,309.0,274.0,0.3465344421397336,0.283320007244163
665795,2026,R,80.0,64.0,0.34954430379746837,0.25890625
665828,2024,R,,3.0,,0.5106666666666667
665871,2022,R,73.0,93.0,0.4180358757949008,0.2648094178717093
665871,2023,R,210.0,240.0,0.35080579342595153,0.3139982404987576
665871,2024,R,347.0,294.0,0.3409285105834259,0.3522414769432393
665871,2025,R,62.0,91.0,0.34803033889277274,0.3333844067044067
665871,2026,R,47.0,37.0,0.3708510638297872,0.3551388888888889
665896,2022,R,20.0,38.0,0.49506792792792786,0.37859962406015035
665896,2023,R,22.0,26.0,0.3761672077922078,0.34775271972651
665896,2024,R,38.0,42.0,0.3934106386656296,0.26966666666666667
666120,2022,R,240.0,253.0,0.2928538273693844,0.3580778597111773
666120,2025,R,16.0,35.0,0.311,0.39193455654707704
666129,2022,L,90.0,283.0,0.27547686485642947,0.3365748303771522
666129,2023,L,156.0,504.0,0.29297076751373624,0.34047078814093634
666129,2024,L,38.0,123.0,0.35844331983805666,0.3173060192950402
666142,2022,L,28.0,147.0,0.24714814814814814,0.3576341962662106
666142,2023,L,93.0,299.0,0.33577855664661904,0.26848232368208536
666142,2024,L,168.0,594.0,0.31341838210421497,0.2786247855473284
666142,2025,L,71.0,186.0,0.2790533834586466,0.24913732589039983
666142,2026,L,47.0,92.0,0.4051086956521739,0.3334673913043478
666149,2024,R,8.0,6.0,0.224,0.453235632183908
666154,2023,R,81.0,77.0,0.33407828863346106,0.46883313664366777
666157,2022,L,53.0,389.0,0.1729622641509434,0.34467132831713587
666157,2023,L,26.0,140.0,0.2793792486583184,0.35588389959784633
666157,2024,L,93.0,402.0,0.27425824587706144,0.3069962805312895
666157,2025,L,144.0,498.0,0.3265803177779907,0.2873602533172578
666159,2022,R,130.0,133.0,0.32102179259007435,0.30609769895753874
666159,2023,R,150.0,167.0,0.3967559873205594,0.31677058437361927
666159,2024,R,70.0,53.0,0.3523210600903733,0.31052280381416103
666163,2024,R,5.0,6.0,0.35219999999999996,0.5284108527131783
666168,2022,R,50.0,50.0,0.30201666666666666,0.3028735301263363
666168,2023,R,96.0,144.0,0.37446781399521534,0.3040474760166031
666168,2025,R,27.0,33.0,0.4497088744588745,0.33630976430976434
666171,2024,R,23.0,41.0,0.18330434782608696,0.22365
666171,2025,R,114.0,142.0,0.2907284285527648,0.3570077089118018
666171,2026,R,34.0,42.0,0.23996969696969694,0.2335609756097561
666197,2024,R,1.0,2.0,0.087,0.5038571428571428
666200,2022,L,71.0,330.0,0.2954526124034757,0.29145314854887616
666200,2023,L,159.0,582.0,0.2842474963584633,0.3149753499115463
666200,2024,L,50.0,225.0,0.29351557575757575,0.3406560320634684
666200,2025,L,173.0,586.0,0.2149489529693781,0.3064460704423077
666200,2026,L,37.0,136.0,0.2435135135135135,0.29385185185185186
666201,2022,R,441.0,346.0,0.32962653460262326,0.23593577316486877
666201,2023,R,232.0,183.0,0.4006778677028318,0.34441503718691546
666201,2024,R,58.0,46.0,0.3802674600156274,0.23504589371980678
666204,2022,R,57.0,88.0,0.3412248845474073,0.23598808396464646
666204,2023,R,37.0,58.0,0.24241336130180524,0.3511230654761905
666204,2024,R,54.0,63.0,0.2933206178528759,0.3976419449628211
666205,2022,L,9.0,50.0,0.34755555555555556,0.38936307016727667
666205,2023,L,78.0,294.0,0.37519401945237935,0.4105599643472251
666205,2024,L,82.0,120.0,0.3122224833405737,0.3230566639924364
666207,2023,R,,5.0,,0.6109076923076923
666207,2024,R,7.0,15.0,0.21628571428571428,0.49693935185185184
666208,2023,R,3.0,9.0,0.55,0.4223333333333333
666208,2024,R,4.0,4.0,0.49630952380952364,0.19799999999999998
666214,2022,L,35.0,100.0,0.21722142857142857,0.3278351765958909
666214,2023,L,122.0,371.0,0.34352052400421657,0.37055003772018885
666214,2024,L,121.0,183.0,0.25437008605072464,0.3361406707588165
666214,2025,L,129.0,313.0,0.3679093167520255,0.3170467318793621
666215,2024,R,7.0,13.0,0.3934285714285714,0.3668461538461539
666215,2025,R,37.0,29.0,0.3560293436293437,0.5087280554611857
666277,2023,R,103.0,125.0,0.3468722950433398,0.3218403942940528
666277,2024,R,54.0,77.0,0.43883844614155937,0.3556294519631734
666277,2025,R,86.0,88.0,0.45128522399060755,0.3642147925126799
666277,2026,R,34.0,28.0,0.29824242424242425,0.3779642857142857
666364,2023,R,45.0,63.0,0.34700128372716604,0.3582479804158849
666374,2022,R,94.0,129.0,0.34558205034213096,0.32744025573192237
666374,2023,R,142.0,166.0,0.3414175795057837,0.22804867058295292
666374,2025,R,96.0,103.0,0.2555425219941349,0.32377334559277465
666374,2026,R,18.0,21.0,0.3541176470588235,0.29657894736842105
666619,2022,R,9.0,8.0,0.3733333333333333,0.19087500000000002
666619,2023,R,128.0,163.0,0.2608355611250348,0.2940648401941308
666619,2024,R,14.0,17.0,0.3211406926406926,0.2311176470588235
666619,2025,R,14.0,22.0,0.5343595238095237,0.3583333333333333
666619,2026,R,2.0,4.0,0.35,0.43975
666659,2025,R,23.0,26.0,0.39701441034651846,0.30446153846153845
666661,2025,R,68.0,85.0,0.297135749822317,0.3103334843279483
666661,2026,R,37.0,24.0,0.20627027027027026,0.21329166666666666
666711,2025,R,33.0,53.0,0.43551850730961666,0.21087418249766426
666720,2022,R,1.0,3.0,0.426,0.16866666666666666
666720,2023,R,26.0,40.0,0.273562,0.3451957757296467
666720,2024,R,51.0,54.0,0.4446818332032267,0.4361544391115298
666721,2022,R,96.0,74.0,0.3212046679225668,0.37243714841504316
666721,2023,R,32.0,57.0,0.30616129032258066,0.41434426780116435
666745,2023,R,177.0,197.0,0.34235547274728884,0.3178023338767144
666745,2024,R,81.0,101.0,0.28530138175392034,0.3350772979689072
666808,2022,R,134.0,153.0,0.30377165690243707,0.2539980617162923
666808,2023,R,147.0,136.0,0.29613321415594795,0.2534955355757595
666808,2024,R,134.0,137.0,0.33634744165920777,0.2746205066143368
666808,2025,R,128.0,150.0,0.3033721389277645,0.29628700152948917
666808,2026,R,21.0,26.0,0.39914285714285713,0.19284615384615386
666818,2022,R,34.0,56.0,0.37627901960784316,0.3561356837606837
666818,2023,R,59.0,80.0,0.3544590893984712,0.33588401398253315
666818,2024,R,21.0,32.0,0.603803453309975,0.3244955357142857
666974,2022,R,36.0,61.0,0.42556635802469134,0.31279278688524587
666974,2023,R,110.0,173.0,0.3310556585388706,0.2664486624527
666974,2024,R,86.0,164.0,0.36302054706810805,0.27644232147995224
666974,2025,R,108.0,144.0,0.33835529934624764,0.2802898884171028
666974,2026,R,13.0,28.0,0.5971666666666667,0.18160714285714286
667297,2022,R,86.0,111.0,0.27245071817533395,0.3537633215323166
667297,2024,R,34.0,59.0,0.3772068469165243,0.3211876601166529
667297,2025,R,44.0,82.0,0.2800909090909091,0.32074881815229617
667297,2026,R,35.0,29.0,0.2685882352941176,0.3211379310344828
667373,2022,R,13.0,7.0,0.3039230769230769,0.28580672268907564
667376,2022,R,25.0,33.0,0.42777474393812714,0.30259884982638885
667427,2022,R,80.0,124.0,0.3239632064413306,0.2976836050498331
667427,2023,R,37.0,43.0,0.23422222222222222,0.3467100775193798
667463,2022,L,62.0,160.0,0.27505396148980094,0.35334951372032825
667463,2023,L,53.0,104.0,0.3023201923076923,0.3369209337731723
667463,2024,L,110.0,138.0,0.2795390443121201,0.33668148259087405
667463,2025,L,103.0,119.0,0.30128166472803813,0.37612473501223725
667463,2026,L,28.0,26.0,0.2506785714285714,0.26128
667465,2022,L,20.0,32.0,0.3473827751196172,0.3857852746212121
667478,2024,L,1.0,1.0,0.232,0.18
667498,2022,R,41.0,31.0,0.4001380662020905,0.278269360176598
667725,2022,R,6.0,8.0,0.36726,0.228625
667725,2024,R,76.0,66.0,0.40938706015561666,0.346416429330903
667755,2023,R,81.0,106.0,0.2746174734356553,0.3529212216001855
667755,2024,R,265.0,204.0,0.3112907266362279,0.3355517632082357
667755,2025,R,396.0,329.0,0.316404635553233,0.3161565390790003
667755,2026,R,78.0,86.0,0.2937567567567568,0.2758372093023256
668338,2022,R,23.0,33.0,0.2629565217391304,0.4284090909090909
668338,2023,R,32.0,32.0,0.38919127747252746,0.40594314587550606
668338,2024,R,76.0,159.0,0.3099008263358608,0.2818479115005129
668390,2024,R,26.0,51.0,0.37725641025641027,0.3450028563728709
668390,2025,R,63.0,100.0,0.38644401079718704,0.2874170848744305
668390,2026,R,29.0,31.0,0.2948965517241379,0.31883870967741934
668470,2023,R,,1.0,,0.602
668472,2024,L,2.0,2.0,0.0295,0.479
668665,2022,R,45.0,50.0,0.3362036211494341,0.30694652631578945
668665,2023,R,51.0,67.0,0.3795347550897754,0.3390597715975628
668670,2025,R,9.0,7.0,0.45525639329805995,0.41746938775510206
668670,2026,R,3.0,2.0,0.672,0.0
668674,2023,R,92.0,160.0,0.3276948051948052,0.28353413901936997
668674,2024,R,121.0,132.0,0.29900719799495795,0.2713803242179139
668674,2025,R,132.0,117.0,0.2861922252822673,0.3434915079259563
668674,2026,R,32.0,26.0,0.34121875,0.2622307692307692
668676,2022,R,290.0,279.0,0.3613118113313844,0.34680524402902857
668676,2023,R,52.0,53.0,0.36892574981079945,0.35213802708033476
668676,2024,R,28.0,26.0,0.47943773879520146,0.36171232562489003
668678,2022,R,339.0,377.0,0.2613799177698058,0.29545996165546784
668678,2023,R,411.0,438.0,0.31723264812450275,0.3168867129866648
668678,2024,R,303.0,318.0,0.30048145499152057,0.324282466431159
668678,2025,R,400.0,414.0,0.3159801478500664,0.3293341062008019
668678,2026,R,70.0,71.0,0.383,0.33191428571428566
668684,2022,L,11.0,19.0,0.5515795454545455,0.38196560846560845
668716,2025,R,31.0,67.0,0.3793066666666667,0.3856472495876371
668754,2023,R,15.0,15.0,0.39940476190476193,0.21846666666666667
668800,2022,R,1.0,2.0,0.056,0.626
668800,2024,R,3.0,8.0,0.38599999999999995,0.31725
668820,2022,R,9.0,10.0,0.16844444444444445,0.29429999999999995
668820,2025,R,84.0,67.0,0.3171539713808768,0.34466419880624427
668834,2022,R,3.0,11.0,0.26,0.277969696969697
668834,2023,R,8.0,14.0,0.11475,0.35646428571428573
668834,2025,R,37.0,25.0,0.3795191512434934,0.25272
668834,2026,R,5.0,1.0,0.48360000000000003,0.072
668868,2022,L,53.0,84.0,0.28292197170645444,0.31323322309494284
668868,2023,L,80.0,208.0,0.3143873666512059,0.33632209739447755
668868,2024,L,25.0,58.0,0.33355230186480184,0.3595243190301286
668873,2022,R,32.0,25.0,0.32382795698924727,0.35284679089026916
668873,2023,R,12.0,21.0,0.52435,0.35845238095238097
668873,2024,R,19.0,29.0,0.31988312036457867,0.43924784800328276
668873,2026,R,33.0,24.0,0.24196875,0.3307391304347826
668874,2024,R,5.0,4.0,0.6479999999999999,0.3845
668881,2022,R,274.0,257.0,0.3031366523432141,0.32261834084944424
668881,2023,R,244.0,254.0,0.28962927957655976,0.31741966447315695
668881,2024,R,300.0,311.0,0.2667760932069034,0.2864540031874053
668881,2025,R,207.0,213.0,0.2953223841091357,0.25537231593304005
668909,2023,R,183.0,163.0,0.3495299798141454,0.2840412023999987
668909,2024,R,174.0,158.0,0.2878120924114421,0.3544642454477278
668909,2025,R,363.0,341.0,0.3235237288545537,0.32252407898898816
668909,2026,R,103.0,68.0,0.3008235294117647,0.3290746268656716
668933,2022,R,212.0,252.0,0.2799494183541577,0.3432665199074594
668933,2023,R,297.0,327.0,0.3123014340515445,0.36514311596789434
668933,2024,R,162.0,188.0,0.3425806572945733,0.35567799913592774
668933,2025,R,126.0,158.0,0.309633261065944,0.29288347079613875
668933,2026,R,32.0,31.0,0.3089642857142857,0.26543333333333335
668941,2022,L,22.0,45.0,0.26941457680250785,0.3659624977947862
668941,2023,L,42.0,106.0,0.19653658536585367,0.29864080157431216
668941,2024,L,78.0,166.0,0.2448018533753828,0.4020716031390457
668941,2025,L,105.0,151.0,0.260990099009901,0.34070061855721867
668941,2026,L,27.0,40.0,0.3446296296296296,0.39356410256410257
668942,2023,R,6.0,7.0,0.34099999999999997,0.6311428571428571
668942,2024,R,3.0,5.0,0.211,0.6183836065573771
668943,2024,R,28.0,30.0,0.4143655190962883,0.2784890282131661
668948,2022,L,36.0,123.0,0.2894715401426271,0.3718772840356484
668964,2024,R,282.0,290.0,0.33170777337249635,0.3062713910965759
668964,2025,R,96.0,124.0,0.2880002798127798,0.35253719426290464
668964,2026,R,42.0,41.0,0.21616666666666667,0.314625
668968,2024,R,45.0,62.0,0.3458298097251586,0.28673974291176824
668970,2022,R,15.0,17.0,0.2603916666666667,0.2885089514066496
668970,2023,R,55.0,99.0,0.4207508222319816,0.33104891347303567
668970,2024,R,3.0,3.0,0.25866666666666666,0.1895
668970,2025,R,18.0,25.0,0.3895489417989418,0.3182581818181818
668984,2023,R,29.0,32.0,0.34993448275862066,0.31676197916666665
668984,2024,R,18.0,29.0,0.4379524087024087,0.2751318007662835
668984,2025,R,101.0,118.0,0.35521994673369356,0.2689747878054593
668984,2026,R,30.0,31.0,0.34823076923076923,0.37422580645161285
669020,2025,L,82.0,111.0,0.3041914745842324,0.41210396555140133
669020,2026,L,10.0,15.0,0.16899999999999998,0.35833333333333334
669022,2022,L,71.0,238.0,0.34507649647887323,0.35351461483851093
