batter,pa,woba,est_woba,year,gap
545338,119,0.25,0.313,2017,-0.063
545341,350,0.37,0.338,2015,0.03199999999999997
545341,478,0.325,0.321,2016,0.0040000000000000036
545341,442,0.315,0.332,2017,-0.017000000000000015
545341,462,0.34,0.337,2018,0.0030000000000000027
545341,627,0.307,0.304,2019,0.0030000000000000027
545341,231,0.334,0.333,2020,0.0010000000000000009
545341,545,0.3,0.297,2021,0.0030000000000000027
545341,538,0.315,0.288,2022,0.027000000000000024
545341,471,0.333,0.325,2023,0.008000000000000007
545341,279,0.373,0.366,2024,0.007000000000000006
545341,293,0.289,0.326,2025,-0.03700000000000003
545341,191,0.354,0.338,2026,0.01599999999999996
545350,372,0.288,0.266,2015,0.021999999999999964
545350,311,0.257,0.263,2016,-0.006000000000000005
545350,259,0.343,0.306,2017,0.03700000000000003
545350,234,0.29,0.269,2018,0.020999999999999963
545350,318,0.297,0.259,2019,0.03799999999999998
545350,198,0.287,0.258,2021,0.02899999999999997
545350,82,0.283,0.278,2022,0.004999999999999949
545350,83,0.294,0.275,2023,0.01899999999999996
545358,250,0.313,0.303,2018,0.010000000000000009
545358,147,0.177,0.233,2019,-0.05600000000000002
545358,105,0.37,0.39,2020,-0.020000000000000018
545358,319,0.327,0.319,2021,0.008000000000000007
545358,375,0.258,0.267,2022,-0.009000000000000008
545361,682,0.415,0.422,2015,-0.007000000000000006
545361,681,0.418,0.427,2016,-0.009000000000000008
545361,507,0.437,0.425,2017,0.01200000000000001
545361,608,0.447,0.434,2018,0.013000000000000012
545361,600,0.436,0.46,2019,-0.02400000000000002
545361,241,0.407,0.428,2020,-0.02100000000000002
545361,146,0.451,0.422,2021,0.029000000000000026
545361,499,0.418,0.398,2022,0.019999999999999962
545361,361,0.369,0.39,2023,-0.02100000000000002
545361,126,0.365,0.407,2024,-0.04199999999999998
545361,556,0.343,0.358,2025,-0.014999999999999958
545361,470,0.363,0.387,2026,-0.02400000000000002
546318,537,0.333,0.291,2015,0.04200000000000004
546318,656,0.338,0.296,2016,0.04200000000000004
546318,563,0.329,0.308,2017,0.02100000000000002
546318,597,0.315,0.285,2018,0.030000000000000027
546318,139,0.272,0.278,2019,-0.006000000000000005
546318,492,0.312,0.305,2021,0.007000000000000006
546318,197,0.287,0.272,2022,0.014999999999999958
546990,148,0.31,0.292,2021,0.018000000000000016
546991,117,0.325,0.311,2016,0.014000000000000012
546991,323,0.334,0.308,2017,0.026000000000000023
546991,479,0.305,0.275,2018,0.02999999999999997
546991,363,0.271,0.285,2019,-0.013999999999999957
546991,235,0.279,0.273,2022,0.006000000000000005
547004,173,0.261,0.3,2017,-0.03899999999999998
547004,413,0.294,0.292,2019,0.0020000000000000018
547004,204,0.303,0.277,2020,0.025999999999999968
547004,141,0.231,0.247,2021,-0.015999999999999986
547170,166,0.369,0.328,2017,0.04099999999999998
547170,318,0.292,0.286,2018,0.006000000000000005
547172,230,0.312,0.263,2016,0.04899999999999999
547172,266,0.274,0.259,2017,0.015000000000000013
547172,216,0.261,0.273,2018,-0.01200000000000001
547172,411,0.29,0.286,2019,0.0040000000000000036
547172,109,0.249,0.294,2020,-0.044999999999999984
547180,654,0.461,0.418,2015,0.04300000000000004
547180,627,0.343,0.352,2016,-0.008999999999999952
547180,492,0.416,0.394,2017,0.021999999999999964
547180,695,0.376,0.391,2018,-0.015000000000000013
547180,682,0.365,0.387,2019,-0.02200000000000002
547180,244,0.4,0.454,2020,-0.05399999999999999
547180,599,0.431,0.431,2021,0.0
547180,426,0.369,0.381,2022,-0.01200000000000001
547180,546,0.384,0.396,2023,-0.01200000000000001
547180,631,0.38,0.361,2024,0.019000000000000017
547180,580,0.361,0.368,2025,-0.007000000000000006
547180,528,0.375,0.389,2026,-0.014000000000000012
547379,226,0.331,0.328,2015,0.0030000000000000027
547379,184,0.261,0.291,2016,-0.02999999999999997
547379,248,0.289,0.296,2017,-0.007000000000000006
547379,210,0.236,0.264,2018,-0.028000000000000025
547379,449,0.326,0.321,2019,0.0050000000000000044
547379,110,0.228,0.267,2020,-0.03900000000000001
547379,161,0.251,0.294,2021,-0.04299999999999998
547957,346,0.352,0.345,2016,0.007000000000000006
547957,238,0.268,0.318,2017,-0.04999999999999999
547982,310,0.254,0.252,2015,0.0020000000000000018
547982,576,0.298,0.277,2016,0.020999999999999963
547982,138,0.224,0.267,2017,-0.04300000000000001
547982,353,0.323,0.357,2018,-0.033999999999999975
547982,264,0.269,0.262,2019,0.007000000000000006
547989,668,0.361,0.338,2015,0.022999999999999965
547989,695,0.349,0.348,2016,0.0010000000000000009
547989,675,0.377,0.364,2017,0.013000000000000012
547989,553,0.337,0.356,2018,-0.01899999999999996
547989,693,0.344,0.358,2019,-0.014000000000000012
547989,262,0.411,0.399,2020,0.011999999999999955
547989,659,0.354,0.347,2021,0.007000000000000006
547989,679,0.361,0.374,2022,-0.013000000000000012
547989,594,0.295,0.315,2023,-0.020000000000000018
547989,120,0.164,0.201,2024,-0.037000000000000005
553869,200,0.253,0.27,2017,-0.017000000000000015
553869,277,0.34,0.341,2018,-0.0010000000000000009
553869,332,0.265,0.277,2019,-0.01200000000000001
553869,73,0.281,0.309,2020,-0.02799999999999997
553869,371,0.33,0.315,2021,0.015000000000000013
553869,381,0.284,0.273,2022,0.010999999999999954
553869,526,0.314,0.296,2023,0.018000000000000016
553869,351,0.303,0.281,2024,0.021999999999999964
553869,282,0.27,0.268,2025,0.0020000000000000018
553869,159,0.276,0.259,2026,0.017000000000000015
553882,117,0.304,0.3,2016,0.0040000000000000036
553882,295,0.321,0.309,2017,0.01200000000000001
553882,322,0.348,0.321,2018,0.02699999999999997
553882,482,0.345,0.33,2019,0.014999999999999958
553882,126,0.262,0.269,2020,-0.007000000000000006
553882,445,0.322,0.304,2021,0.018000000000000016
553882,296,0.269,0.269,2022,0.0
553882,146,0.259,0.314,2023,-0.05499999999999999
553882,69,0.171,0.206,2024,-0.034999999999999976
553902,97,0.379,0.352,2018,0.027000000000000024
553902,204,0.288,0.319,2019,-0.031000000000000028
553902,216,0.272,0.282,2021,-0.009999999999999953
553902,55,0.243,0.259,2022,-0.016000000000000014
553988,78,0.267,0.291,2015,-0.023999999999999966
553988,181,0.273,0.273,2017,0.0
553988,233,0.244,0.28,2018,-0.03600000000000003
553993,398,0.328,0.278,2015,0.04999999999999999
553993,627,0.316,0.306,2016,0.010000000000000009
553993,632,0.356,0.352,2017,0.0040000000000000036
553993,606,0.376,0.373,2018,0.0030000000000000027
553993,662,0.381,0.355,2019,0.026000000000000023
553993,231,0.332,0.342,2020,-0.010000000000000009
553993,574,0.306,0.323,2021,-0.017000000000000015
553993,629,0.344,0.344,2022,0.0
553993,694,0.313,0.323,2023,-0.010000000000000009
553993,640,0.337,0.335,2024,0.0020000000000000018
553993,657,0.347,0.32,2025,0.02699999999999997
553993,363,0.303,0.273,2026,0.02999999999999997
554429,264,0.305,0.322,2015,-0.017000000000000015
554429,70,0.192,0.275,2016,-0.08300000000000002
570256,652,0.304,0.312,2015,-0.008000000000000007
570256,587,0.331,0.337,2016,-0.006000000000000005
570256,410,0.297,0.303,2017,-0.006000000000000005
570256,534,0.353,0.339,2018,0.013999999999999957
570256,167,0.305,0.296,2019,0.009000000000000008
570256,174,0.232,0.301,2020,-0.06899999999999998
570256,382,0.275,0.316,2021,-0.04099999999999998
570267,187,0.336,0.338,2015,-0.0020000000000000018
570267,281,0.343,0.357,2016,-0.013999999999999957
570267,607,0.372,0.355,2017,0.017000000000000015
570267,235,0.319,0.297,2018,0.02200000000000002
570267,507,0.326,0.342,2019,-0.016000000000000014
570481,115,0.291,0.302,2017,-0.01100000000000001
570481,143,0.294,0.279,2018,0.014999999999999958
570481,156,0.262,0.248,2019,0.014000000000000012
570481,193,0.262,0.293,2020,-0.030999999999999972
570481,229,0.244,0.28,2021,-0.03600000000000003
570482,288,0.27,0.298,2015,-0.02799999999999997
570482,165,0.243,0.281,2017,-0.038000000000000034
570482,476,0.369,0.348,2019,0.02100000000000002
570482,174,0.365,0.379,2020,-0.014000000000000012
570482,442,0.309,0.301,2021,0.008000000000000007
570482,551,0.332,0.327,2022,0.0050000000000000044
570482,228,0.307,0.292,2023,0.015000000000000013
570482,461,0.281,0.307,2024,-0.025999999999999968
570482,197,0.271,0.286,2025,-0.014999999999999958
570489,108,0.187,0.189,2017,-0.0020000000000000018
570560,420,0.262,0.263,2015,-0.0010000000000000009
570560,163,0.253,0.272,2016,-0.019000000000000017
570560,534,0.313,0.285,2017,0.028000000000000025
570560,662,0.297,0.289,2018,0.008000000000000007
570560,555,0.281,0.274,2019,0.007000000000000006
570615,100,0.331,0.286,2016,0.04500000000000004
570717,289,0.25,0.268,2016,-0.018000000000000016
570731,321,0.338,0.328,2015,0.010000000000000009
570731,647,0.32,0.299,2016,0.02100000000000002
570731,675,0.355,0.33,2017,0.024999999999999967
570731,501,0.29,0.267,2018,0.022999999999999965
570731,464,0.324,0.314,2019,0.010000000000000009
570731,177,0.34,0.3,2020,0.040000000000000036
570731,674,0.324,0.311,2021,0.013000000000000012
570731,510,0.245,0.275,2022,-0.030000000000000027
570731,151,0.249,0.279,2023,-0.030000000000000027
570799,384,0.323,0.3,2018,0.02300000000000002
571431,186,0.284,0.293,2015,-0.009000000000000008
571431,327,0.331,0.325,2016,0.006000000000000005
571431,367,0.346,0.342,2017,0.003999999999999948
571431,337,0.334,0.33,2018,0.0040000000000000036
571431,333,0.306,0.32,2019,-0.014000000000000012
571437,161,0.353,0.312,2015,0.04099999999999998
571437,227,0.266,0.282,2016,-0.01599999999999996
571437,412,0.359,0.341,2017,0.01799999999999996
571437,285,0.282,0.317,2018,-0.03500000000000003
571448,665,0.371,0.336,2015,0.034999999999999976
571448,696,0.386,0.347,2016,0.039000000000000035
571448,679,0.395,0.366,2017,0.029000000000000026
571448,673,0.391,0.353,2018,0.038000000000000034
571448,662,0.392,0.343,2019,0.04899999999999999
571448,201,0.308,0.288,2020,0.020000000000000018
571448,653,0.336,0.313,2021,0.02300000000000002
571448,620,0.381,0.343,2022,0.03799999999999998
571448,612,0.327,0.32,2023,0.007000000000000006
571448,635,0.314,0.299,2024,0.015000000000000013
571448,436,0.287,0.289,2025,-0.0020000000000000018
571448,456,0.334,0.299,2026,0.03500000000000003
571466,274,0.284,0.279,2015,0.004999999999999949
571466,420,0.3,0.295,2016,0.0050000000000000044
571466,423,0.317,0.314,2017,0.0030000000000000027
571466,522,0.307,0.301,2018,0.006000000000000005
571466,364,0.301,0.284,2019,0.017000000000000015
571466,110,0.296,0.315,2020,-0.019000000000000017
571466,388,0.3,0.265,2021,0.034999999999999976
571466,308,0.253,0.244,2022,0.009000000000000008
571466,123,0.25,0.232,2023,0.017999999999999988
571466,96,0.239,0.244,2024,-0.0050000000000000044
571506,446,0.343,0.317,2015,0.026000000000000023
571506,321,0.343,0.365,2016,-0.021999999999999964
571506,429,0.374,0.368,2017,0.006000000000000005
571506,501,0.324,0.324,2018,0.0
571506,170,0.267,0.287,2019,-0.019999999999999962
571595,153,0.254,0.245,2018,0.009000000000000008
571602,443,0.297,0.304,2017,-0.007000000000000006
571602,496,0.321,0.322,2018,-0.0010000000000000009
571657,77,0.278,0.285,2018,-0.006999999999999951
571657,197,0.289,0.29,2019,-0.0010000000000000009
571657,70,0.29,0.347,2020,-0.056999999999999995
571657,529,0.316,0.302,2021,0.014000000000000012
571657,583,0.309,0.316,2022,-0.007000000000000006
571657,369,0.316,0.314,2023,0.0020000000000000018
571657,242,0.285,0.297,2024,-0.01200000000000001
571657,300,0.282,0.285,2025,-0.0030000000000000027
571679,103,0.262,0.299,2018,-0.03699999999999998
571681,145,0.268,0.28,2017,-0.01200000000000001
571697,391,0.289,0.252,2015,0.03699999999999998
571697,541,0.315,0.275,2016,0.03999999999999998
571697,497,0.367,0.312,2017,0.05499999999999999
571697,638,0.362,0.311,2018,0.05099999999999999
571697,139,0.241,0.229,2019,0.011999999999999983
571718,278,0.337,0.333,2017,0.0040000000000000036
571718,180,0.311,0.307,2018,0.0040000000000000036
571718,458,0.332,0.303,2019,0.029000000000000026
571718,164,0.305,0.298,2020,0.007000000000000006
571718,271,0.306,0.326,2021,-0.020000000000000018
571740,454,0.251,0.255,2015,-0.0040000000000000036
571740,460,0.294,0.261,2016,0.032999999999999974
571740,633,0.278,0.262,2017,0.016000000000000014
571740,556,0.277,0.256,2018,0.02100000000000002
571740,353,0.251,0.254,2019,-0.0030000000000000027
571740,135,0.262,0.217,2021,0.04500000000000001
571745,123,0.303,0.31,2016,-0.007000000000000006
571745,410,0.36,0.329,2017,0.030999999999999972
571745,683,0.367,0.366,2018,0.0010000000000000009
571745,283,0.326,0.328,2019,-0.0020000000000000018
571745,691,0.34,0.348,2021,-0.007999999999999952
571745,247,0.319,0.331,2022,-0.01200000000000001
571745,229,0.274,0.313,2023,-0.03899999999999998
571745,423,0.277,0.298,2024,-0.020999999999999963
571757,224,0.324,0.288,2016,0.03600000000000003
571771,218,0.359,0.324,2015,0.034999999999999976
571771,244,0.27,0.297,2016,-0.02699999999999997
571771,342,0.31,0.302,2017,0.008000000000000007
571771,462,0.342,0.333,2018,0.009000000000000008
571771,460,0.301,0.304,2019,-0.0030000000000000027
571771,148,0.29,0.29,2020,0.0
571771,585,0.338,0.348,2021,-0.009999999999999953
571771,402,0.28,0.298,2022,-0.01799999999999996
571771,508,0.282,0.273,2023,0.008999999999999952
571771,393,0.285,0.289,2024,-0.0040000000000000036
571771,256,0.268,0.287,2025,-0.01899999999999996
571788,509,0.322,0.294,2015,0.028000000000000025
571788,324,0.308,0.303,2016,0.0050000000000000044
571788,164,0.256,0.253,2017,0.0030000000000000027
571788,367,0.338,0.327,2018,0.01100000000000001
571788,295,0.333,0.301,2019,0.03200000000000003
571788,106,0.253,0.265,2020,-0.01200000000000001
571788,260,0.259,0.273,2021,-0.014000000000000012
571830,347,0.342,0.345,2016,-0.002999999999999947
571830,533,0.305,0.298,2017,0.007000000000000006
571841,71,0.311,0.289,2016,0.02200000000000002
571841,105,0.256,0.27,2017,-0.014000000000000012
571851,143,0.29,0.273,2018,0.01699999999999996
571875,390,0.312,0.32,2015,-0.008000000000000007
571875,594,0.352,0.343,2016,0.008999999999999952
571875,635,0.353,0.353,2017,0.0
571875,238,0.29,0.31,2018,-0.020000000000000018
571875,226,0.297,0.347,2019,-0.04999999999999999
571875,99,0.281,0.328,2020,-0.046999999999999986
571875,170,0.298,0.314,2021,-0.016000000000000014
571875,111,0.314,0.313,2022,0.0010000000000000009
571912,126,0.26,0.237,2016,0.02300000000000002
571912,136,0.178,0.196,2017,-0.018000000000000016
571912,231,0.31,0.289,2018,0.02100000000000002
571912,129,0.194,0.259,2019,-0.065
571912,206,0.281,0.266,2022,0.015000000000000013
571912,199,0.307,0.315,2023,-0.008000000000000007
571912,154,0.241,0.244,2024,-0.0030000000000000027
571918,188,0.257,0.254,2017,0.0030000000000000027
571918,85,0.196,0.256,2018,-0.06
571970,112,0.285,0.264,2015,0.020999999999999963
571970,133,0.262,0.311,2016,-0.04899999999999999
571970,481,0.407,0.397,2018,0.009999999999999953
571970,589,0.372,0.38,2019,-0.008000000000000007
571970,248,0.316,0.36,2020,-0.043999999999999984
571970,592,0.379,0.406,2021,-0.027000000000000024
571970,565,0.318,0.346,2022,-0.02799999999999997
571970,579,0.344,0.362,2023,-0.018000000000000016
571970,293,0.362,0.353,2024,0.009000000000000008
571970,388,0.366,0.374,2025,-0.008000000000000007
571970,427,0.358,0.345,2026,0.013000000000000012
571974,172,0.319,0.312,2015,0.007000000000000006
571974,90,0.184,0.243,2016,-0.059
571974,223,0.265,0.257,2018,0.008000000000000007
571976,253,0.334,0.335,2015,-0.0010000000000000009
571976,676,0.341,0.334,2016,0.007000000000000006
571976,649,0.335,0.33,2017,0.0050000000000000044
571976,343,0.328,0.342,2018,-0.014000000000000012
571976,489,0.317,0.32,2019,-0.0030000000000000027
571976,218,0.4,0.396,2020,0.0040000000000000036
571976,500,0.33,0.297,2021,0.03300000000000003
571976,286,0.311,0.289,2022,0.02200000000000002
571976,141,0.243,0.252,2023,-0.009000000000000008
571980,365,0.374,0.331,2016,0.04299999999999998
571980,183,0.282,0.312,2018,-0.030000000000000027
571980,294,0.33,0.327,2019,0.0030000000000000027
571980,141,0.268,0.326,2020,-0.057999999999999996
571980,454,0.345,0.34,2021,0.004999999999999949
571980,334,0.303,0.325,2022,-0.02200000000000002
572008,552,0.255,0.261,2015,-0.006000000000000005
572008,466,0.311,0.299,2016,0.01200000000000001
572008,386,0.313,0.277,2017,0.035999999999999976
572008,309,0.25,0.289,2018,-0.03899999999999998
572008,196,0.198,0.237,2019,-0.03899999999999998
572019,354,0.339,0.308,2015,0.031000000000000028
572019,97,0.243,0.24,2016,0.0030000000000000027
572033,243,0.323,0.286,2015,0.03700000000000003
572033,86,0.3,0.311,2016,-0.01100000000000001
572033,161,0.256,0.305,2017,-0.04899999999999999
572033,102,0.259,0.209,2018,0.05000000000000002
572033,342,0.291,0.286,2019,0.0050000000000000044
572039,256,0.364,0.362,2015,0.0020000000000000018
572039,648,0.345,0.343,2016,0.0019999999999999463
572039,401,0.313,0.34,2017,-0.027000000000000024
572039,605,0.351,0.356,2018,-0.0050000000000000044
572039,393,0.306,0.318,2019,-0.01200000000000001
572039,171,0.273,0.293,2020,-0.019999999999999962
572039,188,0.279,0.289,2021,-0.009999999999999953
572039,139,0.258,0.277,2022,-0.019000000000000017
572041,673,0.371,0.347,2015,0.02400000000000002
572041,466,0.34,0.341,2017,-0.0010000000000000009
572041,460,0.338,0.334,2018,0.0040000000000000036
572041,342,0.333,0.329,2019,0.0040000000000000036
572041,210,0.364,0.345,2020,0.019000000000000017
572041,422,0.375,0.356,2021,0.019000000000000017
572041,527,0.297,0.324,2022,-0.027000000000000024
572041,144,0.227,0.265,2023,-0.038000000000000006
572073,282,0.304,0.274,2016,0.02999999999999997
572073,277,0.269,0.262,2017,0.007000000000000006
572073,230,0.309,0.265,2018,0.043999999999999984
572073,189,0.29,0.275,2019,0.014999999999999958
572114,330,0.362,0.344,2016,0.018000000000000016
572114,197,0.304,0.305,2017,-0.0010000000000000009
572122,686,0.335,0.353,2015,-0.01799999999999996
572122,676,0.363,0.377,2016,-0.014000000000000012
572122,650,0.326,0.344,2017,-0.01799999999999996
572122,630,0.288,0.305,2018,-0.017000000000000015
572122,443,0.332,0.35,2019,-0.01799999999999996
572122,248,0.338,0.365,2020,-0.02699999999999997
572122,670,0.308,0.32,2021,-0.01200000000000001
572138,105,0.244,0.304,2023,-0.06
572138,405,0.312,0.314,2024,-0.0020000000000000018
572180,148,0.294,0.269,2015,0.024999999999999967
572182,98,0.285,0.298,2015,-0.013000000000000012
572191,511,0.274,0.288,2015,-0.013999999999999957
572191,237,0.283,0.292,2016,-0.009000000000000008
572191,432,0.338,0.302,2017,0.03600000000000003
572191,385,0.28,0.269,2018,0.01100000000000001
572191,97,0.289,0.276,2019,0.012999999999999956
572191,99,0.287,0.325,2020,-0.038000000000000034
572191,528,0.286,0.3,2021,-0.014000000000000012
572191,456,0.297,0.294,2022,0.0030000000000000027
572191,388,0.308,0.309,2023,-0.0010000000000000009
572191,300,0.242,0.27,2024,-0.028000000000000025
