pitcher,year,split_day,cutoff_date,fps_pct_last100pa,putaway_pct_last50pa,fps_pct_to_sd,putaway_pct_to_sd,fps_pct_delta_l100,putaway_pct_delta_l50
518516,2019,60,2019-05-19,0.66,0.42,0.6937984496124031,0.4324324324324324,-0.03379844961240308,-0.012432432432432416
518516,2019,90,2019-06-18,0.67,0.42,0.6953125,0.4225352112676056,-0.02531249999999996,-0.0025352112676056415
518516,2019,120,2019-07-18,0.63,0.54,0.6807692307692308,0.444055944055944,-0.05076923076923079,0.09594405594405603
518516,2021,30,2021-05-01,0.57,0.4,0.6060606060606061,0.3975903614457831,-0.036060606060606126,0.002409638554216942
518516,2021,60,2021-05-31,0.63,0.4,0.6138211382113821,0.4081632653061224,0.016178861788617938,-0.00816326530612238
518516,2021,90,2021-06-30,0.64,0.36,0.6138996138996139,0.4025974025974026,0.02610038610038612,-0.042597402597402634
518516,2021,120,2021-07-30,0.67,0.28,0.6231003039513677,0.3802083333333333,0.04689969604863231,-0.10020833333333329
518516,2022,30,2022-05-07,,0.3,0.5454545454545454,0.3,,0.0
518516,2022,60,2022-06-06,0.59,0.4,0.5793650793650794,0.3306451612903225,0.010634920634920553,0.06935483870967751
518516,2022,90,2022-07-06,0.59,0.3,0.5783783783783784,0.3177083333333333,0.011621621621621614,-0.017708333333333326
518516,2022,120,2022-08-05,0.71,0.32,0.6205533596837944,0.3125,0.08944664031620553,0.007500000000000007
571863,2018,30,2018-04-28,,,0.4807692307692308,0.3235294117647059,,
571863,2018,60,2018-05-28,0.64,0.26,0.582089552238806,0.2840909090909091,0.05791044776119403,-0.024090909090909107
571863,2018,90,2018-06-27,0.64,0.3,0.5966101694915255,0.2945736434108527,0.04338983050847456,0.0054263565891473076
571863,2018,120,2018-07-27,0.64,0.26,0.6026490066225165,0.2857142857142857,0.03735099337748349,-0.02571428571428569
592468,2018,60,2018-05-28,,,0.6376811594202898,0.525,,
592468,2018,90,2018-06-27,0.66,0.38,0.6666666666666666,0.4533333333333333,-0.006666666666666599,-0.0733333333333333
592468,2018,120,2018-07-27,0.56,0.4,0.624031007751938,0.4285714285714285,-0.06403100775193793,-0.02857142857142847
592468,2019,60,2019-05-19,,,0.5729166666666666,0.4166666666666667,,
592662,2018,30,2018-04-28,0.58,0.56,0.5882352941176471,0.589041095890411,-0.008235294117647118,-0.02904109589041093
592662,2018,60,2018-05-28,0.6,0.56,0.592,0.5844155844155844,0.008000000000000007,-0.024415584415584335
592662,2018,90,2018-06-27,0.63,0.58,0.6095890410958904,0.5730337078651685,0.0204109589041096,0.006966292134831464
592662,2018,120,2018-07-27,0.55,0.4,0.5924528301886792,0.5126582278481012,-0.04245283018867918,-0.1126582278481012
592662,2019,30,2019-04-19,,0.5,0.5268817204301075,0.5098039215686274,,-0.009803921568627416
592662,2019,60,2019-05-19,0.6,0.5,0.5502183406113537,0.5037593984962406,0.049781659388646315,-0.003759398496240629
592662,2019,90,2019-06-18,0.58,0.52,0.5580736543909348,0.507177033492823,0.021926345609065145,0.01282296650717707
592662,2019,120,2019-07-18,0.61,0.54,0.5791583166332666,0.5066666666666667,0.03084168336673343,0.033333333333333326
592662,2021,30,2021-05-01,,0.38,0.6739130434782609,0.3508771929824561,,0.029122807017543884
592662,2021,60,2021-05-31,0.61,0.5,0.6401869158878505,0.4411764705882353,-0.030186915887850496,0.05882352941176472
592662,2021,90,2021-06-30,0.62,0.5,0.6432584269662921,0.5044642857142857,-0.0232584269662921,-0.004464285714285698
592662,2021,120,2021-07-30,0.57,0.44,0.6304801670146137,0.5033557046979866,-0.060480167014613784,-0.06335570469798663
592662,2022,30,2022-05-07,0.59,0.44,0.6535947712418301,0.4246575342465753,-0.0635947712418301,0.015342465753424683
592662,2022,60,2022-06-06,0.63,0.56,0.6533333333333333,0.4967741935483871,-0.023333333333333317,0.06322580645161296
592662,2022,90,2022-07-06,0.66,0.66,0.6541176470588236,0.5318181818181819,0.00588235294117645,0.12818181818181817
592662,2022,120,2022-08-05,0.62,0.5,0.6460674157303371,0.5228070175438596,-0.026067415730337107,-0.02280701754385961
592662,2025,30,2025-04-26,0.63,0.48,0.6119402985074627,0.4342105263157895,0.018059701492537328,0.04578947368421049
592662,2025,60,2025-05-26,0.57,0.52,0.609375,0.4791666666666667,-0.03937500000000005,0.04083333333333333
592662,2025,90,2025-06-25,0.61,0.44,0.6153846153846154,0.4792626728110599,-0.005384615384615432,-0.039262672811059884
592662,2025,120,2025-07-25,0.52,0.44,0.59,0.4661921708185053,-0.06999999999999995,-0.026192170818505278
592662,2026,30,2026-04-25,0.58,0.4,0.5955882352941176,0.4320987654320987,-0.01558823529411768,-0.032098765432098664
592662,2026,59,2026-05-22,0.58,0.32,0.5826086956521739,0.4,-0.00260869565217392,-0.08000000000000002
592866,2018,30,2018-04-28,0.58,0.34,0.5571428571428572,0.3043478260869565,0.022857142857142798,0.03565217391304354
592866,2018,60,2018-05-28,0.64,0.38,0.5992063492063492,0.3388429752066115,0.040793650793650826,0.04115702479338851
592866,2018,90,2018-06-27,0.59,0.4,0.596100278551532,0.3522727272727273,-0.006100278551532057,0.04772727272727273
592866,2018,120,2018-07-27,0.64,0.36,0.6,0.3317535545023696,0.040000000000000036,0.02824644549763039
592866,2019,30,2019-04-19,,,0.7070707070707071,0.3777777777777777,,
592866,2019,60,2019-05-19,0.7,0.36,0.6905829596412556,0.3684210526315789,0.009417040358744355,-0.00842105263157894
592866,2019,90,2019-06-18,0.7,0.36,0.6905829596412556,0.3684210526315789,0.009417040358744355,-0.00842105263157894
592866,2019,120,2019-07-18,0.62,0.4,0.6696696696696697,0.38125,-0.04966966966966968,0.018750000000000044
592866,2021,30,2021-05-01,0.68,0.42,0.6909090909090909,0.421875,-0.010909090909090868,-0.0018750000000000155
592866,2021,60,2021-05-31,0.67,0.42,0.6751269035532995,0.4234234234234234,-0.005126903553299478,-0.0034234234234233885
592866,2021,90,2021-06-30,0.67,0.42,0.6751269035532995,0.4234234234234234,-0.005126903553299478,-0.0034234234234233885
592866,2021,120,2021-07-30,0.67,0.4,0.678030303030303,0.3933333333333333,-0.008030303030302943,0.00666666666666671
592866,2022,60,2022-06-06,0.74,0.38,0.717391304347826,0.3733333333333333,0.022608695652173938,0.00666666666666671
592866,2022,90,2022-07-06,0.64,0.4,0.6785714285714286,0.4077669902912621,-0.03857142857142859,-0.007766990291262099
592866,2022,120,2022-08-05,0.73,0.46,0.7042801556420234,0.4160583941605839,0.025719844357976585,0.04394160583941614
592866,2023,30,2023-04-29,0.68,0.28,0.6814159292035398,0.2833333333333333,-0.001415929203539723,-0.0033333333333332993
592866,2023,60,2023-05-29,0.54,0.36,0.614406779661017,0.3223140495867768,-0.07440677966101694,0.0376859504132232
592866,2023,90,2023-06-28,0.63,0.38,0.6314285714285715,0.3446327683615819,-0.0014285714285714457,0.035367231638418095
592866,2023,120,2023-07-28,0.54,0.3,0.6130434782608696,0.3333333333333333,-0.07304347826086954,-0.033333333333333326
592866,2024,30,2024-04-27,0.59,0.34,0.594059405940594,0.3529411764705882,-0.004059405940594063,-0.012941176470588178
592866,2024,60,2024-05-27,0.56,0.46,0.5771144278606966,0.4038461538461538,-0.0171144278606965,0.05615384615384622
592866,2024,90,2024-06-26,0.56,0.44,0.5758928571428571,0.4035087719298245,-0.015892857142857042,0.03649122807017552
592866,2024,120,2024-07-26,0.56,0.44,0.5758928571428571,0.4035087719298245,-0.015892857142857042,0.03649122807017552
592866,2025,30,2025-04-26,0.61,0.42,0.6036036036036037,0.3962264150943396,0.006396396396396331,0.023773584905660394
592866,2025,60,2025-05-26,0.66,0.38,0.6383928571428571,0.3761467889908257,0.021607142857142936,0.0038532110091742955
592866,2025,90,2025-06-25,0.73,0.36,0.672316384180791,0.3609467455621302,0.057683615819209,-0.0009467455621302023
596001,2018,30,2018-04-28,0.63,0.38,0.6535433070866141,0.3846153846153846,-0.023543307086614118,-0.004615384615384577
596001,2018,60,2018-05-28,0.61,0.48,0.6370106761565836,0.4558823529411764,-0.02701067615658359,0.024117647058823577
596001,2018,90,2018-06-27,0.58,0.4,0.6231884057971014,0.4545454545454545,-0.04318840579710148,-0.05454545454545445
596001,2018,120,2018-07-27,0.62,0.38,0.6255144032921811,0.4316239316239316,-0.005514403292181114,-0.051623931623931585
596001,2019,30,2019-04-19,0.62,0.34,0.639344262295082,0.3880597014925373,-0.019344262295082015,-0.0480597014925373
596001,2019,60,2019-05-19,0.6,0.34,0.6219512195121951,0.376,-0.02195121951219514,-0.035999999999999976
596001,2019,90,2019-06-18,0.61,0.46,0.6294277929155313,0.4086021505376344,-0.019427792915531317,0.05139784946236564
596001,2019,120,2019-07-18,0.56,0.42,0.6172344689378757,0.4153846153846154,-0.05723446893787565,0.004615384615384577
596001,2021,30,2021-05-01,,,0.6063829787234043,0.6046511627906976,,
596001,2021,60,2021-05-31,0.54,0.42,0.5571428571428572,0.4782608695652174,-0.017142857142857126,-0.05826086956521742
596001,2021,90,2021-06-30,0.53,0.38,0.5570469798657718,0.4594594594594595,-0.02704697986577176,-0.07945945945945948
596001,2021,120,2021-07-30,0.53,0.38,0.5570469798657718,0.4594594594594595,-0.02704697986577176,-0.07945945945945948
596001,2022,60,2022-06-06,0.58,0.38,0.6265060240963856,0.3932584269662921,-0.0465060240963856,-0.013258426966292092
596001,2022,90,2022-07-06,0.63,0.42,0.6436170212765957,0.4,-0.013617021276595698,0.019999999999999962
596001,2022,120,2022-08-05,0.66,0.42,0.6363636363636364,0.3925925925925926,0.023636363636363678,0.02740740740740738
596057,2018,30,2018-04-28,,,0.6333333333333333,0.5,,
596057,2018,60,2018-05-28,,,0.6027397260273972,0.4864864864864865,,
596057,2018,90,2018-06-27,,,0.6027397260273972,0.4864864864864865,,
596057,2018,120,2018-07-27,,,0.6027397260273972,0.4864864864864865,,
596057,2019,60,2019-05-19,0.68,0.3,0.6411764705882353,0.345679012345679,0.0388235294117647,-0.045679012345679004
596057,2019,90,2019-06-18,0.66,0.42,0.6509433962264151,0.3701298701298701,0.00905660377358497,0.0498701298701299
596057,2019,120,2019-07-18,0.63,0.44,0.645933014354067,0.3861386138613861,-0.01593301435406702,0.05386138613861391
596057,2022,90,2022-07-06,0.53,0.52,0.5666666666666667,0.5128205128205128,-0.036666666666666625,0.007179487179487243
596057,2022,120,2022-08-05,0.53,0.54,0.5447761194029851,0.5058823529411764,-0.014776119402985066,0.034117647058823586
601713,2018,30,2018-04-28,0.76,0.36,0.7164179104477612,0.4,0.043582089552238856,-0.040000000000000036
601713,2018,60,2018-05-28,0.58,0.56,0.6566523605150214,0.4545454545454545,-0.07665236051502144,0.10545454545454558
601713,2018,90,2018-06-27,0.63,0.52,0.6440677966101694,0.4604651162790698,-0.014067796610169436,0.05953488372093024
601713,2018,120,2018-07-27,0.64,0.6,0.6414686825053996,0.4731182795698925,-0.0014686825053995545,0.12688172043010748
601713,2019,30,2019-04-19,,,0.6021505376344086,0.3404255319148936,,
601713,2019,60,2019-05-19,,,0.6021505376344086,0.3404255319148936,,
601713,2019,90,2019-06-18,0.67,0.48,0.6358974358974359,0.4038461538461538,0.03410256410256418,0.07615384615384618
601713,2021,30,2021-05-01,0.57,0.44,0.5428571428571428,0.4166666666666667,0.027142857142857135,0.023333333333333317
601713,2021,60,2021-05-31,0.66,0.5,0.6,0.437037037037037,0.06000000000000005,0.062962962962963
601713,2021,90,2021-06-30,0.63,0.48,0.6,0.4626168224299065,0.030000000000000027,0.0173831775700935
601713,2021,120,2021-07-30,0.75,0.42,0.6320346320346321,0.4545454545454545,0.11796536796536794,-0.03454545454545449
601713,2022,30,2022-05-07,0.59,0.44,0.5833333333333334,0.4242424242424242,0.006666666666666599,0.015757575757575804
601713,2022,60,2022-06-06,0.51,0.46,0.5783132530120482,0.4285714285714285,-0.06831325301204816,0.03142857142857153
601713,2022,90,2022-07-06,0.6,0.44,0.5898058252427184,0.4372093023255814,0.010194174757281571,0.002790697674418585
601713,2022,120,2022-08-05,0.68,0.36,0.6041666666666666,0.4169611307420495,0.07583333333333342,-0.056961130742049504
601713,2023,30,2023-04-29,0.62,0.38,0.6216216216216216,0.4117647058823529,-0.001621621621621605,-0.03176470588235292
601713,2023,60,2023-05-29,0.53,0.42,0.576036866359447,0.408,-0.046036866359446926,0.01200000000000001
601713,2023,90,2023-06-28,0.48,0.5,0.5660377358490566,0.432258064516129,-0.0860377358490566,0.06774193548387097
601713,2023,120,2023-07-28,0.64,0.66,0.5906432748538012,0.4807692307692308,0.04935672514619882,0.17923076923076925
601713,2024,30,2024-04-27,,,,,,
601713,2024,60,2024-05-27,0.67,0.46,0.6722689075630253,0.4925373134328358,-0.0022689075630252242,-0.03253731343283578
601713,2024,90,2024-06-26,0.62,0.46,0.6666666666666666,0.4933333333333333,-0.046666666666666634,-0.03333333333333327
601713,2024,120,2024-07-26,0.75,0.54,0.6829268292682927,0.5067873303167421,0.06707317073170727,0.03321266968325798
601713,2025,30,2025-04-26,0.64,0.54,0.6517857142857143,0.5084745762711864,-0.011785714285714288,0.03152542372881362
601713,2025,60,2025-05-26,0.63,0.48,0.6473214285714286,0.5206611570247934,-0.0173214285714286,-0.04066115702479345
601713,2025,90,2025-06-25,0.65,0.5,0.6418732782369146,0.5233160621761658,0.008126721763085376,-0.023316062176165775
601713,2025,120,2025-07-25,0.61,0.44,0.6376811594202898,0.5019157088122606,-0.027681159420289814,-0.06191570881226055
601713,2026,59,2026-05-22,,,0.5970149253731343,0.6,,
606131,2018,30,2018-04-28,,,0.6666666666666666,0.4047619047619047,,
606131,2018,60,2018-05-28,,,0.6666666666666666,0.4047619047619047,,
606131,2018,90,2018-06-27,,,0.6666666666666666,0.4047619047619047,,
606131,2018,120,2018-07-27,0.55,0.36,0.615,0.3666666666666666,-0.06499999999999995,-0.006666666666666599
606424,2018,30,2018-04-28,0.47,0.34,0.47,0.3703703703703703,0.0,-0.03037037037037027
606424,2018,60,2018-05-28,0.53,0.3,0.4922279792746113,0.3191489361702128,0.03777202072538871,-0.019148936170212794
606424,2018,90,2018-06-27,0.53,0.24,0.5047619047619047,0.3137254901960784,0.02523809523809528,-0.07372549019607844
606424,2018,120,2018-07-27,0.53,0.24,0.5047619047619047,0.3137254901960784,0.02523809523809528,-0.07372549019607844
607215,2018,30,2018-04-28,,,0.6195652173913043,0.4418604651162791,,
607215,2018,60,2018-05-28,0.56,0.34,0.5944700460829493,0.3939393939393939,-0.034470046082949235,-0.0539393939393939
607215,2018,90,2018-06-27,0.56,0.34,0.5944700460829493,0.3939393939393939,-0.034470046082949235,-0.0539393939393939
607215,2018,120,2018-07-27,0.56,0.34,0.5944700460829493,0.3939393939393939,-0.034470046082949235,-0.0539393939393939
607219,2018,30,2018-04-28,0.49,0.3,0.5182481751824818,0.2786885245901639,-0.028248175182481794,0.021311475409836078
607219,2018,60,2018-05-28,0.52,0.42,0.5238095238095238,0.3333333333333333,-0.003809523809523818,0.08666666666666667
607219,2018,90,2018-06-27,0.67,0.34,0.5733333333333334,0.3444444444444444,0.09666666666666668,-0.004444444444444362
607219,2018,120,2018-07-27,0.54,0.34,0.5720164609053497,0.3434782608695652,-0.03201646090534971,-0.003478260869565153
621244,2018,30,2018-04-28,0.65,0.62,0.6416666666666667,0.5806451612903226,0.008333333333333304,0.039354838709677376
621244,2018,60,2018-05-28,0.66,0.54,0.6420664206642066,0.4785714285714286,0.017933579335793426,0.061428571428571443
621244,2018,90,2018-06-27,0.71,0.56,0.6527093596059114,0.5093457943925234,0.0572906403940886,0.05065420560747669
621244,2018,120,2018-07-27,0.67,0.48,0.6548507462686567,0.4909090909090909,0.015149253731343348,-0.010909090909090924
621244,2019,30,2019-04-19,0.56,0.44,0.5686274509803921,0.4912280701754385,-0.008627450980392082,-0.05122807017543851
621244,2019,60,2019-05-19,0.68,0.42,0.6538461538461539,0.4444444444444444,0.026153846153846194,-0.024444444444444435
621244,2019,90,2019-06-18,0.63,0.44,0.6574307304785895,0.4413145539906103,-0.02743073047858946,-0.001314553990610312
621244,2019,120,2019-07-18,0.71,0.36,0.6673267326732674,0.4247104247104247,0.0426732673267326,-0.06471042471042471
621244,2021,30,2021-05-01,0.56,0.42,0.5728155339805825,0.5,-0.012815533980582439,-0.08000000000000002
621244,2021,60,2021-05-31,0.69,0.46,0.6138996138996139,0.4689655172413793,0.07610038610038605,-0.008965517241379284
621244,2021,90,2021-06-30,0.64,0.46,0.6198347107438017,0.4611650485436893,0.020165289256198315,-0.0011650485436892621
621244,2021,120,2021-07-30,0.72,0.46,0.6435845213849287,0.4444444444444444,0.07641547861507125,0.0155555555555556
621244,2022,30,2022-05-07,0.68,0.3,0.7111111111111111,0.3125,-0.03111111111111109,-0.012500000000000011
621244,2022,60,2022-06-06,0.66,0.48,0.6814516129032258,0.3809523809523809,-0.021451612903225725,0.0990476190476191
621244,2022,90,2022-07-06,0.7,0.3,0.6948717948717948,0.3636363636363636,0.00512820512820511,-0.0636363636363636
621244,2022,120,2022-08-05,0.59,0.5,0.6811023622047244,0.4015151515151515,-0.09110236220472445,0.09848484848484851
621244,2023,30,2023-04-29,0.53,0.52,0.5391304347826087,0.5357142857142857,-0.009130434782608665,-0.01571428571428568
621244,2023,60,2023-05-29,0.72,0.4,0.5925925925925926,0.4626865671641791,0.1274074074074074,-0.06268656716417909
621244,2023,90,2023-06-28,0.71,0.38,0.6313131313131313,0.4416243654822335,0.0786868686868687,-0.06162436548223349
621244,2023,120,2023-07-28,0.62,0.44,0.623046875,0.4517374517374517,-0.0030468750000000044,-0.01173745173745172
621244,2024,30,2024-04-27,0.73,0.38,0.6827586206896552,0.3733333333333333,0.04724137931034478,0.00666666666666671
621244,2024,60,2024-05-27,0.62,0.42,0.6617100371747212,0.3897058823529412,-0.041710037174721215,0.030294117647058805
621244,2024,90,2024-06-26,0.57,0.2,0.6428571428571429,0.3383084577114428,-0.07285714285714295,-0.1383084577114428
621244,2024,120,2024-07-26,0.62,0.46,0.6368932038834951,0.3622047244094488,-0.016893203883495134,0.09779527559055123
621244,2025,30,2025-04-26,0.61,0.5,0.6068965517241379,0.4745762711864407,0.003103448275862064,0.02542372881355931
621244,2025,60,2025-05-26,0.67,0.46,0.635036496350365,0.4827586206896552,0.034963503649635075,-0.022758620689655173
621244,2025,90,2025-06-25,0.61,0.38,0.6294416243654822,0.4709302325581395,-0.019441624365482246,-0.09093023255813948
621244,2025,120,2025-07-25,0.64,0.42,0.635673624288425,0.4675324675324675,0.0043263757115750145,-0.04753246753246754
622072,2018,30,2018-04-28,0.7,0.4,0.6928571428571428,0.4,0.0071428571428571175,0.0
622072,2018,60,2018-05-28,0.64,0.4,0.6693227091633466,0.4202898550724637,-0.02932270916334656,-0.02028985507246367
622072,2018,90,2018-06-27,0.72,0.4,0.6785714285714286,0.4070351758793969,0.04142857142857137,-0.007035175879396893
622072,2018,120,2018-07-27,0.69,0.4,0.6802575107296137,0.4,0.009742489270386234,0.0
622072,2021,30,2021-05-01,,,0.65625,0.4878048780487805,,
622072,2021,60,2021-05-31,0.59,0.52,0.631578947368421,0.4629629629629629,-0.04157894736842105,0.05703703703703711
622072,2021,90,2021-06-30,0.6,0.42,0.6271186440677966,0.4269005847953216,-0.027118644067796627,-0.006900584795321629
622072,2021,120,2021-07-30,0.61,0.48,0.6275510204081632,0.4415584415584415,-0.017551020408163254,0.0384415584415585
622072,2022,30,2022-05-07,0.64,0.38,0.625,0.4,0.015000000000000013,-0.020000000000000018
622072,2022,60,2022-06-06,0.64,0.34,0.6303317535545023,0.362962962962963,0.009668246445497686,-0.022962962962962963
622072,2022,90,2022-07-06,0.63,0.44,0.6366366366366366,0.3737373737373737,-0.006636636636636606,0.0662626262626263
622072,2022,120,2022-08-05,0.63,0.46,0.6390134529147982,0.4,-0.009013452914798159,0.06
622072,2023,30,2023-04-29,,,,,,
622072,2023,60,2023-05-29,0.59,0.48,0.5689655172413793,0.4814814814814814,0.021034482758620632,-0.001481481481481417
622072,2023,90,2023-06-28,0.68,0.4,0.6102564102564103,0.4343434343434343,0.06974358974358974,-0.03434343434343429
622072,2023,120,2023-07-28,0.63,0.3,0.6088560885608856,0.375,0.021143911439114427,-0.07500000000000001
622072,2024,30,2024-04-27,0.62,0.32,0.5970149253731343,0.352112676056338,0.02298507462686572,-0.032112676056337996
622491,2018,30,2018-04-28,0.6,0.28,0.6030534351145038,0.3037974683544304,-0.003053435114503844,-0.023797468354430362
622491,2018,60,2018-05-28,0.55,0.44,0.5823293172690763,0.3691275167785235,-0.032329317269076285,0.07087248322147649
622491,2018,90,2018-06-27,0.59,0.42,0.5822454308093995,0.3777777777777777,0.007754569190600469,0.04222222222222227
622491,2018,120,2018-07-27,0.64,0.32,0.5982905982905983,0.3726937269372694,0.04170940170940174,-0.05269372693726937
622491,2019,30,2019-04-19,,0.52,0.5360824742268041,0.5517241379310345,,-0.03172413793103446
622491,2019,60,2019-05-19,0.51,0.6,0.5,0.5507246376811594,0.010000000000000009,0.049275362318840554
622491,2019,90,2019-06-18,0.5,0.46,0.5056179775280899,0.5073891625615764,-0.005617977528089901,-0.04738916256157638
622491,2019,120,2019-07-18,0.57,0.58,0.519650655021834,0.5173745173745173,0.0503493449781659,0.06262548262548262
622491,2021,30,2021-05-01,0.63,0.4,0.6343283582089553,0.3478260869565217,-0.004328358208955274,0.05217391304347835
622491,2021,60,2021-05-31,0.59,0.44,0.6144578313253012,0.3779527559055118,-0.024457831325301216,0.062047244094488196
622491,2021,90,2021-06-30,0.55,0.48,0.5935828877005348,0.4,-0.043582887700534756,0.07999999999999996
622491,2021,120,2021-07-30,0.53,0.5,0.5787476280834914,0.4117647058823529,-0.04874762808349142,0.08823529411764708
622491,2022,60,2022-06-06,0.65,0.46,0.6222222222222222,0.419753086419753,0.02777777777777779,0.04024691358024701
622491,2022,90,2022-07-06,0.53,0.52,0.602996254681648,0.4230769230769231,-0.07299625468164794,0.09692307692307695
622491,2022,120,2022-08-05,0.57,0.58,0.5957446808510638,0.460093896713615,-0.02574468085106385,0.11990610328638496
622491,2023,30,2023-04-29,0.64,0.46,0.674074074074074,0.4578313253012048,-0.034074074074074034,0.0021686746987952255
622491,2023,60,2023-05-29,0.65,0.54,0.6666666666666666,0.4720496894409938,-0.016666666666666607,0.06795031055900624
622491,2023,90,2023-06-28,0.56,0.36,0.6377952755905512,0.4572649572649572,-0.0777952755905511,-0.09726495726495721
622491,2023,120,2023-07-28,0.61,0.56,0.6343873517786561,0.4684385382059801,-0.02438735177865614,0.09156146179401997
622491,2024,30,2024-04-27,0.63,0.48,0.6013513513513513,0.4615384615384615,0.02864864864864869,0.018461538461538474
622491,2024,60,2024-05-27,0.66,0.4,0.6227106227106227,0.4423076923076923,0.03728937728937731,-0.04230769230769227
622491,2024,90,2024-06-26,0.69,0.34,0.636144578313253,0.4125,0.05385542168674695,-0.07249999999999995
622491,2024,120,2024-07-26,0.58,0.36,0.6292134831460674,0.4039087947882736,-0.04921348314606744,-0.043908794788273586
622491,2025,30,2025-04-26,0.56,0.36,0.6267605633802817,0.358974358974359,-0.06676056338028169,0.001025641025641011
622491,2025,60,2025-05-26,0.64,0.38,0.6339622641509434,0.3450704225352112,0.006037735849056647,0.03492957746478881
622491,2025,90,2025-06-25,0.69,0.36,0.6465968586387435,0.354066985645933,0.04340314136125645,0.005933014354067012
622491,2025,120,2025-07-25,0.6,0.5,0.6388888888888888,0.381294964028777,-0.03888888888888886,0.118705035971223
622491,2026,30,2026-04-25,0.79,0.32,0.7657657657657657,0.360655737704918,0.02423423423423432,-0.04065573770491798
622491,2026,59,2026-05-22,0.6,0.42,0.6883720930232559,0.3770491803278688,-0.08837209302325588,0.04295081967213116
622694,2018,60,2018-05-28,,,0.4857142857142857,0.2195121951219512,,
622694,2018,90,2018-06-27,0.54,0.28,0.5286624203821656,0.2588235294117647,0.011337579617834437,0.021176470588235352
622694,2018,120,2018-07-27,0.58,0.32,0.5346534653465347,0.2636363636363636,0.045346534653465276,0.056363636363636394
622694,2019,90,2019-06-18,,,0.6379310344827587,0.3611111111111111,,
622694,2019,120,2019-07-18,0.72,0.5,0.6808510638297872,0.4418604651162791,0.039148936170212756,0.05813953488372092
622694,2021,30,2021-05-01,,,,,,
622694,2021,60,2021-05-31,,,,,,
622694,2021,90,2021-06-30,,,,,,
622694,2021,120,2021-07-30,,,,,,
622694,2022,30,2022-05-07,0.68,0.36,0.6605504587155964,0.3898305084745763,0.019449541284403682,-0.0298305084745763
622694,2022,60,2022-06-06,0.71,0.38,0.6880733944954128,0.3884297520661157,0.021926605504587138,-0.008429752066115681
622694,2022,90,2022-07-06,0.71,0.38,0.6880733944954128,0.3884297520661157,0.021926605504587138,-0.008429752066115681
622694,2022,120,2022-08-05,0.69,0.42,0.6890756302521008,0.3880597014925373,0.000924369747899112,0.03194029850746266
641793,2023,120,2023-07-28,0.74,0.42,0.7155963302752294,0.4126984126984127,0.024403669724770594,0.007301587301587309
641793,2024,30,2024-04-27,0.65,0.42,0.646551724137931,0.4328358208955223,0.0034482758620689724,-0.01283582089552232
641793,2024,60,2024-05-27,0.69,0.38,0.6738197424892703,0.4090909090909091,0.0161802575107296,-0.02909090909090911
641793,2024,90,2024-06-26,0.65,0.32,0.6639784946236559,0.400990099009901,-0.013978494623655857,-0.080990099009901
641793,2024,120,2024-07-26,0.67,0.5,0.6623655913978495,0.4159663865546218,0.007634408602150589,0.08403361344537819
641793,2025,30,2025-04-26,0.67,0.34,0.6722689075630253,0.3684210526315789,-0.0022689075630252242,-0.028421052631578902
641793,2025,60,2025-05-26,0.6,0.34,0.6384615384615384,0.336,-0.038461538461538436,0.0040000000000000036
641793,2025,90,2025-06-25,0.64,0.4,0.6419437340153452,0.3529411764705882,-0.0019437340153451999,0.04705882352941182
641793,2025,120,2025-07-25,0.69,0.34,0.6615087040618955,0.3497942386831276,0.0284912959381044,-0.009794238683127565
641793,2026,30,2026-04-25,0.64,,0.6495726495726496,0.3409090909090909,-0.009572649572649583,
641793,2026,59,2026-05-22,0.56,0.26,0.6153846153846154,0.3026315789473684,-0.055384615384615365,-0.04263157894736841
642397,2019,60,2019-05-19,,,0.5098039215686274,,,
642397,2019,90,2019-06-18,,,0.5568181818181818,0.2826086956521739,,
656641,2025,90,2025-06-25,0.63,0.38,0.5986394557823129,0.4024390243902439,0.03136054421768708,-0.022439024390243922
656641,2025,120,2025-07-25,0.63,0.4,0.5972850678733032,0.4065040650406504,0.03271493212669685,-0.006504065040650375
656657,2022,60,2022-06-06,0.5,0.36,0.4867256637168141,0.3620689655172414,0.013274336283185917,-0.0020689655172413945
656657,2022,90,2022-07-06,0.5,0.36,0.4867256637168141,0.3620689655172414,0.013274336283185917,-0.0020689655172413945
656657,2022,120,2022-08-05,0.5,0.3,0.5222929936305732,0.3461538461538461,-0.022292993630573243,-0.0461538461538461
657141,2019,90,2019-06-18,,,,,,
657141,2019,120,2019-07-18,0.48,0.44,0.5037593984962406,0.4415584415584415,-0.023759398496240647,-0.0015584415584414812
663623,2023,60,2023-05-29,0.52,,0.52,0.4130434782608695,0.0,
663623,2023,90,2023-06-28,0.6,0.3,0.5586854460093896,0.3523809523809524,0.04131455399061035,-0.05238095238095242
663623,2023,120,2023-07-28,0.62,0.4,0.581039755351682,0.3592814371257485,0.03896024464831804,0.04071856287425152
663623,2024,30,2024-04-27,0.64,0.38,0.6106194690265486,0.4,0.02938053097345139,-0.020000000000000018
663623,2024,60,2024-05-27,0.56,0.34,0.5948275862068966,0.3553719008264462,-0.03482758620689652,-0.015371900826446183
663623,2024,90,2024-06-26,0.58,0.4,0.5978260869565217,0.392156862745098,-0.01782608695652177,0.007843137254902044
663623,2024,120,2024-07-26,0.65,0.4,0.6105476673427992,0.3895131086142322,0.03945233265720083,0.010486891385767805
