Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid,Name
TOR,Blue Jays,70,217,242,39,29,7,0,3,20,24,14,0,64,8,1,2,4,1,1,0.179724,0.254167,0.253456,0.507623,0.233019,0.0578512,0.264463,0.21875,0.0737327,2.56118,0.238411,,,12.8686,-15.7256,-3.7,-0.546203,-0.546203,-0.712707,-16.04375559091568,0.7459142208099365,45.6656,115.0,1.642857142,115.0,1.642857142,999.0,0.0,C,/players/jacob-sharp/sa3022489/stats/batting,14.0,AL,Jacob Sharp,814435,sa3022489,sa3022489,Jacob Sharp
ATH,Athletics,62,209,233,44,32,9,2,1,18,20,12,0,88,4,2,6,2,1,2,0.210526,0.264317,0.287081,0.551399,0.246245,0.0515021,0.377682,0.136364,0.076555,4.23938,0.352459,,,14.892,-12.6388,-1.6,-0.935915,-0.935915,-0.717934,-14.295180320739746,-0.7438859939575195,51.3532,128.6,2.074193548,128.6,2.074193548,999.0,0.0,3B,/players/benjamin-newton/sa3067265/stats/batting,10.0,AL,Ben Newton,809091,sa3067265,sa3067265,Ben Newton
HOU,Astros,103,384,416,85,63,15,2,5,40,36,21,0,132,3,3,5,5,11,5,0.221354,0.265207,0.309896,0.575103,0.25405,0.0504808,0.317308,0.159091,0.0885417,5.48573,0.32,,,29.2243,-19.9293,-2.9,-0.421932,-0.421932,-0.718447,-19.973138839006424,-1.3714874982833862,60.1244,272.8,2.648543689,272.8,2.648543689,999.0,0.0,2B/SS,/players/alejandro-nunez/sa3018977/stats/batting,21.0,AL,Alejandro Nunez,805168,sa3018977,sa3018977,Alejandro Nunez
CHW,White Sox,68,250,273,51,36,8,3,4,28,26,18,1,104,2,1,2,6,10,6,0.204,0.261993,0.308,0.569993,0.251425,0.0659341,0.380952,0.173077,0.104,6.83868,0.328671,,,18.5968,-13.6602,1.0,-0.820196,-0.820196,-0.727472,-14.50020581483841,-2.0092592239379883,57.4841,175.7,2.583823529,175.7,2.583823529,999.0,0.0,OF,/players/torriano-mccants/sa3025355/stats/batting,4.0,AL,T.J. McCants,690996,sa3025355,sa3025355,T.J. McCants
CIN,Reds,120,424,477,84,61,13,2,8,48,50,34,1,137,13,3,3,6,15,7,0.198113,0.276371,0.294811,0.571183,0.25746,0.0712788,0.287212,0.248175,0.0966981,5.51985,0.269504,,,34.8306,-21.5306,0.1,-0.573,-0.573,-0.728807,-24.841114461421967,1.852645494043827,57.0737,320.6,2.671666666,320.6,2.671666666,999.0,0.0,OF,/players/jay-allen-ii/sa3017403/stats/batting,18.0,NL,Jay Allen II,695481,sa3017403,sa3017403,Jay Allen II
STL,Cardinals,88,320,361,71,53,13,1,4,30,36,26,0,57,11,1,3,8,1,7,0.221875,0.301676,0.30625,0.607926,0.2757,0.0720222,0.157895,0.45614,0.084375,2.75882,0.257692,,,31.7061,-10.9488,-1.9,-3.26077,-3.26077,-0.731193,-13.27432656288147,-5.879276871681213,76.5962,251.9,2.8625,251.9,2.8625,999.0,0.0,OF,/players/ian-petrutz/sa3025159/stats/batting,28.0,NL,Ian Petrutz,814413,sa3025159,sa3025159,Ian Petrutz
NYM,Mets,104,376,407,73,48,14,2,9,38,41,25,0,120,4,2,0,5,6,4,0.194149,0.250614,0.31383,0.564444,0.249544,0.0614251,0.29484,0.208333,0.119681,4.7074,0.257028,,,27.1031,-20.9871,-1.9,-0.946398,-0.946398,-0.735675,-20.322822988033295,-0.40455615520477295,59.8316,256.6,2.467307692,256.6,2.467307692,999.0,0.0,2B/3B/SS,/players/eddinson-paulino/sa3009538/stats/batting,25.0,NL,Eddinson Paulino,682796,sa3009538,sa3009538,Eddinson Paulino
ATL,Braves,113,392,434,77,61,10,1,5,38,36,33,1,185,7,2,0,7,11,4,0.196429,0.269585,0.265306,0.534891,0.24319,0.0760369,0.426267,0.178378,0.0688775,4.79806,0.352941,,,26.6622,-24.6182,1.7,-0.0982367,-0.0982367,-0.73763,-24.939158089458942,3.2946501970291138,51.707,250.6,2.217699115,250.6,2.217699115,999.0,0.0,2B/SS,/players/ambioris-tavarez/sa3019895/stats/batting,16.0,NL,Ambioris Tavarez,694222,sa3019895,sa3019895,Ambioris Tavarez
MIN,Twins,109,364,405,73,48,15,2,8,41,39,33,0,123,4,2,2,3,7,3,0.200549,0.272953,0.318681,0.591634,0.263798,0.0814815,0.303704,0.268293,0.118132,5.04898,0.276596,,,31.6572,-16.1967,-5.8,-0.389694,-0.389694,-0.738986,-16.854749739170074,-4.3119049072265625,65.5066,290.8,2.667889908,290.8,2.667889908,999.0,0.0,2B/3B,/players/jorel-ortega/sa3020090/stats/batting,8.0,AL,Jorel Ortega,687567,sa3020090,sa3020090,Jorel Ortega
BOS,Red Sox,110,426,461,84,55,18,1,10,48,47,28,0,125,6,1,0,2,15,6,0.197183,0.255965,0.314554,0.570519,0.25319,0.0607375,0.27115,0.224,0.117371,5.28003,0.253425,,,32.064,-22.4067,6.6,-0.0446529,-0.0446529,-0.740194,-24.62491984665394,1.518430233001709,54.761,310.0,2.818181818,310.0,2.818181818,999.0,0.0,OF,/players/miguel-bleis/sa3016834/stats/batting,3.0,AL,Miguel Bleis,694194,sa3016834,sa3016834,Miguel Bleis
NYY,Yankees,109,415,465,72,48,15,0,9,48,44,39,0,111,8,3,0,14,3,2,0.173494,0.255914,0.274699,0.530613,0.241328,0.083871,0.23871,0.351351,0.101205,3.17485,0.211409,,,27.8636,-27.0797,-4.6,-0.846194,-0.846194,-0.741555,-27.200285375118256,3.9427695274353027,51.9136,257.4,2.361467889,257.4,2.361467889,999.0,0.0,C,/players/engelth-urena/sa3018484/stats/batting,9.0,AL,Engelth Urena,800246,sa3018484,sa3018484,Engelth Urena
,,91,303,324,59,38,9,3,9,39,35,14,0,138,4,1,2,4,21,7,0.194719,0.23913,0.333333,0.572464,0.249872,0.0432099,0.425926,0.101449,0.138614,8.61353,0.318471,,,21.6622,-16.6209,-0.1,0.963685,0.963685,-0.743825,-14.37501049041748,-3.6714285388588905,60.0562,229.5,2.521978021,229.5,2.521978021,999.0,0.0,OF,/players/omar-de-los-santos/sa3008938/stats/batting,-1.0,,Omar De Los Santos,684519,sa3008938,sa3008938,Omar De Los Santos
TEX,Rangers,115,456,496,95,57,22,6,10,60,54,31,0,146,7,2,0,8,6,0,0.208333,0.268145,0.348684,0.616829,0.270589,0.0625,0.294355,0.212329,0.140351,6.84881,0.281457,,,41.505,-17.1012,-3.3,0.572841,0.572841,-0.74513,-15.592385053634644,-8.767371892929077,72.3479,393.4,3.420869565,393.4,3.420869565,999.0,0.0,OF,/players/maxton-martin/sa3023014/stats/batting,13.0,AL,Maxton Martin,807722,sa3023014,sa3023014,Maxton Martin
,,57,186,210,36,26,7,2,1,17,17,11,0,62,5,1,7,2,4,3,0.193548,0.256158,0.268817,0.524975,0.237094,0.052381,0.295238,0.177419,0.0752688,5.7743,0.282258,,,11.8618,-12.9513,1.7,-0.705822,-0.705822,-0.745347,-13.900313675403595,-0.6148147583007812,46.691,103.9,1.822807017,103.9,1.822807017,999.0,0.0,OF,/players/joseph-redfield/sa3022439/stats/batting,-1.0,,Joe Redfield,812470,sa3022439,sa3022439,Joe Redfield
COL,Rockies,89,306,341,62,35,15,1,11,42,41,24,1,116,8,2,1,4,8,2,0.202614,0.276471,0.366013,0.642484,0.281243,0.0703812,0.340176,0.206897,0.163399,5.65011,0.281768,,,31.4843,-8.80751,1.6,0.345255,0.345255,-0.745631,-13.964814215898514,-4.664697051048279,64.5927,299.4,3.364044943,299.4,3.364044943,999.0,0.0,1B/OF,/players/zachary-kokoska/sa3017165/stats/batting,19.0,NL,Zach Kokoska,694808,sa3017165,sa3017165,Zach Kokoska
LAA,Angels,108,401,440,84,65,12,3,4,47,39,25,1,123,6,1,7,4,16,6,0.209476,0.265589,0.284289,0.549878,0.245861,0.0568182,0.279545,0.203252,0.074813,6.55409,0.290909,,,27.985,-24.0044,-2.9,0.115737,0.115737,-0.746795,-24.398089304566383,1.9500880241394043,52.73,265.5,2.458333333,265.5,2.458333333,999.0,0.0,SS,/players/capri-ortiz/sa3018473/stats/batting,1.0,AL,Capri Ortiz,800194,sa3018473,sa3018473,Capri Ortiz
CHC,Cubs,99,343,376,71,53,10,2,6,38,39,22,0,124,8,3,0,4,12,5,0.206997,0.268617,0.300292,0.568909,0.254444,0.0585106,0.329787,0.177419,0.0932945,5.8692,0.300926,,,26.5349,-17.8924,1.6,-0.195526,-0.195526,-0.748021,-17.27235735952854,-2.5446208715438843,61.68,250.2,2.527272727,250.2,2.527272727,999.0,0.0,OF,/players/jordan-nwogu/sa3014530/stats/batting,17.0,NL,Jordan Nwogu,685087,sa3014530,sa3014530,Jordan Nwogu
MIL,Brewers,56,188,207,36,28,7,0,1,12,15,16,0,50,1,2,0,5,1,0,0.191489,0.256039,0.244681,0.500719,0.228475,0.0772947,0.241546,0.32,0.0531915,2.24095,0.251799,,,10.2438,-14.2149,-3.9,-0.0970754,-0.0970754,-0.749923,-14.11750877648592,-0.09709000587463379,42.8525,96.2,1.717857142,96.2,1.717857142,999.0,0.0,C,/players/andrick-nava/sa3010693/stats/batting,23.0,NL,Andrick Nava,682774,sa3010693,sa3010693,Andrick Nava
SDP,Padres,103,400,437,86,60,20,2,4,41,41,27,0,122,8,2,0,8,8,1,0.215,0.276888,0.305,0.581888,0.260297,0.0617849,0.279176,0.221311,0.09,5.25738,0.297101,,,32.9162,-18.7188,-13.7,0.563324,0.563324,-0.750598,-16.19940412044525,-5.671633720397949,67.6355,306.0,2.970873786,306.0,2.970873786,999.0,0.0,C/1B,/players/lamar-king/sa3020279/stats/batting,29.0,NL,Lamar King Jr.,702601,sa3020279,sa3020279,Lamar King Jr.
KCR,Royals,83,291,317,59,46,11,1,1,27,22,13,0,73,3,2,8,8,7,3,0.202749,0.242718,0.257732,0.50045,0.223753,0.0410095,0.230284,0.178082,0.0549828,5.01766,0.26484,,,14.4721,-22.9839,0.2,-0.237856,-0.237856,-0.750759,-24.275733783841133,6.023780062794685,35.6625,139.3,1.678313253,139.3,1.678313253,999.0,0.0,C,/players/omar-hernandez/sa3010155/stats/batting,7.0,AL,Omar Hernandez,683427,sa3010155,sa3010155,Omar Hernandez
LAA,Angels,122,452,508,94,61,18,1,14,50,55,44,0,153,6,4,2,13,1,1,0.207965,0.284585,0.345133,0.629718,0.279108,0.0866142,0.301181,0.287582,0.137168,2.41539,0.276817,,,46.0227,-14.0014,0.0,-0.942303,-0.942303,-0.754515,-15.531896114349365,-9.332745552062988,75.6327,413.0,3.385245901,413.0,3.385245901,999.0,0.0,1B,/players/ryan-nicholson/sa3025167/stats/batting,1.0,AL,Ryan Nicholson,690804,sa3025167,sa3025167,Ryan Nicholson
,,65,212,232,48,32,11,1,4,17,23,12,0,53,3,1,4,4,2,2,0.226415,0.276316,0.34434,0.620655,0.272837,0.0517241,0.228448,0.226415,0.117925,3.25858,0.282051,,,19.837,-7.57556,0.0,-0.729313,-0.729313,-0.754886,-9.398727834224701,-5.96707820892334,68.2949,175.2,2.695384615,175.2,2.695384615,999.0,0.0,1B,/players/andrew-ehrhard/sa3022748/stats/batting,-2.0,,Drew Ehrhard,679602,sa3022748,sa3022748,Drew Ehrhard
ARI,Diamondbacks,89,309,333,71,53,11,2,5,30,32,21,0,67,2,1,0,6,9,5,0.229773,0.282282,0.326861,0.609143,0.269851,0.0630631,0.201201,0.313433,0.0970874,4.95595,0.277311,,,27.6657,-11.6808,-2.0,-0.749314,-0.749314,-0.75697,-12.803627490997314,-5.670634984970093,69.4575,251.0,2.820224719,251.0,2.820224719,999.0,0.0,OF,/players/junior-franco/sa3015170/stats/batting,15.0,NL,Junior Franco,691285,sa3015170,sa3015170,Junior Franco
WSN,Nationals,97,334,365,74,51,14,4,5,33,34,24,0,132,3,2,2,6,2,2,0.221557,0.278237,0.332335,0.610572,0.269468,0.0657534,0.361644,0.181818,0.110778,4.64735,0.346734,,,30.2108,-12.9167,-1.7,-0.933965,-0.933965,-0.758032,-13.825596392154694,-5.723368883132935,70.1997,270.0,2.783505154,270.0,2.783505154,999.0,0.0,1B/OF,/players/jack-rogers/sa3017017/stats/batting,24.0,NL,Jack Rogers,679788,sa3017017,sa3017017,Jack Rogers
SDP,Padres,82,275,302,49,35,10,1,3,27,23,22,0,120,3,1,1,4,12,4,0.178182,0.245847,0.254545,0.500393,0.227507,0.0728477,0.397351,0.183333,0.0763636,5.93303,0.300654,,,14.7077,-20.9759,5.1,0.36583,0.36583,-0.761475,-19.25830376148224,1.77107572555542,45.1736,148.9,1.815853658,148.9,1.815853658,999.0,0.0,OF,/players/jake-cunningham/sa3023269/stats/batting,29.0,NL,Jake Cunningham,801507,sa3023269,sa3023269,Jake Cunningham
,,66,231,251,45,33,7,1,4,23,24,12,0,88,7,0,1,3,3,2,0.194805,0.256,0.285714,0.541714,0.243883,0.0478088,0.350598,0.136364,0.0909091,4.48946,0.294964,,,15.5611,-14.0964,0.5,-0.562322,-0.562322,-0.762608,-13.53527456521988,-2.2667548656463623,56.3915,141.7,2.146969696,141.7,2.146969696,999.0,0.0,OF,/players/jacob-campbell/sa3019836/stats/batting,-1.0,,Jacob Campbell,680775,sa3019836,sa3019836,Jacob Campbell
,,108,387,413,83,57,14,4,8,43,38,19,1,105,3,3,1,6,13,7,0.21447,0.254854,0.333333,0.588188,0.255656,0.0460048,0.254237,0.180952,0.118863,6.31929,0.270758,,,29.5523,-19.2469,-3.4,-0.781552,-0.781552,-0.768332,-22.39859813451767,1.1524691581726074,55.8377,287.5,2.662037037,287.5,2.662037037,999.0,0.0,SS,/players/alexander-vargas/sa3008851/stats/batting,-1.0,,Alexander Vargas,683061,sa3008851,sa3008851,Alexander Vargas
BOS,Red Sox,112,423,452,93,61,18,2,12,51,58,15,0,138,12,2,0,8,6,3,0.219858,0.265487,0.356974,0.622461,0.272165,0.0331858,0.30531,0.108696,0.137116,5.03658,0.294545,,,38.4015,-15.0058,-7.0,-0.609499,-0.609499,-0.769766,-17.74645072221756,-5.33921217918396,67.8321,358.2,3.198214285,358.2,3.198214285,999.0,0.0,1B/3B,/players/freili-encarnacion/sa3018414/stats/batting,3.0,AL,Freili Encarnacion,703175,sa3018414,sa3018414,Freili Encarnacion
CHW,White Sox,110,389,431,80,61,12,2,5,51,40,27,0,146,8,4,3,11,19,4,0.205656,0.268692,0.285347,0.554039,0.249192,0.062645,0.338747,0.184932,0.0796915,7.04333,0.309917,,,28.5784,-22.3476,-3.1,1.52817,1.52817,-0.770214,-20.850663781166077,-1.5163726806640625,55.9458,282.1,2.564545454,282.1,2.564545454,999.0,0.0,2B/SS,/players/ryan-burrowes/sa3018619/stats/batting,4.0,AL,Ryan Burrowes,802018,sa3018619,sa3018619,Ryan Burrowes
SEA,Mariners,113,429,462,82,55,15,1,11,52,45,29,1,154,2,2,0,10,11,4,0.191142,0.244589,0.307692,0.552281,0.243196,0.0627706,0.333333,0.188312,0.11655,5.21056,0.266917,,,28.3846,-26.2043,-6.0,0.00078843,0.00078843,-0.77159,-22.540374061092734,-0.907407283782959,58.6037,285.5,2.526548672,285.5,2.526548672,999.0,0.0,3B/SS,/players/joshua-hood/sa3020268/stats/batting,11.0,AL,Josh Hood,681377,sa3020268,sa3020268,Josh Hood
STL,Cardinals,109,369,400,80,65,12,1,2,41,29,21,0,94,4,2,4,7,9,3,0.216802,0.265152,0.271003,0.536154,0.241033,0.0525,0.235,0.223404,0.0542005,4.97121,0.283636,,,23.8731,-23.39,-2.9,-0.0227026,-0.0227026,-0.773804,-22.37639754638076,1.5091710090637207,52.8485,222.0,2.036697247,222.0,2.036697247,999.0,0.0,2B/SS,/players/brody-moore/sa3019839/stats/batting,28.0,NL,Brody Moore,690914,sa3019839,sa3019839,Brody Moore
DET,Tigers,93,355,383,80,58,14,2,6,44,44,20,0,117,7,1,0,5,0,0,0.225352,0.279373,0.326761,0.606134,0.268892,0.0522193,0.305483,0.17094,0.101408,3.29445,0.317597,,,31.5213,-13.7331,0.6,-0.561142,-0.561142,-0.7744,-14.319046378135681,-6.436302065849304,69.5224,282.4,3.036559139,282.4,3.036559139,999.0,0.0,1B,/players/andrew-jenkins/sa3019979/stats/batting,6.0,AL,Andrew Jenkins,687543,sa3019979,sa3019979,Andrew Jenkins
CHW,White Sox,84,294,319,62,46,9,2,5,34,32,19,0,150,5,1,0,4,10,3,0.210884,0.269592,0.306122,0.575715,0.256939,0.0595611,0.470219,0.126667,0.0952381,6.57412,0.407143,,,23.1584,-14.5339,-0.8,0.309331,0.309331,-0.775638,-14.247660726308823,-4.3163140416145325,61.2824,220.3,2.622619047,220.3,2.622619047,999.0,0.0,OF,/players/drake-logan/sa3019936/stats/batting,4.0,AL,Drake Logan,805763,sa3019936,sa3019936,Drake Logan
NYM,Mets,111,380,428,69,40,14,1,14,55,51,32,1,141,12,4,0,6,7,1,0.181579,0.264019,0.334211,0.598229,0.264718,0.0747664,0.329439,0.22695,0.152632,5.77807,0.240175,,,33.7747,-16.7968,0.7,0.442544,0.442544,-0.776356,-14.660435944795609,-7.1630218625068665,70.2269,326.8,2.944144144,326.8,2.944144144,999.0,0.0,1B,/players/trace-willhoite/sa3066861/stats/batting,25.0,NL,Trace Willhoite,688875,sa3066861,sa3066861,Trace Willhoite
KCR,Royals,100,366,402,75,48,22,3,2,46,32,31,0,156,4,1,0,4,8,2,0.204918,0.273632,0.297814,0.571446,0.256346,0.0771144,0.38806,0.198718,0.0928962,6.44697,0.349282,,,28.9904,-18.509,2.6,0.233026,0.233026,-0.777906,-19.61254893243313,-1.831216812133789,58.1144,268.3,2.683,268.3,2.683,999.0,0.0,OF,/players/carter-frederick/sa3025416/stats/batting,7.0,AL,Carter Frederick,815150,sa3025416,sa3025416,Carter Frederick
MIA,Marlins,94,341,371,75,52,15,3,5,44,38,22,0,81,4,2,2,7,15,6,0.219941,0.273713,0.325513,0.599226,0.264786,0.0592992,0.218329,0.271605,0.105572,6.75431,0.272374,,,29.2971,-14.5394,-0.8,0.0279655,0.0279655,-0.781089,-15.084382075816393,-4.889506161212921,65.6312,276.3,2.939361702,276.3,2.939361702,999.0,0.0,2B/3B,/players/ian-lewis/sa3014691/stats/batting,20.0,NL,Ian Lewis Jr.,691588,sa3014691,sa3014691,Ian Lewis Jr.
STL,Cardinals,89,339,382,69,54,13,1,1,36,30,30,0,82,7,3,3,4,8,4,0.20354,0.279683,0.256637,0.536321,0.246299,0.078534,0.21466,0.365854,0.0530973,4.71795,0.262548,,,24.4321,-20.7041,-1.4,-0.638822,-0.638822,-0.782104,-20.35325336456299,0.0035861730575561523,56.4562,215.2,2.417977528,215.2,2.417977528,999.0,0.0,2B,/players/christian-martin/sa3025155/stats/batting,28.0,NL,Christian Martin,802353,sa3025155,sa3025155,Christian Martin
PIT,Pirates,93,284,310,55,39,10,2,4,34,25,15,0,90,5,3,3,5,14,3,0.193662,0.2443,0.285211,0.529511,0.235294,0.0483871,0.290323,0.166667,0.0915493,7.491,0.264249,,,17.0572,-19.5717,4.5,1.18195,1.18195,-0.785175,-19.067840933799744,1.0828924179077148,44.8857,180.2,1.937634408,180.2,1.937634408,999.0,0.0,2B,/players/michael-jarvis/sa3017401/stats/batting,27.0,NL,Mike Jarvis,690448,sa3017401,sa3017401,Mike Jarvis
HOU,Astros,35,95,105,14,9,3,1,1,8,7,8,0,52,2,0,0,4,0,0,0.147368,0.228571,0.231579,0.46015,0.212341,0.0761905,0.495238,0.153846,0.0842105,4.10119,0.309524,,,3.82066,-8.5859,0.0,-0.125432,-0.125432,-0.787956,-8.615907475352287,-2.7006173133850098,31.3927,37.2,1.062857142,37.2,1.062857142,999.0,0.0,C,/players/fernando-caldera/sa3015547/stats/batting,21.0,AL,Fernando Caldera,691464,sa3015547,sa3015547,Fernando Caldera
,,82,289,310,59,42,11,1,5,36,29,13,0,90,4,2,2,6,8,4,0.204152,0.246753,0.301038,0.547791,0.241825,0.0419355,0.290323,0.144444,0.0968858,5.74263,0.27551,,,18.7009,-17.928,-2.4,-0.427568,-0.427568,-0.788404,-19.033618539571762,1.0171074867248535,49.3595,181.0,2.207317073,181.0,2.207317073,999.0,0.0,2B/SS,/players/maikol-escotto/sa3008878/stats/batting,-1.0,,Maikol Escotto,683500,sa3008878,sa3008878,Maikol Escotto
HOU,Astros,103,365,408,70,47,17,2,4,34,38,32,0,113,10,1,0,7,5,2,0.191781,0.27451,0.282192,0.556702,0.253492,0.0784314,0.276961,0.283186,0.090411,4.59457,0.26506,,,28.4777,-19.7307,-3.5,-0.406584,-0.406584,-0.789877,-19.76646599173546,-2.000881791114807,59.7404,255.2,2.477669902,255.2,2.477669902,999.0,0.0,2B/3B,/players/trevor-austin/sa3025365/stats/batting,21.0,AL,Trevor Austin,809338,sa3025365,sa3025365,Trevor Austin
NYM,Mets,107,385,423,75,55,13,2,5,41,39,31,0,117,5,2,0,13,10,2,0.194805,0.262411,0.277922,0.540333,0.243997,0.073286,0.276596,0.264957,0.0831169,5.51372,0.264151,,,26.2638,-23.7169,-8.1,0.580213,0.580213,-0.790107,-21.46272712945938,-0.32883644104003906,56.0322,252.5,2.359813084,252.5,2.359813084,999.0,0.0,C,/players/ronald-hernandez/sa3015738/stats/batting,25.0,NL,Ronald Hernandez,698933,sa3015738,sa3015738,Ronald Hernandez
TEX,Rangers,120,454,492,83,54,12,1,16,45,53,31,1,164,5,2,0,8,3,1,0.182819,0.24187,0.319383,0.561253,0.246867,0.0630081,0.333333,0.189024,0.136564,3.30212,0.242754,,,31.6945,-26.4391,-0.6,-0.397066,-0.397066,-0.794027,-25.907718867063522,1.2077600955963135,56.007,312.6,2.605,312.6,2.605,999.0,0.0,3B,/players/gleider-figuereo/sa3015813/stats/batting,13.0,AL,Gleider Figuereo,699213,sa3015813,sa3015813,Gleider Figuereo
,,66,219,242,42,27,10,1,4,20,26,11,0,74,10,2,0,8,2,1,0.191781,0.260331,0.30137,0.5617,0.251684,0.0454545,0.305785,0.148649,0.109589,4.17545,0.265734,,,16.5358,-12.0583,-8.0,-0.326398,-0.326398,-0.794694,-12.545094281435013,-3.5540857315063477,57.1612,152.5,2.31060606,152.5,2.31060606,999.0,0.0,C/1B,/players/jefferson-valladares/sa3016918/stats/batting,-1.0,,Jefferson Valladares,686338,sa3016918,sa3016918,Jefferson Valladares
,,47,143,164,22,15,4,1,2,14,15,13,0,72,5,1,2,0,0,1,0.153846,0.246914,0.237762,0.484676,0.225332,0.0792683,0.439024,0.180556,0.0839161,4.07266,0.285714,,,7.69739,-11.6805,-4.3,-0.627373,-0.627373,-0.797424,-12.153325855731964,-1.2870666980743408,40.3706,67.5,1.436170212,67.5,1.436170212,999.0,0.0,C,/players/nicolas-deschamps/sa3017732/stats/batting,-1.0,,Nicolas Deschamps,683324,sa3017732,sa3017732,Nicolas Deschamps
DET,Tigers,62,203,227,26,17,6,0,3,17,17,20,0,97,3,1,0,4,0,0,0.128079,0.215859,0.20197,0.417829,0.19657,0.0881057,0.427313,0.206186,0.0738916,1.55274,0.221154,,,5.35326,-21.4685,1.9,-0.264067,-0.264067,-0.804336,-21.747324287891388,6.070340991020203,19.7026,57.2,0.922580645,57.2,0.922580645,999.0,0.0,C,/players/bennett-lee/sa3022679/stats/batting,6.0,AL,Bennett Lee,700939,sa3022679,sa3022679,Bennett Lee
TOR,Blue Jays,88,323,352,65,42,13,1,9,32,37,24,1,119,3,2,0,9,0,0,0.201238,0.261364,0.331269,0.592633,0.260194,0.0681818,0.338068,0.201681,0.130031,2.06473,0.284264,,,26.4844,-15.1072,1.7,-0.448914,-0.448914,-0.805417,-15.224419891834259,-4.766784429550171,64.3855,250.0,2.84090909,250.0,2.84090909,999.0,0.0,1B,/players/peyton-williams/sa3020099/stats/batting,14.0,AL,Peyton Williams,805268,sa3020099,sa3020099,Peyton Williams
,,71,235,261,42,33,6,1,2,22,18,20,0,91,3,1,2,7,2,0,0.178723,0.250965,0.238298,0.489263,0.225046,0.0766283,0.348659,0.21978,0.0595745,4.42763,0.27972,,,12.1894,-18.6498,-3.3,0.0303062,0.0303062,-0.80596,-18.053319558501244,1.4949734210968018,41.5411,114.9,1.618309859,114.9,1.618309859,999.0,0.0,C,/players/miguel-pabon/sa3007977/stats/batting,-1.0,,Miguel Pabon,682196,sa3007977,sa3007977,Miguel Pabon
,,62,220,244,44,34,4,2,4,26,20,15,0,87,2,2,5,2,7,2,0.2,0.25523,0.290909,0.546139,0.243284,0.0614754,0.356557,0.172414,0.0909091,6.62494,0.305344,,,15.0086,-13.8219,0.8,0.24428,0.24428,-0.806782,-14.111364245414734,-1.8895942568778992,50.3592,145.7,2.35,145.7,2.35,999.0,0.0,OF,/players/enmanuel-terrero/sa3015591/stats/batting,-1.0,,Enmanuel Terrero,691927,sa3015591,sa3015591,Enmanuel Terrero
,,65,237,259,39,28,7,0,4,22,23,14,1,92,6,1,1,7,2,2,0.164557,0.228682,0.244726,0.473408,0.213788,0.0540541,0.355212,0.152174,0.0801688,3.11939,0.246479,,,9.7286,-20.8742,3.4,-0.729313,-0.729313,-0.807367,-20.8572239279747,4.351646184921265,34.4301,97.5,1.5,97.5,1.5,999.0,0.0,SS,/players/cole-foster/sa3022673/stats/batting,-1.0,,Cole Foster,694369,sa3022673,sa3022673,Cole Foster
LAA,Angels,100,356,395,64,44,9,3,8,37,40,25,1,179,11,3,0,3,9,6,0.179775,0.253165,0.289326,0.54249,0.24286,0.0632911,0.453165,0.139665,0.109551,6.0764,0.325581,,,24.1604,-22.5119,1.2,-1.17864,-1.17864,-0.807963,-24.147889733314514,2.6513521671295166,50.6625,229.1,2.291,229.1,2.291,999.0,0.0,3B,/players/cole-fontenelle/sa3022429/stats/batting,1.0,AL,Cole Fontenelle,694304,sa3022429,sa3022429,Cole Fontenelle
STL,Cardinals,111,383,424,72,53,12,2,5,36,33,34,0,158,4,0,3,5,9,4,0.18799,0.261283,0.26893,0.530212,0.241203,0.0801887,0.372642,0.21519,0.0809399,5.02194,0.304545,,,25.3638,-24.735,-2.6,-0.438822,-0.438822,-0.808197,-24.075351536273956,2.073721408843994,52.9647,233.3,2.101801801,233.3,2.101801801,999.0,0.0,2B/SS,/players/anyelo-encarnacin/sa3016157/stats/batting,28.0,NL,Anyelo Encarnación,699031,sa3016157,sa3016157,Anyelo Encarnación
ATL,Braves,73,244,268,45,32,9,2,2,16,22,16,0,54,5,3,0,7,0,2,0.184426,0.246269,0.262295,0.508564,0.229191,0.0597015,0.201493,0.296296,0.0778688,3.08707,0.225131,,,13.4183,-18.248,-2.2,-1.16892,-1.16892,-0.81002,-19.55443286895752,2.72357439994812,42.1176,121.7,1.667123287,121.7,1.667123287,999.0,0.0,C,/players/mac-guscette/sa3025221/stats/batting,16.0,NL,Mac Guscette,691944,sa3025221,sa3025221,Mac Guscette
KCR,Royals,120,431,483,92,63,18,2,9,46,45,46,1,128,1,5,0,3,7,3,0.213457,0.287785,0.327146,0.614931,0.272761,0.0952381,0.26501,0.359375,0.113689,4.26026,0.277592,,,41.269,-15.8012,-1.3,-0.548134,-0.548134,-0.813382,-17.955196976661682,-6.624074220657349,69.4222,378.3,3.1525,378.3,3.1525,999.0,0.0,OF,/players/spencer-nivens/sa3022697/stats/batting,7.0,AL,Spencer Nivens,811289,sa3022697,sa3022697,Spencer Nivens
