pitches_to,pa_to,bip_to,in_zone_to,swing_to,contact_to,swstr_to,called_strike_to,z_contact_to,o_swing_to,bb_to,k_to,hbp_to,h_to,hr_to,tb_to,sb_to,hard_hit_n_to,barrel_n_to,woba_v_sum_to,woba_d_sum_to,k_pct_to,bb_pct_to,hr_per_pa_to,sb_per_pa_to,ab_to,iso_to,contact_pct_to,whiff_pct_to,swstr_pct_to,z_contact_pct_to,chase_pct_to,in_play_pct_to,hard_hit_pct_to,barrel_pct_to,xwoba_per_pa_to,xwoba_on_contact_to,fp_total_to,core_fp_per_pa_to,batter,pitches_last21,pa_last21,bip_last21,in_zone_last21,swing_last21,contact_last21,swstr_last21,called_strike_last21,z_contact_last21,o_swing_last21,bb_last21,k_last21,hbp_last21,h_last21,hr_last21,tb_last21,sb_last21,hard_hit_n_last21,barrel_n_last21,woba_v_sum_last21,woba_d_sum_last21,k_pct_last21,bb_pct_last21,hr_per_pa_last21,sb_per_pa_last21,ab_last21,iso_last21,contact_pct_last21,whiff_pct_last21,swstr_pct_last21,z_contact_pct_last21,chase_pct_last21,in_play_pct_last21,hard_hit_pct_last21,barrel_pct_last21,xwoba_per_pa_last21,xwoba_on_contact_last21,fp_total_last21,core_fp_per_pa_last21,pa_after,fp_after_core,ros_pa,ros_core_fp_per_pa,ros_full_fp_per_pa,lineup_spot_to,started_pct_to,pa_per_started_game_to,year,split_day,cutoff_date,babip_last21,CONTACT_raw,POWER_raw,DISCIPLINE_raw,C_L21,P_L21,D_L21,cell_L21,arch_L21,player_name,C_STD,P_STD,D_STD,arch_STD,age_tier,boundary_tier,fp_pa_STD,C_25,P_25,D_25,arch_25,fp_pa_25,dC_25_L21,dP_25_L21,dD_25_L21,net_change
773,214,168,381,374,295,79,154,214,138,8,35,3,68,4,97,0,75,14,71.112,212,0.1635514018691588,0.0373831775700934,0.0186915887850467,0.0,203,0.1428571428571428,0.7887700534759359,0.2112299465240641,0.1021992238033635,,0.3520408163265306,0.2173350582147477,0.4464285714285714,0.0833333333333333,0.3354339622641509,0.376578313253012,73.0,0.3411214953271028,672640,291.0,82.0,70.0,144.0,144.0,118.0,26.0,58.0,81.0,56.0,2.0,9.0,1.0,27.0,1.0,35.0,0.0,27.0,4.0,24.033,81.0,0.1097560975609756,0.024390243902439,0.0121951219512195,0.0,79.0,0.1012658227848101,0.8194444444444444,0.1805555555555555,0.0893470790378006,,0.3809523809523809,0.2405498281786941,0.3857142857142857,0.0571428571428571,0.2967037037037037,0.3178695652173913,29.0,0.3536585365853658,,,,,,3.4081632653061225,0.9607843137254902,4.306122448979592,2026,59,2026-05-22,0.37681159420289856,57.0,47.0,39.5,60,43,35,PLUS/AVG/MINUS,CONTACT_HACKER,Otto Lopez,68.0,46.0,33.0,CONTACT_HACKER,PEAK,SOLID,0.5514018691588785,56.0,43.0,42.0,AVERAGE_HITTER,0.5437710437710438,1.0,0.0,-1.0,0.0
821,217,167,409,310,266,44,195,212,83,19,31,0,51,3,75,0,70,8,70.628,217,0.1428571428571428,0.0875576036866359,0.0138248847926267,0.0,198,0.1212121212121212,0.8580645161290322,0.1419354838709677,0.0535931790499391,,0.2014563106796116,0.2034104750304506,0.4191616766467065,0.0479041916167664,0.3254746543778802,0.3432814371257485,63.0,0.2903225806451613,672580,319.0,86.0,72.0,170.0,124.0,112.0,12.0,74.0,92.0,26.0,6.0,8.0,0.0,19.0,0.0,24.0,0.0,28.0,0.0,26.275,86.0,0.0930232558139534,0.0697674418604651,0.0,0.0,80.0,0.0625,0.9032258064516128,0.0967741935483871,0.0376175548589341,,0.174496644295302,0.225705329153605,0.3888888888888889,0.0,0.3055232558139534,0.3065972222222222,22.0,0.2558139534883721,,,,,,1.0,0.979591836734694,4.479166666666667,2026,59,2026-05-22,0.2638888888888889,56.25,41.5,56.0,58,37,56,AVG/MINUS/AVG,GENERIC_NO_POWER,Maikel Garcia,62.0,46.0,48.0,PURE_HITTER,PEAK,EDGE,0.456221198156682,66.0,46.0,50.0,PURE_HITTER,0.6337817638266069,-1.0,-1.0,0.0,-2.0
648,182,139,296,365,269,96,81,188,155,7,36,0,51,11,89,0,77,23,69.256,180,0.1978021978021978,0.0384615384615384,0.0604395604395604,0.0,175,0.2171428571428571,0.736986301369863,0.2630136986301369,0.1481481481481481,,0.4403409090909091,0.2145061728395061,0.5539568345323741,0.1654676258992805,0.3847555555555556,0.4697518248175182,60.0,0.3296703296703296,671739,243.0,73.0,54.0,112.0,144.0,104.0,40.0,30.0,71.0,65.0,1.0,18.0,0.0,18.0,4.0,31.0,0.0,29.0,7.0,20.686,72.0,0.2465753424657534,0.0136986301369863,0.0547945205479452,0.0,72.0,0.1805555555555555,0.7222222222222222,0.2777777777777778,0.1646090534979424,,0.4961832061068702,0.2222222222222222,0.5370370370370371,0.1296296296296296,0.2873055555555555,0.3770943396226415,14.0,0.1917808219178082,,,,,,6.209302325581396,0.8775510204081632,4.093023255813954,2026,59,2026-05-22,0.28,51.25,62.25,32.0,45,61,25,AVG/PLUS/MINUS,ALL_OR_NOTHING,Michael Harris II,61.0,64.0,34.0,AGGRESSIVE_STAR,PRE_PEAK,EDGE,0.532967032967033,50.0,48.0,26.0,AVG_HACKER,0.470404984423676,0.0,1.0,0.0,1.0
810,198,142,403,319,283,36,172,211,90,32,24,0,35,2,55,0,48,5,64.48,193,0.1212121212121212,0.1616161616161616,0.0101010101010101,0.0,166,0.1204819277108433,0.8871473354231975,0.1128526645768025,0.0444444444444444,,0.2211302211302211,0.1753086419753086,0.3380281690140845,0.0352112676056338,0.3340932642487046,0.3027737226277372,63.0,0.3181818181818182,672695,312.0,82.0,59.0,155.0,126.0,112.0,14.0,68.0,76.0,42.0,14.0,9.0,0.0,12.0,0.0,17.0,0.0,26.0,2.0,27.519,80.0,0.1097560975609756,0.1707317073170731,0.0,0.0,68.0,0.0735294117647058,0.8888888888888888,0.1111111111111111,0.0448717948717948,,0.267515923566879,0.1891025641025641,0.4406779661016949,0.0338983050847457,0.3439875,0.3073508771929825,22.0,0.2682926829268293,,,,,,2.574468085106383,1.0,4.212765957446808,2026,59,2026-05-22,0.2033898305084746,54.0,44.5,62.0,53,40,64,AVG/AVG/PLUS,BALANCED_EYE,Geraldo Perdomo,58.0,45.0,60.0,BALANCED_EYE,PEAK,EDGE,0.4696969696969697,68.0,47.0,59.0,PURE_HITTER,0.7219917012448133,-1.0,0.0,1.0,0.0
880,223,147,397,365,289,76,159,214,123,29,38,9,49,6,79,0,62,10,80.164,219,0.1704035874439461,0.1300448430493273,0.0269058295964125,0.0,185,0.1621621621621621,0.7917808219178082,0.2082191780821917,0.0863636363636363,,0.2546583850931677,0.1670454545454545,0.4217687074829932,0.0680272108843537,0.3660456621004566,0.3725442176870748,79.0,0.3542600896860987,671056,273.0,75.0,56.0,135.0,123.0,96.0,27.0,53.0,72.0,39.0,4.0,14.0,1.0,20.0,2.0,31.0,0.0,18.0,2.0,23.218,75.0,0.1866666666666666,0.0533333333333333,0.0266666666666666,0.0,70.0,0.1571428571428571,0.7804878048780488,0.2195121951219512,0.0989010989010989,,0.2826086956521739,0.2051282051282051,0.3214285714285714,0.0357142857142857,0.3095733333333333,0.3521071428571428,22.0,0.2933333333333333,,,,,,2.0,1.0,4.551020408163265,2026,59,2026-05-22,0.3333333333333333,54.75,48.5,48.0,54,45,46,AVG/AVG/AVG,AVERAGE_HITTER,Iván Herrera,59.0,49.0,55.0,AVERAGE_HITTER,PEAK,EDGE,0.5291479820627802,61.0,52.0,53.0,PURE_HITTER,0.6238938053097345,-1.0,0.0,0.0,-1.0
553,137,87,267,237,187,50,104,143,71,17,32,1,24,0,34,0,13,2,34.657,132,0.2335766423357664,0.1240875912408759,0.0,0.0,119,0.0840336134453781,0.7890295358649789,0.2109704641350211,0.0904159132007233,,0.2482517482517482,0.1573236889692585,0.1494252873563218,0.0229885057471264,0.2625530303030303,0.2397195121951219,20.0,0.145985401459854,670764,252.0,62.0,42.0,117.0,107.0,87.0,20.0,45.0,63.0,36.0,9.0,11.0,0.0,11.0,0.0,18.0,0.0,5.0,2.0,15.551,61.0,0.1774193548387097,0.1451612903225806,0.0,0.0,53.0,0.1320754716981132,0.8130841121495327,0.1869158878504672,0.0793650793650793,,0.2666666666666666,0.1666666666666666,0.119047619047619,0.0476190476190476,0.2549344262295082,0.2207560975609756,16.0,0.2580645161290322,,,,,,8.891891891891891,1.0,3.702702702702703,2026,59,2026-05-22,0.2619047619047619,49.0,40.25,59.0,40,35,60,AVG/MINUS/PLUS,SECONDARY_LEADOFF,Taylor Walls,42.0,35.0,55.0,GENERIC_NO_POWER,PEAK,EDGE,0.3138686131386861,40.0,34.0,54.0,GENERIC_NO_POWER,0.4213836477987421,0.0,0.0,1.0,1.0
856,191,135,399,375,311,64,160,220,129,17,33,6,41,5,63,0,37,7,58.537,191,0.1727748691099476,0.0890052356020942,0.0261780104712041,0.0,168,0.1309523809523809,0.8293333333333334,0.1706666666666666,0.0747663551401869,,0.2822757111597374,0.1577102803738317,0.2740740740740741,0.0518518518518518,0.3064764397905759,0.3143481481481481,53.0,0.2774869109947644,670623,347.0,75.0,51.0,157.0,149.0,125.0,24.0,60.0,89.0,50.0,7.0,15.0,2.0,14.0,2.0,23.0,0.0,15.0,4.0,22.122,75.0,0.2,0.0933333333333333,0.0266666666666666,0.0,66.0,0.1363636363636363,0.8389261744966443,0.1610738255033557,0.069164265129683,,0.2631578947368421,0.1469740634005763,0.2941176470588235,0.0784313725490196,0.29496,0.310235294117647,17.0,0.2266666666666666,,,,,,3.1777777777777776,0.9782608695652174,4.2,2026,59,2026-05-22,0.24489795918367346,52.0,49.25,53.5,47,46,53,AVG/AVG/AVG,AVERAGE_HITTER,Isaac Paredes,54.0,48.0,47.0,AVERAGE_HITTER,PEAK,SOLID,0.4397905759162304,52.0,56.0,56.0,AVERAGE_HITTER,0.5945330296127562,0.0,0.0,0.0,0.0
896,226,152,393,372,300,72,143,221,129,33,37,4,57,15,113,0,79,26,107.403,218,0.163716814159292,0.1460176991150442,0.0663716814159292,0.0,189,0.2962962962962963,0.8064516129032258,0.1935483870967742,0.0803571428571428,,0.2564612326043737,0.1696428571428571,0.5197368421052632,0.1710526315789473,0.4926743119266055,0.5536622516556291,113.0,0.5,670541,322.0,78.0,43.0,147.0,138.0,110.0,28.0,52.0,82.0,46.0,12.0,22.0,1.0,15.0,3.0,26.0,0.0,25.0,7.0,31.715,76.0,0.282051282051282,0.1538461538461538,0.0384615384615384,0.0,65.0,0.1692307692307692,0.7971014492753623,0.2028985507246377,0.0869565217391304,,0.2628571428571428,0.1335403726708074,0.5813953488372093,0.1627906976744186,0.4173026315789473,0.545595238095238,17.0,0.2179487179487179,,,,,,2.1346153846153846,1.0,4.346153846153846,2026,59,2026-05-22,0.3,58.5,61.75,60.0,64,60,61,PLUS/PLUS/PLUS,GOAT_TIER,Yordan Alvarez,75.0,73.0,58.0,CONTACT_POWER,PEAK,EDGE,0.7389380530973452,,,,,,,,,0.0
677,179,142,346,284,252,32,138,200,71,16,20,1,34,3,47,0,36,4,51.866,178,0.1117318435754189,0.0893854748603352,0.0167597765363128,0.0,162,0.0802469135802469,0.8873239436619719,0.1126760563380281,0.0472673559822747,,0.2145015105740181,0.2097488921713441,0.2535211267605634,0.028169014084507,0.2913820224719101,0.2714927536231884,44.0,0.2458100558659217,686217,219.0,65.0,55.0,117.0,94.0,85.0,9.0,49.0,67.0,23.0,3.0,7.0,0.0,14.0,0.0,16.0,0.0,14.0,0.0,16.244,65.0,0.1076923076923077,0.0461538461538461,0.0,0.0,62.0,0.032258064516129,0.9042553191489362,0.0957446808510638,0.0410958904109589,,0.2254901960784313,0.2511415525114155,0.2545454545454545,0.0,0.2499076923076923,0.2489629629629629,12.0,0.1846153846153846,,,,,,6.047619047619048,0.9130434782608696,4.119047619047619,2026,59,2026-05-22,0.2545454545454545,53.5,37.5,50.0,51,32,48,AVG/MINUS/AVG,GENERIC_NO_POWER,Sal Frelick,55.0,37.0,53.0,GENERIC_NO_POWER,PEAK,NEAR_EDGE,0.3910614525139664,63.0,39.0,43.0,SLAP_HITTER,0.5824915824915825,-1.0,0.0,0.0,-1.0
851,226,163,369,412,309,103,137,211,163,23,40,0,59,7,95,0,87,20,87.45,222,0.1769911504424778,0.1017699115044247,0.0309734513274336,0.0,203,0.1773399014778325,0.75,0.25,0.1210340775558166,,0.3381742738589212,0.1915393654524089,0.5337423312883436,0.1226993865030674,0.3939189189189189,0.4413043478260869,78.0,0.3451327433628318,677951,294.0,82.0,60.0,129.0,143.0,106.0,37.0,51.0,74.0,59.0,6.0,16.0,0.0,23.0,5.0,42.0,0.0,35.0,8.0,31.575,81.0,0.1951219512195122,0.073170731707317,0.0609756097560975,0.0,76.0,0.25,0.7412587412587412,0.2587412587412587,0.1258503401360544,,0.3575757575757576,0.2040816326530612,0.5833333333333334,0.1333333333333333,0.3898148148148148,0.4639830508474576,32.0,0.3902439024390244,,,,,,2.0,1.0,4.431372549019608,2026,59,2026-05-22,0.32727272727272727,56.75,66.5,46.0,60,66,43,PLUS/PLUS/AVG,CONTACT_POWER,Bobby Witt Jr.,63.0,55.0,49.0,PURE_HITTER,PEAK,NEAR_EDGE,0.5309734513274337,66.0,55.0,50.0,PURE_HITTER,0.6826783114992722,0.0,1.0,0.0,1.0
831,212,152,406,392,310,82,137,229,121,20,40,0,56,6,84,0,65,17,74.824,209,0.1886792452830188,0.0943396226415094,0.0283018867924528,0.0,192,0.1458333333333333,0.7908163265306123,0.2091836734693877,0.098676293622142,,0.2847058823529412,0.1829121540312876,0.4276315789473684,0.1118421052631579,0.3580095693779904,0.4074933333333334,64.0,0.3018867924528302,677800,328.0,81.0,55.0,150.0,159.0,124.0,35.0,50.0,87.0,55.0,8.0,18.0,0.0,21.0,2.0,29.0,0.0,21.0,6.0,27.517,80.0,0.2222222222222222,0.0987654320987654,0.0246913580246913,0.0,73.0,0.1095890410958904,0.779874213836478,0.220125786163522,0.1067073170731707,,0.3089887640449438,0.1676829268292683,0.3818181818181818,0.109090909090909,0.3439625,0.4039454545454545,19.0,0.2345679012345679,,,,,,4.0,1.0,4.326530612244898,2026,59,2026-05-22,0.3584905660377358,56.0,51.25,51.5,58,48,50,AVG/AVG/AVG,AVERAGE_HITTER,Wilyer Abreu,64.0,54.0,52.0,PURE_HITTER,PEAK,NEAR_EDGE,0.4716981132075472,50.0,60.0,59.0,POWER_HITTER,0.580335731414868,0.0,-1.0,0.0,-1.0
552,148,103,253,266,183,83,93,132,105,12,33,0,39,4,64,0,43,7,45.893,143,0.2229729729729729,0.081081081081081,0.027027027027027,0.0,136,0.1838235294117647,0.6879699248120301,0.3120300751879699,0.1503623188405797,,0.3511705685618729,0.1865942028985507,0.4174757281553398,0.0679611650485436,0.3209300699300699,0.3805408163265306,43.0,0.2905405405405405,677649,295.0,79.0,54.0,133.0,144.0,99.0,45.0,52.0,68.0,59.0,6.0,19.0,0.0,22.0,3.0,39.0,0.0,24.0,5.0,27.009,76.0,0.240506329113924,0.0759493670886076,0.0379746835443038,0.0,73.0,0.2328767123287671,0.6875,0.3125,0.1525423728813559,,0.3641975308641975,0.1830508474576271,0.4444444444444444,0.0925925925925925,0.3553815789473684,0.447235294117647,26.0,0.3291139240506329,,,,,,6.222222222222222,0.9,3.9444444444444446,2026,59,2026-05-22,0.37254901960784315,55.25,57.75,46.0,56,55,43,AVG/AVG/AVG,AVERAGE_HITTER,Ezequiel Duran,53.0,51.0,41.0,AVERAGE_HITTER,PEAK,EDGE,0.4459459459459459,,,,,,,,,0.0
875,227,158,390,461,336,125,118,235,184,17,50,2,54,8,89,0,67,12,74.712,225,0.2202643171806167,0.0748898678414096,0.0352422907488986,0.0,208,0.1682692307692307,0.7288503253796096,0.2711496746203904,0.1428571428571428,,0.379381443298969,0.1805714285714285,0.4240506329113924,0.0759493670886076,0.3320533333333333,0.3930700636942675,58.0,0.2555066079295154,677594,290.0,82.0,60.0,124.0,163.0,122.0,41.0,36.0,84.0,67.0,5.0,17.0,0.0,20.0,4.0,37.0,0.0,27.0,4.0,26.675,82.0,0.2073170731707317,0.0609756097560975,0.048780487804878,0.0,77.0,0.2207792207792207,0.7484662576687117,0.2515337423312883,0.1413793103448276,,0.4036144578313253,0.2068965517241379,0.45,0.0666666666666666,0.3253048780487805,0.38625,25.0,0.3048780487804878,,,,,,2.7115384615384617,1.0,4.365384615384615,2026,59,2026-05-22,0.2857142857142857,53.25,57.5,42.5,51,55,39,AVG/AVG/MINUS,AVG_HACKER,Julio Rodríguez,53.0,51.0,44.0,AVERAGE_HITTER,PEAK,NEAR_EDGE,0.4140969162995594,52.0,54.0,47.0,AVERAGE_HITTER,0.6253521126760564,0.0,0.0,-1.0,-1.0
769,192,148,344,364,282,82,113,199,126,19,21,4,48,4,69,0,48,5,62.285,187,0.109375,0.0989583333333333,0.0208333333333333,0.0,169,0.1242603550295858,0.7747252747252747,0.2252747252747252,0.106631989596879,,0.2964705882352941,0.1924577373211963,0.3243243243243243,0.0337837837837837,0.3330748663101604,0.3138811188811188,71.0,0.3697916666666667,677587,296.0,73.0,52.0,138.0,133.0,101.0,32.0,50.0,76.0,43.0,9.0,10.0,2.0,19.0,1.0,27.0,0.0,23.0,3.0,25.929,73.0,0.136986301369863,0.1232876712328767,0.0136986301369863,0.0,62.0,0.1290322580645161,0.7593984962406015,0.2406015037593984,0.1081081081081081,,0.2721518987341772,0.1756756756756756,0.4423076923076923,0.0576923076923076,0.3551917808219177,0.3505576923076923,28.0,0.3835616438356164,,,,,,8.686274509803921,1.0,3.764705882352941,2026,59,2026-05-22,0.35294117647058826,55.5,49.5,56.0,56,46,56,AVG/AVG/AVG,AVERAGE_HITTER,Brayan Rocchio,58.0,43.0,53.0,AVERAGE_HITTER,PRE_PEAK,EDGE,0.5572916666666666,45.0,39.0,45.0,GENERIC_NO_POWER,0.4051948051948052,0.0,1.0,0.0,1.0
418,117,91,209,199,166,33,70,129,55,7,19,0,18,2,27,0,32,6,30.01,117,0.1623931623931624,0.0598290598290598,0.017094017094017,0.0,110,0.0818181818181818,0.8341708542713567,0.1658291457286432,0.0789473684210526,,0.2631578947368421,0.2177033492822966,0.3516483516483517,0.0659340659340659,0.2564957264957265,0.2759340659340659,15.0,0.1282051282051282,672761,232.0,63.0,46.0,124.0,110.0,88.0,22.0,47.0,68.0,32.0,3.0,14.0,0.0,11.0,0.0,13.0,0.0,13.0,1.0,13.332,63.0,0.2222222222222222,0.0476190476190476,0.0,0.0,60.0,0.0333333333333333,0.8,0.2,0.0948275862068965,,0.2962962962962963,0.1982758620689655,0.2826086956521739,0.0217391304347826,0.2116190476190476,0.2441739130434782,2.0,0.0317460317460317,,,,,,6.857142857142857,0.7777777777777778,3.7857142857142856,2026,59,2026-05-22,0.2391304347826087,48.25,39.0,47.0,38,34,44,MINUS/MINUS/AVG,FRINGE,Wenceel Pérez,43.0,41.0,51.0,AVERAGE_HITTER,PEAK,EDGE,0.2649572649572649,45.0,53.0,44.0,AVERAGE_HITTER,0.5039164490861618,-1.0,-1.0,0.0,-2.0
761,209,154,361,371,295,76,131,188,140,19,34,2,54,7,87,0,74,17,81.216,206,0.1626794258373205,0.0909090909090909,0.0334928229665071,0.0,188,0.175531914893617,0.7951482479784366,0.2048517520215633,0.0998685939553219,,0.35,0.202365308804205,0.4805194805194805,0.1103896103896103,0.394252427184466,0.4386666666666666,74.0,0.354066985645933,676475,255.0,70.0,50.0,118.0,126.0,97.0,29.0,48.0,58.0,54.0,3.0,15.0,2.0,20.0,2.0,30.0,0.0,25.0,4.0,26.694,69.0,0.2142857142857142,0.0428571428571428,0.0285714285714285,0.0,65.0,0.1538461538461538,0.7698412698412699,0.2301587301587301,0.1137254901960784,,0.3941605839416058,0.196078431372549,0.5,0.08,0.3868695652173913,0.4733469387755102,20.0,0.2857142857142857,,,,,,3.065217391304348,0.9583333333333334,4.478260869565218,2026,59,2026-05-22,0.375,58.5,54.5,41.0,64,52,37,PLUS/AVG/MINUS,CONTACT_HACKER,Alec Burleson,66.0,57.0,42.0,PURE_HITTER,PEAK,EDGE,0.5789473684210527,65.0,50.0,49.0,PURE_HITTER,0.5842490842490843,0.0,0.0,-1.0,-1.0
614,201,176,294,347,298,49,91,191,144,8,17,0,57,3,83,0,46,4,57.19,200,0.0845771144278607,0.0398009950248756,0.0149253731343283,0.0,193,0.1347150259067357,0.8587896253602305,0.1412103746397694,0.0798045602605863,,0.45,0.2866449511400651,0.2613636363636363,0.0227272727272727,0.28595,0.2948,74.0,0.3681592039800995,676391,218.0,71.0,59.0,94.0,123.0,107.0,16.0,31.0,58.0,61.0,4.0,8.0,0.0,19.0,2.0,29.0,0.0,15.0,4.0,20.562,70.0,0.1126760563380281,0.056338028169014,0.028169014084507,0.0,67.0,0.1492537313432835,0.8699186991869918,0.1300813008130081,0.073394495412844,,0.4919354838709677,0.2706422018348624,0.2542372881355932,0.0677966101694915,0.2937428571428571,0.3062413793103448,25.0,0.352112676056338,,,,,,5.0,0.96,4.145833333333333,2026,59,2026-05-22,0.2982456140350877,56.0,48.25,37.0,58,44,32,AVG/AVG/MINUS,AVG_HACKER,Ernie Clement,65.0,41.0,31.0,CONTACT_HACKER,PEAK,EDGE,0.472636815920398,61.0,37.0,39.0,AGGRESSIVE_SLAP,0.5544217687074829,-1.0,1.0,0.0,0.0
706,197,153,338,335,280,55,122,203,116,14,28,2,55,5,84,0,69,9,71.033,194,0.1421319796954314,0.0710659898477157,0.0253807106598984,0.0,181,0.1602209944751381,0.835820895522388,0.1641791044776119,0.0779036827195467,,0.3152173913043478,0.21671388101983,0.4509803921568627,0.0588235294117647,0.3661494845360825,0.3928866666666666,72.0,0.365482233502538,673962,267.0,79.0,65.0,137.0,131.0,112.0,19.0,49.0,82.0,42.0,4.0,9.0,1.0,21.0,1.0,27.0,0.0,22.0,4.0,27.106,76.0,0.1139240506329113,0.050632911392405,0.0126582278481012,0.0,74.0,0.081081081081081,0.8549618320610687,0.1450381679389313,0.0711610486891385,,0.3230769230769231,0.2434456928838951,0.3384615384615385,0.0615384615384615,0.356657894736842,0.3662258064516129,23.0,0.2911392405063291,,,,,,5.021739130434782,0.9787234042553192,4.260869565217392,2026,59,2026-05-22,0.3125,57.5,45.5,45.5,62,41,42,PLUS/AVG/AVG,PURE_HITTER,Josh Jung,69.0,49.0,44.0,PURE_HITTER,PEAK,NEAR_EDGE,0.5329949238578681,51.0,47.0,40.0,AVERAGE_HITTER,0.4031311154598825,1.0,0.0,0.0,1.0
668,161,98,312,267,194,73,130,155,84,20,41,2,36,7,61,0,41,7,53.116,158,0.2546583850931677,0.124223602484472,0.0434782608695652,0.0,139,0.1798561151079136,0.7265917602996255,0.2734082397003745,0.1092814371257485,,0.2359550561797752,0.1467065868263473,0.4183673469387755,0.0714285714285714,0.3361772151898734,0.3940408163265306,42.0,0.2608695652173913,673548,325.0,78.0,48.0,145.0,129.0,89.0,40.0,65.0,69.0,47.0,9.0,21.0,0.0,14.0,2.0,23.0,0.0,18.0,2.0,20.911,76.0,0.2692307692307692,0.1153846153846153,0.0256410256410256,0.0,69.0,0.1304347826086956,0.689922480620155,0.3100775193798449,0.123076923076923,,0.2611111111111111,0.1476923076923077,0.375,0.0416666666666666,0.2751447368421053,0.3168958333333333,11.0,0.141025641025641,,,,,,4.571428571428571,0.945945945945946,4.428571428571429,2026,59,2026-05-22,0.2608695652173913,47.5,48.75,56.0,36,45,56,MINUS/AVG/AVG,BACKUP_BAT,Seiya Suzuki,51.0,54.0,54.0,AVERAGE_HITTER,POST_PEAK,SOLID,0.4409937888198758,53.0,65.0,55.0,POWER_HITTER,0.5716510903426791,-1.0,-1.0,0.0,-2.0
886,206,118,420,397,263,134,156,216,118,22,66,0,39,10,74,0,63,17,68.268,206,0.3203883495145631,0.1067961165048543,0.0485436893203883,0.0,184,0.1902173913043478,0.6624685138539043,0.3375314861460957,0.1512415349887133,,0.2532188841201717,0.1331828442437923,0.5338983050847458,0.1440677966101695,0.3313980582524272,0.4480338983050848,30.0,0.145631067961165,672960,322.0,78.0,42.0,150.0,151.0,95.0,56.0,49.0,78.0,46.0,8.0,28.0,0.0,13.0,3.0,25.0,0.0,23.0,6.0,24.105,78.0,0.358974358974359,0.1025641025641025,0.0384615384615384,0.0,70.0,0.1714285714285714,0.6291390728476821,0.3708609271523179,0.1739130434782608,,0.2674418604651162,0.1304347826086956,0.5476190476190477,0.1428571428571428,0.3090384615384615,0.4405952380952381,5.0,0.0641025641025641,,,,,,4.673469387755102,1.0,4.204081632653061,2026,59,2026-05-22,0.2564102564102564,48.0,60.25,54.5,37,58,54,MINUS/AVG/AVG,BACKUP_BAT,Kazuma Okamoto,41.0,63.0,58.0,POWER_HITTER,PEAK,EDGE,0.3495145631067961,,,,,,,,,0.0
785,196,129,348,435,312,123,62,225,154,16,50,1,36,4,57,0,60,12,59.446,191,0.2551020408163265,0.0816326530612244,0.0204081632653061,0.0,179,0.1173184357541899,0.7172413793103448,0.2827586206896552,0.1566878980891719,,0.3524027459954233,0.1643312101910828,0.4651162790697674,0.0930232558139534,0.3112356020942408,0.3789365079365079,24.0,0.1224489795918367,701538,271.0,68.0,43.0,122.0,143.0,102.0,41.0,22.0,80.0,47.0,6.0,19.0,0.0,13.0,1.0,19.0,0.0,22.0,3.0,20.961,66.0,0.2794117647058823,0.088235294117647,0.0147058823529411,0.0,62.0,0.0967741935483871,0.7132867132867133,0.2867132867132867,0.1512915129151291,,0.3154362416107382,0.1586715867158671,0.5116279069767442,0.0697674418604651,0.3175909090909091,0.4062142857142857,6.0,0.088235294117647,,,,,,2.869565217391304,1.0,4.260869565217392,2026,59,2026-05-22,0.2857142857142857,51.5,50.25,50.0,46,47,48,AVG/AVG/AVG,AVERAGE_HITTER,Jackson Merrill,43.0,49.0,58.0,AVERAGE_HITTER,PRE_PEAK,EDGE,0.3622448979591837,55.0,54.0,51.0,AVERAGE_HITTER,0.5298969072164949,0.0,0.0,0.0,0.0
847,219,153,410,423,318,105,116,235,127,27,39,0,50,12,95,0,64,25,82.442,210,0.1780821917808219,0.1232876712328767,0.0547945205479452,0.0,192,0.234375,0.75177304964539,0.2482269503546099,0.1239669421487603,,0.2906178489702517,0.1806375442739079,0.4183006535947712,0.1633986928104575,0.3925809523809523,0.4393287671232876,83.0,0.3789954337899543,701398,303.0,80.0,56.0,150.0,156.0,117.0,39.0,42.0,90.0,44.0,9.0,15.0,0.0,18.0,3.0,30.0,0.0,22.0,6.0,29.124,77.0,0.1875,0.1125,0.0375,0.0,71.0,0.1690140845070422,0.75,0.25,0.1287128712871287,,0.2875816993464052,0.1848184818481848,0.3928571428571428,0.1071428571428571,0.3782337662337662,0.4282222222222222,24.0,0.3,,,,,,3.96,1.0,4.38,2026,59,2026-05-22,0.2830188679245283,54.75,55.0,54.5,54,52,54,AVG/AVG/AVG,AVERAGE_HITTER,Sal Stewart,57.0,62.0,62.0,POWER_EYE,PRE_PEAK,EDGE,0.634703196347032,,,,,,,,,0.0
