batter,Cold_lift_pct,Cool_lift_pct,Dome_lift_pct,Hot_lift_pct,Warm_lift_pct,Cold_pa,Cool_pa,Dome_pa,Hot_pa,Warm_pa,Cold_rate,Cool_rate,Dome_rate,Hot_rate,Warm_rate,annual_rate,total_pa,player_name,team,rank
553993,-28.3,-26.3,16.6,7.9,9.2,553.0,725.0,923.0,1099.0,1160.0,0.17721518987341772,0.1820689655172414,0.28819068255687974,0.26660600545950863,0.26982758620689656,0.24708520179372198,4460,Eugenio Suárez,CIN,279.0
570256,17.9,16.2,-27.9,-15.8,1.1,156.0,180.0,58.0,288.0,401.0,0.28205128205128205,0.2777777777777778,0.1724137931034483,0.2013888888888889,0.24189526184538654,0.23915050784856878,1083,,,
570482,-30.1,6.4,11.0,-0.1,2.2,277.0,446.0,359.0,604.0,706.0,0.18411552346570398,0.2802690582959641,0.2924791086350975,0.2632450331125828,0.26912181303116145,0.2633779264214047,2392,,,
570560,-20.2,-30.4,68.4,1.2,8.5,207.0,182.0,85.0,381.0,406.0,0.14492753623188406,0.12637362637362637,0.3058823529411765,0.1837270341207349,0.19704433497536947,0.18160190325138778,1261,,,
570731,-46.1,24.8,-5.2,9.9,0.6,330.0,383.0,242.0,665.0,680.0,0.11515151515151516,0.26631853785900783,0.2024793388429752,0.23458646616541354,0.21470588235294116,0.21347826086956523,2300,,,
571448,16.6,-8.4,4.0,5.0,-9.3,365.0,677.0,422.0,1688.0,1139.0,0.44931506849315067,0.35302806499261447,0.4004739336492891,0.4046208530805687,0.3494293239683933,0.3852248893031927,4291,Nolan Arenado,AZ,155.0
571466,-30.1,-25.1,-86.1,39.6,9.5,230.0,294.0,171.0,610.0,511.0,0.11739130434782609,0.12585034013605442,0.023391812865497075,0.23442622950819672,0.18395303326810175,0.16795154185022027,1816,,,
571657,-5.8,11.2,-25.5,-9.4,14.3,202.0,459.0,209.0,802.0,624.0,0.21782178217821782,0.2570806100217865,0.1722488038277512,0.20947630922693267,0.2644230769230769,0.2312717770034843,2296,,,
571718,-42.3,-12.6,-31.6,17.6,9.9,65.0,177.0,89.0,271.0,307.0,0.12307692307692308,0.1864406779661017,0.14606741573033707,0.25092250922509224,0.23452768729641693,0.21342134213421343,909,,,
571740,-32.5,2.1,-21.9,-30.9,59.2,148.0,186.0,64.0,376.0,295.0,0.06756756756756757,0.10215053763440861,0.078125,0.06914893617021277,0.15932203389830507,0.10009354536950421,1069,,,
571745,-8.5,16.6,6.0,15.7,-28.4,465.0,858.0,299.0,328.0,606.0,0.21935483870967742,0.27972027972027974,0.25418060200668896,0.2774390243902439,0.1716171617161716,0.23982785602503912,2556,,,
571771,-26.3,3.1,-35.4,30.4,1.0,368.0,694.0,359.0,633.0,1000.0,0.1875,0.2622478386167147,0.16434540389972144,0.33175355450236965,0.257,0.2544204322200393,3054,,,
571788,-22.1,-34.4,-28.2,45.6,12.4,73.0,130.0,232.0,198.0,289.0,0.1917808219178082,0.16153846153846155,0.17672413793103448,0.35858585858585856,0.2768166089965398,0.24620390455531455,922,,,
571912,-159.1,-6.2,33.2,-43.1,50.3,71.0,161.0,271.0,236.0,268.0,-0.07042253521126761,0.11180124223602485,0.15867158671586715,0.06779661016949153,0.1791044776119403,0.11916583912611718,1007,,,
571970,15.9,9.1,-26.0,-8.8,2.3,252.0,898.0,333.0,724.0,1260.0,0.38095238095238093,0.3585746102449889,0.24324324324324326,0.29972375690607733,0.33650793650793653,0.32881453706374386,3467,Max Muncy,LAD,8.0
571976,-88.4,21.5,95.9,25.5,-39.0,106.0,525.0,191.0,254.0,684.0,0.018867924528301886,0.1980952380952381,0.3193717277486911,0.2047244094488189,0.09941520467836257,0.1630681818181818,1760,,,
571980,-74.2,21.2,10.7,23.5,-0.1,204.0,163.0,111.0,448.0,347.0,0.058823529411764705,0.27607361963190186,0.25225225225225223,0.28125,0.2276657060518732,0.22780832678711704,1273,,,
572039,-41.5,-10.3,-69.8,4.4,65.8,168.0,517.0,169.0,113.0,358.0,0.1488095238095238,0.22823984526112184,0.07692307692307693,0.26548672566371684,0.42178770949720673,0.25433962264150944,1325,,,
572041,-46.6,-13.1,16.2,18.7,-2.8,202.0,272.0,380.0,451.0,590.0,0.15346534653465346,0.25,0.33421052631578946,0.34146341463414637,0.2796610169491525,0.287598944591029,1895,,,
572122,-19.4,-29.7,59.1,35.6,-3.0,245.0,573.0,258.0,220.0,447.0,0.20816326530612245,0.18150087260034903,0.4108527131782946,0.35,0.2505592841163311,0.25817555938037867,1743,,,
572191,-25.5,-97.7,-46.8,78.8,-11.6,357.0,411.0,232.0,855.0,623.0,0.0784313725490196,0.0024330900243309003,0.05603448275862069,0.18830409356725147,0.09309791332263243,0.1053268765133172,2478,,,
572228,-57.1,19.7,-19.0,28.7,-18.6,97.0,340.0,217.0,417.0,483.0,0.09278350515463918,0.25882352941176473,0.17511520737327188,0.27817745803357313,0.17598343685300208,0.21621621621621623,1554,,,
572233,-6.1,1.0,-10.5,26.9,19.6,175.0,470.0,2022.0,417.0,537.0,0.2571428571428571,0.2765957446808511,0.24530168150346193,0.34772182254196643,0.32774674115456237,0.27395747031206846,3621,Christian Walker,HOU,30.0
572287,-31.3,-138.5,36.9,221.6,-67.6,186.0,249.0,498.0,169.0,230.0,0.06451612903225806,-0.03614457831325301,0.1285140562248996,0.30177514792899407,0.030434782608695653,0.09384384384384384,1332,,,
572761,-77.8,-15.4,27.7,5.6,21.0,175.0,363.0,137.0,762.0,527.0,0.05714285714285714,0.21763085399449036,0.3284671532846715,0.27165354330708663,0.3111954459203036,0.25712830957230143,1964,,,
572816,-7.0,-17.6,6.3,-10.0,12.2,141.0,171.0,293.0,466.0,555.0,0.28368794326241137,0.25146198830409355,0.3242320819112628,0.27467811158798283,0.34234234234234234,0.3050430504305043,1626,,,
572821,-2.8,-10.4,-30.9,11.3,-2.2,107.0,232.0,43.0,417.0,315.0,0.2616822429906542,0.2413793103448276,0.18604651162790697,0.2997601918465228,0.2634920634920635,0.26929982046678635,1114,,,
573262,13.8,-13.7,3.9,11.2,5.1,346.0,1122.0,288.0,570.0,588.0,0.28901734104046245,0.2192513368983957,0.2638888888888889,0.2824561403508772,0.26700680272108845,0.2539464653397392,2914,Mike Yastrzemski,ATL,263.0
575929,-2.0,12.6,-24.8,-15.2,14.9,419.0,615.0,242.0,1052.0,1010.0,0.2744630071599045,0.3154471544715447,0.21074380165289255,0.2376425855513308,0.3217821782178218,0.2801078490113841,3338,Willson Contreras,BOS,106.0
578428,0.7,-4.0,-24.4,0.1,9.1,217.0,437.0,266.0,797.0,880.0,0.2903225806451613,0.2768878718535469,0.21804511278195488,0.28858218318695106,0.31477272727272726,0.2884097035040431,2597,,,
592178,20.8,-11.3,20.2,-8.0,-2.8,403.0,522.0,184.0,503.0,777.0,0.3548387096774194,0.26053639846743293,0.3532608695652174,0.27037773359840955,0.2857142857142857,0.29384679782335704,2389,,,
592192,-16.4,8.2,-5.3,-6.6,6.8,374.0,791.0,470.0,618.0,916.0,0.24598930481283424,0.3185840707964602,0.27872340425531916,0.2750809061488673,0.314410480349345,0.29441464184285265,3169,,,
592200,-45.2,-6.6,-37.7,6.9,21.4,92.0,294.0,63.0,257.0,314.0,0.09782608695652174,0.16666666666666666,0.1111111111111111,0.19066147859922178,0.21656050955414013,0.1784313725490196,1020,,,
592206,-21.4,-5.9,-40.8,16.9,6.8,530.0,714.0,431.0,1447.0,1282.0,0.2188679245283019,0.2619047619047619,0.16473317865429235,0.3255010366275052,0.297191887675507,0.27838328792007266,4404,Nick Castellanos,SD,219.0
592261,-90.1,14.6,14.4,41.2,-63.9,62.0,91.0,59.0,426.0,221.0,0.016129032258064516,0.18681318681318682,0.1864406779661017,0.2300469483568075,0.058823529411764705,0.1629802095459837,859,,,
592273,-61.9,45.3,1.4,-2.0,-16.7,148.0,404.0,500.0,489.0,530.0,0.08108108108108109,0.3094059405940594,0.216,0.2085889570552147,0.17735849056603772,0.21294060840173828,2071,,,
592325,-53.3,43.8,-39.1,54.9,-38.0,171.0,340.0,172.0,380.0,523.0,0.0935672514619883,0.28823529411764703,0.12209302325581395,0.3105263157894737,0.124282982791587,0.2005044136191677,1586,,,
592348,24.0,-77.6,-59.6,80.2,-20.9,242.0,238.0,132.0,359.0,396.0,0.1859504132231405,0.03361344537815126,0.06060606060606061,0.27019498607242337,0.11868686868686869,0.14996342355523043,1367,,,
592444,-0.1,-154.1,-147.0,96.1,58.2,209.0,193.0,37.0,213.0,253.0,0.11483253588516747,-0.06217616580310881,-0.05405405405405406,0.22535211267605634,0.18181818181818182,0.11491712707182321,905,,,
592450,-23.5,-0.3,-25.7,10.8,12.8,473.0,728.0,616.0,1127.0,1171.0,0.3192389006342495,0.41620879120879123,0.31006493506493504,0.4622892635314996,0.4705380017079419,0.4172539489671932,4115,Aaron Judge,NYY,2.0
592518,3.8,2.1,-19.6,6.3,0.0,286.0,1351.0,476.0,868.0,1585.0,0.36363636363636365,0.35751295336787564,0.2815126050420168,0.3721198156682028,0.3501577287066246,0.35019710906701706,4566,Manny Machado,SD,53.0
592567,32.4,-22.8,-36.1,3.8,0.5,180.0,222.0,72.0,415.0,566.0,0.31666666666666665,0.18468468468468469,0.1527777777777778,0.24819277108433735,0.24028268551236748,0.23917525773195877,1455,,,
592626,-28.6,-10.8,-15.4,18.8,15.4,263.0,725.0,606.0,654.0,803.0,0.22433460076045628,0.28,0.26567656765676567,0.3730886850152905,0.36239103362391034,0.3139954113405441,3051,Joc Pederson,TEX,206.0
592663,-7.4,-14.7,6.6,4.1,3.2,316.0,604.0,372.0,1103.0,1329.0,0.25,0.23013245033112584,0.28763440860215056,0.2810516772438803,0.27840481565086533,0.26987110633727174,3724,J.T. Realmuto,PHI,224.0
592669,-21.2,-5.1,-12.2,11.9,7.0,243.0,613.0,571.0,691.0,991.0,0.205761316872428,0.24796084828711257,0.22942206654991243,0.29232995658465993,0.2795156407669021,0.26117722740431004,3109,,,
592696,-30.7,17.1,-10.3,-4.7,8.7,309.0,511.0,214.0,868.0,805.0,0.18770226537216828,0.31702544031311153,0.24299065420560748,0.25806451612903225,0.29440993788819875,0.2707794606575545,2707,,,
592743,-46.0,3.2,31.3,-6.2,4.8,108.0,372.0,141.0,468.0,471.0,0.1574074074074074,0.3010752688172043,0.3829787234042553,0.27350427350427353,0.3057324840764331,0.2916666666666667,1560,,,
592885,15.5,22.1,-22.1,14.9,7.9,270.0,481.0,1536.0,849.0,831.0,0.3814814814814815,0.40332640332640335,0.2571614583333333,0.3792697290930506,0.3561973525872443,0.3302243508948828,3967,Christian Yelich,MIL,137.0
593160,-4.4,13.6,5.0,4.3,-16.0,392.0,524.0,607.0,1256.0,859.0,0.2729591836734694,0.3244274809160305,0.29983525535420097,0.29777070063694266,0.239813736903376,0.28559648158328754,3638,,,
593428,9.8,-16.2,-15.0,15.7,6.1,473.0,1032.0,580.0,829.0,1268.0,0.37209302325581395,0.28391472868217055,0.28793103448275864,0.39203860072376356,0.35962145110410093,0.33883309421329505,4182,Xander Bogaerts,SD,89.0
593643,-52.0,-16.4,-18.2,29.0,-0.9,108.0,194.0,103.0,377.0,301.0,0.14814814814814814,0.25773195876288657,0.2524271844660194,0.3978779840848806,0.30564784053156147,0.30840258541089566,1083,,,
593871,-8.1,2.9,1.9,23.6,-21.8,513.0,658.0,368.0,959.0,964.0,0.27680311890838205,0.3100303951367781,0.3070652173913043,0.3722627737226277,0.2354771784232365,0.3012709416522241,3462,Jorge Polanco,NYM,156.0
593934,-27.3,-2.0,-46.4,78.6,-58.1,171.0,241.0,116.0,463.0,445.0,0.11695906432748537,0.15767634854771784,0.08620689655172414,0.28725701943844495,0.06741573033707865,0.16086350974930363,1436,,,
594694,4.9,-32.4,-218.4,45.2,10.3,106.0,143.0,49.0,263.0,285.0,0.2169811320754717,0.13986013986013987,-0.24489795918367346,0.30038022813688214,0.22807017543859648,0.20685579196217493,846,,,
594777,23.8,-54.6,-19.5,11.4,50.1,85.0,406.0,523.0,444.0,505.0,0.23529411764705882,0.08620689655172414,0.15296367112810708,0.21171171171171171,0.2851485148514851,0.19001528273051452,1963,,,
594807,95.1,-39.0,-47.4,41.7,-39.6,171.0,269.0,376.0,778.0,515.0,0.34502923976608185,0.10780669144981413,0.09308510638297872,0.2506426735218509,0.10679611650485436,0.1768610715979137,2109,,,
594809,-12.2,-10.2,-53.4,17.0,-12.8,141.0,201.0,38.0,596.0,337.0,0.24822695035460993,0.2537313432835821,0.13157894736842105,0.33053691275167785,0.24629080118694363,0.28255902513328257,1313,,,
595281,-12.0,-2.4,-17.5,33.7,36.0,121.0,178.0,1195.0,306.0,346.0,0.15702479338842976,0.17415730337078653,0.14728033472803348,0.238562091503268,0.24277456647398843,0.17847157502329916,2146,,,
595751,0.5,-61.6,-17.0,65.0,-22.4,82.0,184.0,241.0,435.0,576.0,0.08536585365853659,0.03260869565217391,0.07053941908713693,0.14022988505747128,0.06597222222222222,0.08498023715415019,1518,,,
595777,7.4,-12.5,-0.7,7.7,3.0,265.0,983.0,430.0,957.0,1100.0,0.3471698113207547,0.28280773143438453,0.3209302325581395,0.34796238244514105,0.3327272727272727,0.32315930388219544,3735,,,
595879,17.1,-6.2,-42.8,-1.5,10.0,482.0,633.0,343.0,976.0,1182.0,0.23858921161825727,0.1911532385466035,0.11661807580174927,0.20081967213114754,0.22419627749576987,0.20381637168141592,3616,Javier Báez,DET,260.0
595909,34.7,-93.4,-127.9,45.9,5.9,172.0,221.0,104.0,561.0,383.0,0.18604651162790697,0.00904977375565611,-0.038461538461538464,0.2014260249554367,0.1462140992167102,0.13809854267869534,1441,,,
595978,-122.0,-44.8,-33.5,48.0,36.0,181.0,385.0,180.0,431.0,684.0,-0.016574585635359115,0.04155844155844156,0.05,0.11136890951276102,0.1023391812865497,0.07522837184309511,1861,,,
596019,-8.3,-7.4,-2.9,-2.1,9.7,610.0,813.0,471.0,1271.0,1567.0,0.32295081967213113,0.32595325953259535,0.34182590233545646,0.34461054287962234,0.3860880663688577,0.3520710059171598,4732,Francisco Lindor,NYM,54.0
596059,3.4,-41.2,-60.7,38.7,-11.3,163.0,339.0,208.0,836.0,559.0,0.20245398773006135,0.11504424778761062,0.07692307692307693,0.2715311004784689,0.1735241502683363,0.19572446555819478,2105,,,
596103,7.2,-2.8,20.6,-24.4,12.5,183.0,606.0,168.0,310.0,360.0,0.16939890710382513,0.15346534653465346,0.19047619047619047,0.11935483870967742,0.17777777777777778,0.15795943454210204,1627,,,
596115,-10.4,0.2,-25.7,19.0,-2.4,420.0,600.0,376.0,857.0,978.0,0.23095238095238096,0.25833333333333336,0.19148936170212766,0.30688448074679114,0.25153374233128833,0.2578149179820489,3231,Trevor Story,BOS,275.0
596129,-34.8,-2.6,12.7,14.5,2.1,284.0,372.0,353.0,382.0,386.0,0.16549295774647887,0.24731182795698925,0.28611898016997167,0.2905759162303665,0.25906735751295334,0.2537985368598762,1777,,,
596142,21.2,19.8,-32.6,-32.3,23.3,243.0,436.0,470.0,488.0,742.0,0.2716049382716049,0.268348623853211,0.15106382978723404,0.15163934426229508,0.27628032345013476,0.22404371584699453,2379,Gary Sánchez,MIL,112.0
596146,10.0,6.8,-34.0,2.5,0.9,455.0,635.0,364.0,1002.0,1051.0,0.33406593406593404,0.32440944881889766,0.20054945054945056,0.31137724550898205,0.30637488106565175,0.30367835757057315,3507,,,
596748,29.1,-20.6,-68.2,11.2,2.9,216.0,268.0,127.0,574.0,499.0,0.35185185185185186,0.21641791044776118,0.08661417322834646,0.30313588850174217,0.280561122244489,0.27256532066508316,1684,,,
596847,-79.2,-39.1,3.1,16.9,14.1,79.0,108.0,857.0,253.0,252.0,0.05063291139240506,0.14814814814814814,0.2508751458576429,0.2845849802371542,0.2777777777777778,0.2433828276307295,1549,,,
598265,29.4,14.5,-95.9,33.3,43.7,276.0,306.0,503.0,469.0,459.0,0.18840579710144928,0.16666666666666666,0.005964214711729622,0.19402985074626866,0.20915032679738563,0.14555389965226032,2013,,,
600303,-43.1,12.7,-58.9,15.7,7.0,103.0,345.0,75.0,152.0,297.0,0.18446601941747573,0.3652173913043478,0.13333333333333333,0.375,0.3468013468013468,0.32407407407407407,972,,,
600474,-23.2,-87.7,-29.7,27.5,30.7,99.0,133.0,139.0,328.0,295.0,0.1414141414141414,0.022556390977443608,0.12949640287769784,0.2347560975609756,0.24067796610169492,0.1841046277665996,994,,,
600524,-66.0,-22.3,22.8,14.8,-7.0,70.0,102.0,158.0,338.0,247.0,0.08571428571428572,0.19607843137254902,0.310126582278481,0.28994082840236685,0.23481781376518218,0.25245901639344265,915,,,
600869,-23.2,-18.7,2.9,2.8,20.2,531.0,518.0,336.0,932.0,911.0,0.17325800376647835,0.1833976833976834,0.23214285714285715,0.2317596566523605,0.2711306256860593,0.2255266418835192,3228,,,
602074,49.3,-26.2,-58.3,20.6,1.1,132.0,172.0,126.0,247.0,247.0,0.3409090909090909,0.1686046511627907,0.09523809523809523,0.27530364372469635,0.23076923076923078,0.22835497835497837,924,,,
602104,-10.9,-19.8,-12.4,14.5,1.0,163.0,181.0,347.0,630.0,508.0,0.19631901840490798,0.17679558011049723,0.1930835734870317,0.2523809523809524,0.22244094488188976,0.22033898305084745,1829,Ramón Urías,STL,187.0
605113,-28.6,-9.9,2.3,81.7,-47.3,171.0,323.0,1110.0,248.0,312.0,0.15204678362573099,0.19195046439628483,0.218018018018018,0.3870967741935484,0.11217948717948718,0.21303142329020333,2164,,,
605119,-11.3,-47.8,-10.5,15.6,14.7,118.0,209.0,658.0,419.0,799.0,0.2033898305084746,0.11961722488038277,0.20516717325227962,0.2649164677804296,0.26282853566958697,0.2292328642759873,2203,,,
605131,-0.5,19.5,-23.0,-33.1,10.9,95.0,369.0,131.0,273.0,449.0,0.15789473684210525,0.1897018970189702,0.12213740458015267,0.10622710622710622,0.1759465478841871,0.15869400151860288,1317,,,
605137,-33.3,-5.2,-12.0,7.8,15.8,460.0,588.0,810.0,1032.0,1274.0,0.21521739130434783,0.30612244897959184,0.2839506172839506,0.3478682170542636,0.37362637362637363,0.3227665706051873,4164,Josh Bell,MIN,147.0
605141,-1.6,1.9,-9.7,12.1,-4.8,453.0,1044.0,567.0,908.0,1398.0,0.4304635761589404,0.4454022988505747,0.3950617283950617,0.4900881057268722,0.41630901287553645,0.43729977116704805,4370,,,
605170,20.7,4.3,-15.0,16.9,4.2,100.0,281.0,766.0,354.0,534.0,0.28,0.24199288256227758,0.19712793733681463,0.2711864406779661,0.24157303370786518,0.23194103194103194,2035,Victor Caratini,MIN,198.0
605204,64.6,-18.1,-29.1,-9.9,7.0,242.0,527.0,203.0,378.0,502.0,0.34297520661157027,0.17077798861480076,0.1477832512315271,0.18783068783068782,0.22310756972111553,0.2084233261339093,1852,,,
605412,24.3,1.7,-18.2,-5.2,0.6,136.0,375.0,145.0,273.0,211.0,0.34558823529411764,0.2826666666666667,0.22758620689655173,0.26373626373626374,0.2796208530805687,0.27807017543859647,1140,,,
605480,-52.0,-20.9,28.6,40.7,-26.7,118.0,239.0,393.0,141.0,219.0,0.1016949152542373,0.16736401673640167,0.272264631043257,0.2978723404255319,0.1552511415525114,0.21171171171171171,1110,,,
605612,20.8,42.9,-24.6,-6.5,-10.9,114.0,222.0,135.0,429.0,531.0,0.20175438596491227,0.23873873873873874,0.1259259259259259,0.1561771561771562,0.1487758945386064,0.16701607267645002,1431,,,
606115,-20.3,-8.7,1.7,0.5,9.6,183.0,479.0,210.0,974.0,732.0,0.15300546448087432,0.17536534446764093,0.19523809523809524,0.19301848049281314,0.2103825136612022,0.19200930954228085,2578,,,
606132,-27.7,38.8,-12.7,20.0,-13.0,213.0,225.0,446.0,371.0,354.0,0.16901408450704225,0.3244444444444444,0.2040358744394619,0.2803234501347709,0.2033898305084746,0.23368551895587322,1609,,,
606192,1.3,-19.4,-3.2,-8.5,24.4,371.0,673.0,1282.0,717.0,931.0,0.23180592991913745,0.18424962852897475,0.22152886115444617,0.20920502092050208,0.284640171858217,0.22873678912934073,3974,Teoscar Hernández,LAD,184.0
606299,-23.8,-19.9,-33.2,25.0,-5.4,121.0,230.0,46.0,445.0,397.0,0.2231404958677686,0.23478260869565218,0.1956521739130435,0.36629213483146067,0.2770780856423174,0.2929782082324455,1239,,,
606466,-12.4,-8.6,6.5,15.5,-23.4,176.0,495.0,2141.0,477.0,640.0,0.3465909090909091,0.3616161616161616,0.42129845866417565,0.4570230607966457,0.303125,0.39552048867396283,3929,Ketel Marte,AZ,26.0
606992,158.4,-18.9,-41.0,65.9,-65.5,98.0,142.0,195.0,347.0,423.0,0.336734693877551,0.1056338028169014,0.07692307692307693,0.21613832853025935,0.04491725768321513,0.13029045643153528,1205,,,
607043,-10.9,-26.0,8.6,16.3,2.9,461.0,703.0,356.0,1003.0,1313.0,0.2603036876355748,0.21621621621621623,0.31741573033707865,0.33998005982053836,0.3008377760853008,0.29223149113660063,3836,Brandon Nimmo,TEX,68.0
607054,-64.1,-2.0,-39.4,69.5,4.5,112.0,240.0,483.0,369.0,236.0,0.0625,0.17083333333333334,0.10559006211180125,0.2953929539295393,0.18220338983050846,0.17430555555555555,1440,,,
607208,-34.5,-16.4,8.7,9.9,3.3,364.0,726.0,439.0,1641.0,1362.0,0.21153846153846154,0.2699724517906336,0.35079726651480636,0.3546617915904936,0.3333333333333333,0.32281553398058255,4532,Trea Turner,PHI,103.0
607680,-12.5,5.0,7.8,-7.9,-2.8,202.0,528.0,533.0,384.0,463.0,0.21782178217821782,0.26136363636363635,0.2682926829268293,0.22916666666666666,0.24190064794816415,0.24881516587677724,2110,,,
607732,-4.3,-4.7,-26.4,4.0,25.2,123.0,241.0,449.0,474.0,461.0,0.17073170731707318,0.17012448132780084,0.13140311804008908,0.18565400843881857,0.22342733188720174,0.17848970251716248,1748,,,
608070,-15.7,-0.2,-14.1,7.6,4.8,736.0,732.0,348.0,1195.0,1596.0,0.375,0.44398907103825136,0.382183908045977,0.4786610878661088,0.46616541353383456,0.44497503798567395,4607,José Ramírez,CLE,3.0
608324,-31.6,1.9,-0.1,6.7,7.5,303.0,467.0,2292.0,488.0,754.0,0.29042904290429045,0.43254817987152033,0.42408376963350786,0.45286885245901637,0.4562334217506631,0.42448884758364314,4304,Alex Bregman,CHC,42.0
608336,7.9,3.2,-38.2,20.7,-1.4,256.0,365.0,477.0,770.0,624.0,0.171875,0.1643835616438356,0.09853249475890985,0.19220779220779222,0.15705128205128205,0.15930979133226325,2492,,,
608348,35.2,9.5,-19.9,18.9,0.5,157.0,316.0,780.0,357.0,391.0,0.34394904458598724,0.27848101265822783,0.20384615384615384,0.3025210084033613,0.2557544757033248,0.2543728135932034,2001,Carson Kelly,CHC,116.0
608369,-29.9,-15.2,10.2,12.9,-11.9,181.0,507.0,1427.0,482.0,644.0,0.27071823204419887,0.32741617357001973,0.42536790469516467,0.43568464730290457,0.34006211180124224,0.3859919777846344,3241,Corey Seager,TEX,52.0
608385,-19.7,-9.9,-55.6,43.8,-0.8,431.0,426.0,351.0,746.0,582.0,0.25754060324825984,0.2887323943661972,0.14245014245014245,0.46112600536193027,0.3178694158075601,0.32058359621451105,2536,,,
608577,9.2,-18.3,11.4,32.9,-45.8,113.0,224.0,126.0,541.0,353.0,0.25663716814159293,0.19196428571428573,0.2619047619047619,0.3123844731977819,0.1274787535410765,0.23507737656595432,1357,,,
608596,-44.5,-13.7,-27.1,34.3,36.8,180.0,225.0,129.0,162.0,245.0,0.09444444444444444,0.14666666666666667,0.12403100775193798,0.22839506172839505,0.23265306122448978,0.17003188097768332,941,,,
608671,-15.4,17.9,27.9,-19.1,-24.1,71.0,191.0,356.0,235.0,323.0,0.16901408450704225,0.2356020942408377,0.2556179775280899,0.16170212765957448,0.15170278637770898,0.19982993197278912,1176,,,
608700,-43.3,-30.2,-44.5,9.6,34.6,127.0,116.0,73.0,193.0,301.0,0.12598425196850394,0.15517241379310345,0.1232876712328767,0.24352331606217617,0.29900332225913623,0.2222222222222222,810,,,
608701,24.7,59.3,2.7,-34.3,-18.2,167.0,196.0,219.0,323.0,290.0,0.2994011976047904,0.3826530612244898,0.2465753424657534,0.15789473684210525,0.19655172413793104,0.2401673640167364,1195,,,
608841,-37.1,5.3,-38.5,34.0,-12.9,150.0,183.0,120.0,404.0,353.0,0.15333333333333332,0.2568306010928962,0.15,0.32673267326732675,0.21246458923512748,0.24380165289256198,1210,,,
609275,-94.6,76.4,-74.9,-8.8,22.8,116.0,171.0,50.0,372.0,215.0,0.008620689655172414,0.2807017543859649,0.04,0.14516129032258066,0.19534883720930232,0.1590909090909091,924,,,
609280,12.8,-34.5,-40.9,29.2,7.5,149.0,306.0,246.0,513.0,493.0,0.348993288590604,0.20261437908496732,0.18292682926829268,0.3996101364522417,0.332657200811359,0.3093145869947276,1707,Miguel Andujar,SD,79.0
614177,-12.8,-11.7,35.2,11.8,-3.4,191.0,423.0,153.0,370.0,700.0,0.17277486910994763,0.17494089834515367,0.2679738562091503,0.22162162162162163,0.19142857142857142,0.19814915623298857,1837,,,
620443,-53.9,-1.3,-29.9,-32.3,83.2,163.0,240.0,132.0,222.0,243.0,0.07975460122699386,0.17083333333333334,0.12121212121212122,0.11711711711711711,0.3168724279835391,0.173,1000,,,
621020,-0.4,-11.9,-31.9,10.7,4.3,424.0,658.0,429.0,1535.0,1250.0,0.22169811320754718,0.196048632218845,0.15151515151515152,0.24625407166123778,0.232,0.22253258845437615,4296,Dansby Swanson,CHC,119.0
621028,-0.7,-12.7,-3.6,-1.0,7.9,187.0,330.0,334.0,551.0,769.0,0.2620320855614973,0.23030303030303031,0.25449101796407186,0.2613430127041742,0.2847854356306892,0.2639336711192999,2171,,,
621035,-66.0,2.7,51.8,-5.0,-5.4,159.0,744.0,325.0,627.0,954.0,0.05660377358490566,0.17069892473118278,0.2523076923076923,0.15789473684210525,0.15723270440251572,0.16625133499466002,2809,,,
621043,-28.1,-22.1,-8.6,23.4,19.0,343.0,591.0,1090.0,711.0,815.0,0.21865889212827988,0.23688663282571912,0.2779816513761468,0.3755274261603376,0.3619631901840491,0.30422535211267604,3550,Carlos Correa,HOU,95.0
621311,6.9,53.3,-106.4,8.2,38.5,100.0,173.0,201.0,257.0,244.0,0.25,0.3583815028901734,-0.014925373134328358,0.2529182879377432,0.3237704918032787,0.23384615384615384,975,,,
621433,6344.2,-735.9,324.0,-275.4,-1559.7,40.0,64.0,320.0,232.0,158.0,-0.475,0.046875,-0.03125,0.01293103448275862,0.10759493670886076,-0.007371007371007371,814,,,
621438,-40.3,-14.3,3.8,-6.7,27.8,136.0,200.0,595.0,372.0,307.0,0.1323529411764706,0.19,0.23025210084033612,0.20698924731182797,0.28338762214983715,0.2217391304347826,1610,Tyrone Taylor,NYM,227.0
621439,-23.1,-12.1,19.5,-7.2,20.1,402.0,477.0,217.0,490.0,716.0,0.21641791044776118,0.24737945492662475,0.33640552995391704,0.2612244897959184,0.33798882681564246,0.28149435273675066,2302,Byron Buxton,MIN,34.0
621446,-318.2,-88.3,47.7,144.4,-49.4,36.0,112.0,195.0,225.0,414.0,-0.16666666666666666,0.008928571428571428,0.11282051282051282,0.18666666666666668,0.03864734299516908,0.07637474541751528,982,,,
621453,-54.8,70.8,-47.1,32.9,-93.2,161.0,293.0,86.0,137.0,133.0,0.049689440993788817,0.18771331058020477,0.05813953488372093,0.145985401459854,0.007518796992481203,0.10987654320987654,810,,,
621466,-22.8,-35.6,-34.5,-7.4,37.5,72.0,115.0,99.0,300.0,303.0,0.16666666666666666,0.1391304347826087,0.1414141414141414,0.2,0.297029702970297,0.21597300337457817,889,,,
