pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_pct,whiff_pct,cs_pct,xwoba_model,contact_pct,plv_pctile,primary_position,sample_warning,pitcher_role,avg_pitches_per_game,rolling_plv_30d,plv_blended,est_k_per_ip,est_bb_per_ip,est_h_per_ip,est_er_per_ip,est_hb_per_ip,fp_per_ip,fp_per_start,fp_per_app,sv_upside,hd_upside,est_sv_per_162,est_hd_per_162,sv_hd_fp_per_162,pl_plv,pl_pla
657277,Logan Webb,3282,5.262,1.491,-0.046,0.455,0.33,0.48,0.321,0.67,86.3,P,False,SP,96.52941176470588,5.541,5.345699999999999,1.0280570836315421,0.32193669744946696,0.7656246270009466,0.382941087072255,0.033,2.4416,13.43,,,,0,0,0.0,5.096129804751494,2.950240235150421
688158,David Morgan,786,5.179,1.543,-0.049,0.476,0.367,0.485,0.319,0.633,74.9,P,False,RP,18.27906976744186,5.547,5.2894,1.0157647642842595,0.3165604684722483,0.7416352310795914,0.39332538968672015,0.033,2.4379,,2.44,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.91013086845094,3.635534490992641
669194,Ryne Nelson,2518,5.299,1.34,-0.045,0.524,0.316,0.509,0.333,0.684,89.8,P,False,SP,74.05882352941177,5.434,5.3395,1.0179583643418484,0.2647824441922255,0.7910973488810007,0.3957496350580325,0.033,2.4376,13.41,,,,0,0,0.0,5.183780161464428,2.637997864423671
519141,Drew Pomeranz,903,5.228,1.403,-0.047,0.526,0.288,0.525,0.345,0.712,81.0,P,False,RP,14.109375,5.705,5.3711,1.0213583940422832,0.2304096994837881,0.8208009937302942,0.4003043372681615,0.033,2.4365,,2.44,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.108762129136684,2.9386210748050123
668984,Casey Legumina,882,5.229,1.454,-0.047,0.509,0.297,0.516,0.335,0.703,81.3,P,False,RP,18.0,5.622,5.3469,1.0127342574440694,0.25026528648287005,0.8097236469380318,0.3960429265819063,0.033,2.4277,,2.43,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.098697517684193,2.953787199299115
686580,Justin Slaten,540,5.264,1.399,-0.046,0.501,0.357,0.514,0.332,0.643,86.4,P,False,RP,13.846153846153847,5.299,5.2745,1.0029355023730782,0.26011158291541125,0.7661956875854496,0.4089881942179811,0.033,2.4257,,2.43,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.109296276191536,2.836064135707323
805123,Aj Blubaugh,507,5.373,1.286,-0.042,0.465,0.366,0.477,0.336,0.634,94.0,P,False,RP,46.09090909090909,5.214,5.3253,1.0345343230700195,0.32955517299762693,0.747617961105804,0.4017139717651106,0.033,2.4209,,2.42,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.070401564198667,3.1169403098729456
666142,Cole Ragans,1079,5.278,1.451,-0.046,0.49,0.338,0.499,0.34,0.662,87.8,P,False,SP,83.0,5.456,5.3313999999999995,1.0242585472901011,0.28532086553043423,0.7771721948066612,0.40420024947550776,0.033,2.4204,13.31,,,,0,0,0.0,5.107563133654106,2.931960079785723
656234,Jake Bird,1012,5.096,1.601,-0.052,0.469,0.305,0.546,0.32,0.695,59.3,P,False,RP,20.24,5.618,5.252599999999999,0.9660312333211306,0.19826572468295245,0.813385436425638,0.4023154416368524,0.033,2.4167,,2.42,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.108223792606317,2.6749159995925567
592773,Ryne Stanek,1087,5.34,1.44,-0.043,0.529,0.376,0.487,0.331,0.624,92.7,P,False,RP,16.46969696969697,5.154,5.284199999999999,1.0173304435341517,0.3130057276203261,0.7440329473390823,0.40591558196414773,0.033,2.4155,,2.42,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.151391811064718,2.7746125858049755
605483,Blake Snell,1564,5.305,1.336,-0.045,0.495,0.409,0.437,0.325,0.591,90.5,P,False,SP,92.0,5.321,5.309799999999999,1.047026273128426,0.4103386613232397,0.6997511441815021,0.39459830453337263,0.033,2.4147,13.28,,,,0,0,0.0,5.157140520555569,2.798806940755595
664076,Garrett Cleavinger,895,5.23,1.494,-0.047,0.486,0.334,0.523,0.327,0.666,81.5,P,False,RP,13.161764705882353,5.354,5.2672,0.9878923754206986,0.24280991345227632,0.786714601060874,0.4058093814747711,0.033,2.4137,,2.41,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.080537161282509,2.9144167413462787
548384,Brooks Raley,388,5.208,1.365,-0.048,0.467,0.3,0.528,0.318,0.7,79.7,P,False,RP,12.933333333333334,5.439,5.2773,0.9768588433927299,0.23205018846277548,0.8103681152222915,0.39501293187492736,0.033,2.4114,,2.41,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
673513,Yuki Matsui,1083,5.289,1.316,-0.045,0.474,0.381,0.449,0.323,0.619,88.9,P,False,RP,17.19047619047619,5.376,5.315099999999999,1.0363214524706936,0.38605091493989363,0.7245106565897484,0.3915318955134475,0.033,2.4097,,2.41,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.04817504432257,3.214081310789881
666808,Camilo Doval,1167,5.192,1.507,-0.049,0.491,0.379,0.491,0.309,0.621,76.8,P,False,RP,15.986301369863014,5.291,5.2217,0.9852628027734198,0.31012034444419045,0.7386971661369097,0.3985624523137115,0.033,2.4063,,2.41,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.980786726474109,3.300135715644108
693433,Bryan Woo,2858,5.248,1.369,-0.047,0.503,0.311,0.521,0.336,0.689,84.5,P,False,SP,86.60606060606061,5.449,5.3083,0.9988064635761253,0.24345399908069099,0.8065303427055115,0.4054260188070691,0.033,2.405,13.23,,,,0,0,0.0,5.115360204287457,2.8570592254323675
647315,Zach Pop,127,5.164,1.367,-0.05,0.46,0.308,0.532,0.306,0.692,72.5,P,True,RP,25.4,5.386,5.230599999999999,0.9556839894997817,0.22788379268130798,0.8043660544226939,0.39375540086089106,0.033,2.4029,,2.4,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
622554,Seranthony Domínguez,1300,5.26,1.379,-0.046,0.438,0.394,0.438,0.319,0.606,86.1,P,False,RP,16.455696202531644,5.401,5.302299999999999,1.0357465258060947,0.40895856695842614,0.7115507655751574,0.3905086010489991,0.033,2.4012,,2.4,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,4.82415532995359,4.0916617803993
595345,Steven Okert,1066,5.304,1.291,-0.045,0.5,0.343,0.528,0.346,0.657,90.4,P,False,RP,15.44927536231884,5.216,5.2776,0.9978244297879826,0.2320258654386238,0.7909583249225174,0.4216751578817667,0.033,2.3985,,2.4,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.148326695415292,2.707218536612497
573204,Caleb Thielbar,879,5.294,1.254,-0.045,0.499,0.324,0.52,0.332,0.676,89.1,P,False,RP,12.380281690140846,5.243,5.2787,0.9892215944774112,0.2478420407656201,0.797863425074034,0.4080711002429091,0.033,2.3944,,2.39,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.231126041922758,2.3690459993612576
656629,Michael Kopech,231,5.327,1.566,-0.044,0.476,0.371,0.461,0.339,0.629,91.9,P,False,RP,16.5,5.335,5.3294,1.0391523285997595,0.3610334778319909,0.7441090907994313,0.403682399009375,0.033,2.3936,,2.39,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,,
680732,Sean Burke,2463,5.089,1.471,-0.052,0.477,0.33,0.486,0.336,0.67,58.0,P,False,SP,84.93103448275862,5.896,5.3311,1.0202270146114194,0.31119139814652674,0.7818532967895968,0.4004475086566779,0.033,2.3933,13.16,,,,0,0,0.0,4.992834183846279,3.3541234526689383
663474,Triston Mckenzie,144,5.247,1.619,-0.047,0.347,0.416,0.418,0.321,0.584,84.2,P,True,RP,28.8,5.442,5.3055,1.0481069676534855,0.44846252073968873,0.6905721186686069,0.3917189865479445,0.033,2.3926,,2.39,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
663432,Tanner Rainey,209,5.331,1.381,-0.044,0.457,0.411,0.443,0.327,0.589,92.0,P,False,RP,14.928571428571429,5.162,5.2803,1.032172903471375,0.400801405553176,0.7069714820117187,0.4029489216953793,0.033,2.3855,,2.39,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,,
813349,Connelly Early,401,5.275,1.35,-0.046,0.489,0.324,0.477,0.328,0.676,87.4,P,False,SP,80.2,5.454,5.3286999999999995,1.0160368993408475,0.32927951205723915,0.7817539528456268,0.3933350672940493,0.033,2.3853,13.12,,,,0,0,0.0,5.165607621206775,2.743052151704883
676879,Aaron Ashby,1188,5.23,1.548,-0.047,0.447,0.368,0.49,0.307,0.632,81.6,P,False,RP,23.76,5.178,5.2143999999999995,0.9760256370952927,0.3127003746671635,0.7498098426981227,0.3982473252190029,0.033,2.384,,2.38,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.072881664503111,2.90528424205223
686752,Ryan Pepiot,2733,5.202,1.402,-0.048,0.513,0.328,0.498,0.334,0.672,78.8,P,False,SP,85.40625,5.53,5.3004,1.0027947572128935,0.2898224146614057,0.7900161135822032,0.4052419051373708,0.033,2.3795,13.09,,,,0,0,0.0,5.074933552251645,3.0585423818026376
592779,Brock Stewart,610,5.198,1.396,-0.048,0.512,0.364,0.504,0.331,0.636,78.3,P,False,RP,14.186046511627907,5.348,5.242999999999999,0.9894286710524272,0.2825472001374665,0.7664667647054038,0.4149118371481881,0.033,2.3776,,2.38,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.030407281701136,3.162651781573439
680704,Nick Sandlin,323,5.22,1.308,-0.048,0.45,0.365,0.442,0.313,0.635,80.2,P,False,RP,15.380952380952381,5.478,5.2974,1.0190875528500336,0.40140316314513014,0.7365761113121947,0.38585117272291386,0.033,2.3764,,2.38,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
806960,Luis Morales,821,5.32,1.389,-0.044,0.457,0.367,0.502,0.338,0.633,91.5,P,False,SP,82.1,5.105,5.2555,0.9975839875868495,0.2855100807350266,0.7661284753072689,0.418864323973643,0.033,2.3752,13.06,,,,0,0,0.0,5.010063971872993,3.266304194431859
458677,Justin Wilson,838,5.225,1.419,-0.047,0.507,0.353,0.485,0.333,0.647,80.6,P,False,RP,13.516129032258064,5.427,5.285599999999999,1.0069531796280093,0.31686856011150555,0.7681610539132955,0.40751900773812455,0.033,2.3739,,2.37,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.078013480766113,3.053648006966972
621237,José Alvarado,477,5.412,1.43,-0.041,0.453,0.362,0.478,0.317,0.638,95.3,P,False,RP,16.448275862068964,4.87,5.2494,0.9918933698625719,0.3337207281394411,0.7551509680838311,0.40015049425507265,0.033,2.3697,,2.37,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,4.956766276481485,3.533063597065989
683769,Hunter Gaddis,1105,5.159,1.385,-0.05,0.511,0.381,0.466,0.326,0.619,71.6,P,False,RP,14.35064935064935,5.508,5.263699999999999,1.0087553190710812,0.35641937027819803,0.7401446851673203,0.40561906457116426,0.033,2.368,,2.37,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.104171673353799,2.9242732696512546
676272,Bobby Miller,116,5.243,1.192,-0.047,0.474,0.34,0.495,0.33,0.66,83.5,P,True,SP,58.0,5.337,5.2712,0.9929405804469,0.29815436558468733,0.7822391332331211,0.4077996442898701,0.033,2.3639,13.0,,,,0,0,0.0,,
670950,Trevor Richards,116,5.308,1.162,-0.044,0.519,0.372,0.444,0.33,0.628,90.7,P,True,RP,23.2,5.32,5.3116,1.030089910174564,0.39627553339805266,0.740166724483265,0.3989780736725101,0.033,2.3627,,2.36,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,,
666661,Juan Morillo,640,5.188,1.4,-0.049,0.504,0.331,0.481,0.323,0.669,76.4,P,False,RP,14.883720930232558,5.515,5.286099999999999,0.996577070340514,0.3247807016123624,0.7815286930769496,0.3978642110556119,0.033,2.3615,,2.36,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.0260733007752405,3.2601983195748607
656641,Jacob Latz,1388,5.338,1.384,-0.043,0.499,0.352,0.484,0.338,0.648,92.4,P,False,RP,42.06060606060606,5.175,5.2890999999999995,1.0083464208622626,0.31857296146501124,0.7724247925566616,0.4115275721730663,0.033,2.3613,,2.36,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.174761779145492,2.711799950680173
681751,Lazaro Estrada,119,5.266,1.245,-0.046,0.465,0.345,0.517,0.336,0.655,86.8,P,True,SP,59.5,5.186,5.242,0.9796995929375919,0.2567820672926988,0.7897391237522757,0.4199030022707071,0.033,2.3604,12.98,,,,0,0,0.0,,
678606,Jose Ferrer,1208,5.252,1.388,-0.046,0.469,0.301,0.537,0.299,0.699,85.4,P,False,RP,16.77777777777778,5.024,5.183599999999999,0.9270907921848379,0.22175354995538132,0.8174888750415064,0.3973361859735282,0.033,2.3602,,2.36,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.1866221583397785,2.3840315120288658
676254,Ryan Walker,1034,5.112,1.501,-0.052,0.429,0.303,0.534,0.312,0.697,62.2,P,False,RP,14.985507246376812,5.439,5.2101,0.9422705639748343,0.22556952606113123,0.8195644073550534,0.40395906417907856,0.033,2.3562,,2.36,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.005275527100174,3.077684826122293
669199,Lake Bachar,1177,5.31,1.31,-0.044,0.482,0.39,0.476,0.331,0.61,90.8,P,False,RP,21.796296296296298,5.069,5.237699999999999,0.9991658314977843,0.3386456660185859,0.7420251713003836,0.4160691224024457,0.033,2.3534,,2.35,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.037568366763188,3.20332154141947
664854,Ryan Helsley,995,5.266,1.517,-0.046,0.527,0.398,0.504,0.33,0.602,86.7,P,False,RP,16.864406779661017,4.992,5.1838,0.9741295737045023,0.28734694357010326,0.7470280619967808,0.4268839331997038,0.033,2.353,,2.35,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.139136445349378,2.710830513953148
521230,Liam Hendriks,238,5.361,1.23,-0.043,0.446,0.423,0.408,0.321,0.577,93.7,P,False,RP,15.866666666666667,5.097,5.2818,1.0387833238915305,0.47026573933379523,0.6896832210077339,0.3968940168358515,0.033,2.352,,2.35,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,,
670990,Yohan Ramírez,604,5.18,1.491,-0.049,0.458,0.335,0.527,0.335,0.665,75.1,P,False,RP,25.166666666666668,5.344,5.2292,0.9679965738306744,0.23793814997040408,0.8020982785265851,0.42174339345475986,0.033,2.3515,,2.35,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.971439706105024,3.325227433146189
808967,Yoshinobu Yamamoto,3243,5.247,1.442,-0.047,0.515,0.343,0.493,0.33,0.657,84.1,P,False,SP,92.65714285714286,5.293,5.2608,0.9888144873538685,0.30297390369250743,0.7819202353814487,0.4100705436567155,0.033,2.3508,12.93,,,,0,0,0.0,5.217274537049318,2.475620121833364
663158,Robert Suarez,1140,5.299,1.317,-0.045,0.549,0.313,0.535,0.341,0.687,89.6,P,False,RP,15.616438356164384,5.146,5.2531,0.9701700272192669,0.22009505596408463,0.8228174819736565,0.42225206332218523,0.033,2.3498,,2.35,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.279599833810882,2.214547816518918
694973,Paul Skenes,3048,5.202,1.335,-0.048,0.514,0.341,0.49,0.322,0.659,79.1,P,False,SP,92.36363636363636,5.354,5.247599999999999,0.9807675866575455,0.3100086266610227,0.7806120563034105,0.40531634394427224,0.033,2.3465,12.91,,,,0,0,0.0,5.159582109376622,2.683351581602817
663423,Trent Thornton,676,5.088,1.526,-0.052,0.496,0.317,0.535,0.34,0.683,57.7,P,False,RP,19.88235294117647,5.604,5.2428,0.96658139484215,0.22093014645996578,0.820647688341853,0.42354656523536166,0.033,2.3449,,2.34,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.063106832709474,2.961877128819456
690916,Richard Fitts,735,5.237,1.472,-0.047,0.512,0.36,0.492,0.33,0.64,82.8,P,False,SP,66.81818181818181,5.235,5.2364,0.9839537303857029,0.3069403462921376,0.7712887022677923,0.41539842294046764,0.033,2.3419,12.88,,,,0,0,0.0,5.117410892141758,2.862660789796593
676617,Riley O'Brien,758,5.231,1.49,-0.047,0.444,0.373,0.466,0.306,0.627,81.9,P,False,RP,18.047619047619047,5.161,5.209999999999999,0.976085040798249,0.360773191601384,0.745140246765256,0.39825352845291145,0.033,2.3407,,2.34,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.940558683240205,3.511646770484289
676604,Tyler Zuber,245,5.275,1.518,-0.046,0.497,0.33,0.53,0.333,0.67,87.2,P,False,RP,24.5,5.079,5.2162,0.9586054440352426,0.23302763777781976,0.8087145940222498,0.42267289389764895,0.033,2.3385,,2.34,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,,
669947,Jesse Scholtens,154,5.287,1.329,-0.045,0.479,0.368,0.457,0.326,0.632,88.6,P,True,SP,77.0,5.228,5.269299999999999,1.0054688418353457,0.37385887021152686,0.7516116561864862,0.40439627260440136,0.033,2.3382,12.86,,,,0,0,0.0,,
661395,Jhoan Durán,1177,5.172,1.502,-0.049,0.502,0.355,0.495,0.317,0.645,73.6,P,False,RP,15.285714285714286,5.288,5.206799999999999,0.96565991937561,0.3033757081026237,0.7729817785602056,0.4094524474308039,0.033,2.3374,,2.34,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.017598245070812,3.1922976320599785
596112,Robert Stephenson,147,4.982,1.702,-0.056,0.526,0.407,0.501,0.329,0.593,40.4,P,True,RP,12.25,5.577,5.1605,0.9659881125938306,0.29520054168506493,0.7432194573824185,0.4310170593214366,0.033,2.3325,,2.33,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
805673,Zebby Matthews,1353,5.188,1.414,-0.049,0.526,0.34,0.513,0.339,0.66,76.6,P,False,SP,84.5625,5.356,5.2383999999999995,0.9753497404564857,0.2650266234569647,0.798119375590243,0.4235527684692702,0.033,2.3321,12.83,,,,0,0,0.0,5.139550439886584,2.7527988386112945
668820,Max Kranick,539,5.276,1.262,-0.046,0.54,0.329,0.554,0.341,0.671,87.5,P,False,RP,21.56,4.993,5.1911,0.94466033088761,0.1873465848852005,0.822786183080391,0.43579011723991623,0.033,2.3299,,2.33,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.191150196316725,2.482581698592617
668909,Gavin Williams,3085,5.17,1.488,-0.049,0.472,0.353,0.481,0.335,0.647,73.5,P,False,SP,93.48484848484848,5.455,5.2555,0.9908103661002212,0.3272616500758537,0.7775190140902297,0.4160006383251418,0.033,2.321,12.77,,,,0,0,0.0,4.966354459833463,3.476278912323611
661563,Luis Gil,1018,5.177,1.465,-0.049,0.48,0.362,0.495,0.333,0.638,74.5,P,False,SP,84.83333333333333,5.316,5.218699999999999,0.9754287726764216,0.30241089481126593,0.7763269287973935,0.42212700462677266,0.033,2.3194,12.76,,,,0,0,0.0,4.905034528771594,3.6739750758066334
820862,José Fermin,656,5.354,1.374,-0.043,0.501,0.374,0.482,0.333,0.626,93.4,P,False,RP,16.0,4.923,5.2246999999999995,0.9844525705342868,0.32777064392016886,0.7628879128052144,0.4208168703766697,0.033,2.3192,,2.32,+5/save (role-dependent),+3/hold (role-dependent),28,0,140.0,5.084751968706343,3.051688477530954
663941,Tristan Beck,817,5.228,1.386,-0.047,0.454,0.309,0.519,0.338,0.691,81.2,P,False,RP,26.35483870967742,5.309,5.2523,0.9678056619167011,0.251970636859596,0.8244909387168285,0.4195630622403644,0.033,2.3192,,2.32,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.105265359797167,2.855603119526357
606303,Joel Payamps,449,5.237,1.418,-0.047,0.462,0.348,0.502,0.335,0.652,82.7,P,False,RP,14.966666666666667,5.198,5.2253,0.9721947714317675,0.28795859849964867,0.7901968994865092,0.4225949807173268,0.033,2.3158,,2.32,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.055209460047446,3.0682789969046267
676962,Ben Brown,1737,5.145,1.569,-0.05,0.501,0.341,0.505,0.343,0.659,68.5,P,False,SP,69.48,5.46,5.2395,0.9764235072696691,0.280842798783961,0.8001789028439721,0.4271308247214195,0.033,2.3081,12.69,,,,0,0,0.0,5.034125724067818,3.1789025720703386
669373,Tarik Skubal,3152,5.147,1.408,-0.05,0.523,0.319,0.525,0.334,0.681,69.1,P,False,SP,92.70588235294117,5.373,5.2148,0.9525324843310019,0.24308199506691563,0.8208191935150579,0.4239331537721731,0.033,2.3078,12.69,,,,0,0,0.0,5.20418189347223,2.442894157597105
676130,José Buttó,1094,5.073,1.483,-0.053,0.45,0.373,0.44,0.32,0.627,54.7,P,False,RP,19.89090909090909,5.672,5.2527,0.9989853111516237,0.40900363368098125,0.7458936194751684,0.40229360606601716,0.033,2.3065,,2.31,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.858250716163087,3.9145502004175703
605447,Jordan Romano,722,5.216,1.431,-0.048,0.506,0.348,0.527,0.336,0.652,79.9,P,False,RP,14.156862745098039,5.102,5.1818,0.9488654562005779,0.24178118778640045,0.8021458255719751,0.43304801591340714,0.033,2.3058,,2.31,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.143072431654001,2.668658582316236
700669,Gordon Graceffo,756,5.139,1.476,-0.051,0.511,0.372,0.49,0.339,0.628,67.4,P,False,RP,29.076923076923077,5.395,5.2158,0.9787117860562202,0.3125868672211214,0.7721456170270624,0.42848760747799136,0.033,2.304,,2.3,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.064153078539699,3.0567170832698523
684007,Shota Imanaga,2220,5.163,1.354,-0.05,0.519,0.309,0.518,0.346,0.691,72.0,P,False,SP,85.38461538461539,5.481,5.2584,0.9710771291100405,0.253464238670452,0.8295977119862414,0.4258675874820962,0.033,2.3033,12.67,,,,0,0,0.0,5.179114525999755,2.6170142541391472
665795,Edward Cabrera,2252,5.151,1.501,-0.05,0.489,0.361,0.483,0.318,0.639,69.9,P,False,SP,86.61538461538461,5.295,5.1941999999999995,0.9618054431871503,0.3282553147403322,0.7710817944240543,0.41315829123885384,0.033,2.3032,12.67,,,,0,0,0.0,5.052722365992509,3.0602987245524584
676083,Janson Junk,1677,5.161,1.415,-0.05,0.521,0.34,0.544,0.34,0.66,71.7,P,False,SP,76.22727272727273,5.189,5.1693999999999996,0.9383446197449439,0.20898764998496078,0.8165844219893634,0.43957387422828825,0.033,2.3006,12.65,,,,0,0,0.0,5.213582342927222,2.338665482652323
