pitcher,year,age,age_residual_28,career_year
681252,2026,27,1,1
681293,2024,24,4,1
681293,2025,25,3,2
681293,2026,26,2,3
681343,2025,25,3,1
681343,2026,26,2,2
681347,2024,25,3,1
681347,2025,26,2,2
681347,2026,27,1,3
681402,2023,27,1,1
681402,2024,28,0,2
681402,2026,30,2,3
681432,2023,23,5,1
681432,2024,24,4,2
681432,2025,25,3,3
681432,2026,26,2,4
681464,2022,25,3,1
681517,2023,26,2,1
681517,2024,27,1,2
681517,2025,28,0,3
681517,2026,29,1,4
681584,2023,26,2,1
681676,2024,26,2,1
681676,2025,27,1,2
681676,2026,28,0,3
681751,2025,26,2,1
681751,2026,27,1,2
681799,2022,25,3,1
681799,2024,27,1,2
681799,2025,28,0,3
681799,2026,29,1,4
681806,2021,26,2,1
681806,2022,27,1,2
681806,2023,28,0,3
681806,2024,29,1,4
681807,2023,28,0,1
681808,2023,26,2,1
681810,2021,25,3,1
681810,2022,26,2,2
681810,2023,27,1,3
681810,2024,28,0,4
681810,2025,29,1,5
681810,2026,30,2,6
681857,2023,24,4,1
681857,2024,25,3,2
681857,2025,26,2,3
681867,2021,25,3,1
681867,2022,26,2,2
681867,2023,27,1,3
681867,2024,28,0,4
681867,2025,29,1,5
681867,2026,30,2,6
681869,2023,28,0,1
681869,2024,29,1,2
681869,2025,30,2,3
681870,2024,27,1,1
681870,2025,28,0,2
681870,2026,29,1,3
681871,2024,27,1,1
681882,2023,26,2,1
681882,2024,27,1,2
681882,2025,28,0,3
681885,2022,25,3,1
681892,2023,27,1,1
681892,2024,28,0,2
681892,2025,29,1,3
681892,2026,30,2,4
681895,2025,28,0,1
681895,2026,29,1,2
681911,2021,25,3,1
681911,2022,26,2,2
681911,2023,27,1,3
681911,2024,28,0,4
681911,2025,29,1,5
681911,2026,30,2,6
681916,2025,25,3,1
681962,2025,29,1,1
681982,2023,26,2,1
681982,2024,27,1,2
681982,2025,28,0,3
681982,2026,29,1,4
681987,2023,27,1,1
681987,2025,29,1,2
682010,2023,27,1,1
682016,2022,24,4,1
682027,2022,26,2,1
682051,2022,26,2,1
682051,2023,27,1,2
682052,2023,25,3,1
682052,2024,26,2,2
682052,2025,27,1,3
682052,2026,28,0,4
682073,2024,28,0,1
682120,2023,27,1,1
682120,2024,28,0,2
682120,2025,29,1,3
682120,2026,30,2,4
682144,2025,26,2,1
682171,2022,28,0,1
682171,2023,29,1,2
682171,2025,31,3,3
682175,2023,28,0,1
682175,2024,29,1,2
682227,2023,25,3,1
682227,2024,26,2,2
682227,2026,28,0,3
682243,2023,25,3,1
682243,2024,26,2,2
682243,2025,27,1,3
682254,2024,24,4,1
682254,2025,25,3,2
682254,2026,26,2,3
682274,2025,30,2,1
682274,2026,31,3,2
682515,2025,30,2,1
682608,2026,31,3,1
682610,2024,24,4,1
682610,2025,25,3,2
682610,2026,26,2,3
682790,2025,23,5,1
682825,2025,24,4,1
682825,2026,25,3,2
682842,2023,23,5,1
682842,2024,24,4,2
682842,2025,25,3,3
682842,2026,26,2,4
682847,2022,23,5,1
682847,2023,24,4,2
682847,2024,25,3,3
682847,2025,26,2,4
682967,2023,27,1,1
682989,2023,22,6,1
682989,2024,23,5,2
682989,2025,24,4,3
682990,2023,23,5,1
682990,2024,24,4,2
682990,2025,25,3,3
682995,2025,25,3,1
682995,2026,26,2,2
683000,2026,26,2,1
683003,2024,23,5,1
683004,2024,24,4,1
683004,2025,25,3,2
683004,2026,26,2,3
683021,2024,28,0,1
683021,2025,29,1,2
683068,2024,27,1,1
683155,2023,22,6,1
683155,2024,23,5,2
683155,2025,24,4,3
683175,2023,22,6,1
683175,2025,24,4,2
683175,2026,25,3,3
683232,2021,25,3,1
683232,2022,26,2,2
683232,2023,27,1,3
683232,2024,28,0,4
683232,2025,29,1,5
683232,2026,30,2,6
683409,2024,22,6,1
683409,2025,23,5,2
683409,2026,24,4,3
683568,2024,23,5,1
683618,2024,22,6,1
683618,2025,23,5,2
683618,2026,24,4,3
683627,2024,22,6,1
683627,2025,23,5,2
683627,2026,24,4,3
683742,2026,26,2,1
683766,2025,27,1,1
683766,2026,28,0,2
683769,2022,24,4,1
683769,2023,25,3,2
683769,2024,26,2,3
683769,2025,27,1,4
683769,2026,28,0,5
683822,2024,30,2,1
684007,2024,31,3,1
684007,2025,32,4,2
684007,2026,33,5,3
684320,2024,27,1,1
684320,2025,28,0,2
684974,2025,26,2,1
685005,2025,26,2,1
685005,2026,27,1,2
685068,2025,27,1,1
685107,2023,26,2,1
685107,2024,27,1,2
685107,2025,28,0,3
685116,2024,27,1,1
685126,2024,26,2,1
685126,2025,27,1,2
685126,2026,28,0,3
685299,2024,27,1,1
685299,2025,28,0,2
685299,2026,29,1,3
685314,2023,26,2,1
685314,2024,27,1,2
685314,2025,28,0,3
685326,2025,25,3,1
685410,2023,26,2,1
685503,2021,29,1,1
685503,2022,30,2,2
685801,2024,26,2,1
685801,2025,27,1,2
685801,2026,28,0,3
686218,2023,24,4,1
686218,2025,26,2,2
686218,2026,27,1,3
686228,2025,26,2,1
686249,2025,27,1,1
686294,2023,25,3,1
686294,2024,26,2,2
686475,2026,28,0,1
686539,2023,26,2,1
686539,2024,27,1,2
686560,2026,25,3,1
686563,2024,24,4,1
686563,2025,25,3,2
686563,2026,26,2,3
686580,2024,27,1,1
686580,2025,28,0,2
686580,2026,29,1,3
686610,2022,24,4,1
686610,2023,25,3,2
686610,2026,28,0,3
686613,2022,24,4,1
686613,2023,25,3,2
686613,2024,26,2,3
686613,2025,27,1,4
686613,2026,28,0,5
686642,2024,27,1,1
686642,2025,28,0,2
686651,2023,26,2,1
686654,2023,26,2,1
686654,2024,27,1,2
686654,2025,28,0,3
686676,2025,27,1,1
686701,2025,25,3,1
686730,2023,26,2,1
686730,2024,27,1,2
686730,2025,28,0,3
686747,2023,25,3,1
686747,2024,26,2,2
686747,2025,27,1,3
686751,2024,26,2,1
686751,2025,27,1,2
686751,2026,28,0,3
686752,2022,25,3,1
686752,2023,26,2,2
686752,2024,27,1,3
686752,2025,28,0,4
686753,2022,25,3,1
686753,2023,26,2,2
686753,2025,28,0,3
686790,2024,23,5,1
686790,2025,24,4,2
686796,2024,23,5,1
686799,2024,24,4,1
686799,2025,25,3,2
686799,2026,26,2,3
686826,2023,26,2,1
686826,2024,27,1,2
686826,2025,28,0,3
686839,2023,25,3,1
686842,2023,25,3,1
686894,2026,27,1,1
686930,2025,25,3,1
686930,2026,26,2,2
686972,2022,24,4,1
686972,2023,25,3,2
686973,2022,25,3,1
686973,2023,26,2,2
686973,2024,27,1,3
686973,2025,28,0,4
686973,2026,29,1,5
686993,2024,28,0,1
686993,2025,29,1,2
686993,2026,30,2,3
687003,2025,29,1,1
687014,2024,27,1,1
687064,2025,27,1,1
687064,2026,28,0,2
687074,2025,24,4,1
687075,2025,25,3,1
687075,2026,26,2,2
687134,2024,24,4,1
687134,2025,25,3,2
687145,2023,25,3,1
687145,2024,26,2,2
687166,2025,27,1,1
687209,2025,24,4,1
687209,2026,25,3,2
687223,2025,25,3,1
687287,2025,28,0,1
687330,2023,26,2,1
687330,2024,27,1,2
687330,2025,28,0,3
687330,2026,29,1,4
687362,2024,27,1,1
687362,2025,28,0,2
687377,2024,26,2,1
687377,2025,27,1,2
687377,2026,28,0,3
687396,2023,26,2,1
687396,2024,27,1,2
687396,2025,28,0,3
687396,2026,29,1,4
687424,2024,26,2,1
687424,2025,27,1,2
687473,2025,26,2,1
687473,2026,27,1,2
687562,2026,26,2,1
687570,2026,25,3,1
687589,2025,26,2,1
687606,2025,27,1,1
687606,2026,28,0,2
687765,2024,26,2,1
687765,2025,27,1,2
687765,2026,28,0,3
687792,2024,23,5,1
687798,2023,25,3,1
687798,2024,26,2,2
687830,2023,26,2,1
687830,2025,28,0,2
687847,2024,23,5,1
687847,2025,24,4,2
687849,2025,27,1,1
687849,2026,28,0,2
687863,2024,23,5,1
687863,2025,24,4,2
687888,2023,27,1,1
687888,2025,29,1,2
687911,2024,28,0,1
687911,2025,29,1,2
687911,2026,30,2,3
687922,2023,27,1,1
687922,2024,28,0,2
687922,2025,29,1,3
687924,2024,23,5,1
687931,2025,25,3,1
688010,2022,26,2,1
688107,2024,25,3,1
688107,2025,26,2,2
688138,2025,24,4,1
688158,2025,26,2,1
688158,2026,27,1,2
688297,2024,27,1,1
688297,2025,28,0,2
688297,2026,29,1,3
688427,2023,27,1,1
688497,2025,29,1,1
688497,2026,30,2,2
688642,2025,25,3,1
688642,2026,26,2,2
688883,2026,25,3,1
689017,2024,27,1,1
689017,2025,28,0,2
689147,2023,22,6,1
689147,2024,23,5,2
689147,2025,24,4,3
689147,2026,25,3,4
689167,2023,27,1,1
689172,2023,24,4,1
689225,2022,24,4,1
689225,2023,25,3,2
689225,2024,26,2,3
689225,2025,27,1,4
689254,2025,24,4,1
689254,2026,25,3,2
689266,2023,25,3,1
689266,2024,26,2,2
689266,2025,27,1,3
689266,2026,28,0,4
689296,2026,25,3,1
689441,2026,26,2,1
689520,2025,27,1,1
689520,2026,28,0,2
689546,2026,28,0,1
689672,2024,24,4,1
689690,2023,25,3,1
689690,2024,26,2,2
689690,2025,27,1,3
689690,2026,28,0,4
689958,2024,24,4,1
689958,2025,25,3,2
689981,2024,26,2,1
690155,2026,29,1,1
690382,2025,28,0,1
690544,2024,26,2,1
690544,2025,27,1,2
690829,2023,23,5,1
690829,2024,24,4,2
690829,2025,25,3,3
690916,2024,25,3,1
690916,2025,26,2,2
690925,2024,26,2,1
690925,2025,27,1,2
690925,2026,28,0,3
690928,2025,26,2,1
690928,2026,27,1,2
690953,2025,24,4,1
690953,2026,25,3,2
690986,2023,22,6,1
690986,2024,23,5,2
690986,2025,24,4,3
690986,2026,25,3,4
690990,2025,24,4,1
690990,2026,25,3,2
690997,2025,24,4,1
690997,2026,25,3,2
691094,2023,30,2,1
691094,2025,32,4,2
691172,2024,26,2,1
691172,2025,27,1,2
691251,2025,22,6,1
691441,2024,22,6,1
691441,2025,23,5,2
691548,2025,25,3,1
691548,2026,26,2,2
691587,2023,20,8,1
691587,2025,22,6,2
691587,2026,23,5,3
691594,2025,23,5,1
691725,2026,23,5,1
691769,2025,23,5,1
691769,2026,24,4,2
691799,2025,23,5,1
691799,2026,24,4,2
691945,2026,24,4,1
691946,2026,24,4,1
691951,2024,23,5,1
691951,2025,24,4,2
691951,2026,25,3,3
692024,2025,28,0,1
692030,2025,22,6,1
692230,2024,23,5,1
692230,2025,24,4,2
692230,2026,25,3,3
692285,2024,24,4,1
692285,2025,25,3,2
693312,2023,24,4,1
693312,2024,25,3,2
693312,2025,26,2,3
693312,2026,27,1,4
693313,2025,27,1,1
693433,2023,23,5,1
693433,2024,24,4,2
693433,2025,25,3,3
693433,2026,26,2,4
693645,2025,24,4,1
693645,2026,25,3,2
693686,2026,26,2,1
693821,2022,23,5,1
693821,2023,24,4,2
693821,2024,25,3,3
693821,2025,26,2,4
693821,2026,27,1,5
693855,2025,27,1,1
693855,2026,28,0,2
694037,2023,23,5,1
694037,2024,24,4,2
694037,2025,25,3,3
694037,2026,26,2,4
694297,2023,25,3,1
694297,2024,26,2,2
694297,2025,27,1,3
694297,2026,28,0,4
694335,2025,26,2,1
694335,2026,27,1,2
694346,2026,24,4,1
694350,2024,25,3,1
694350,2025,26,2,2
694359,2025,27,1,1
694361,2024,25,3,1
694361,2025,26,2,2
694361,2026,27,1,3
694363,2023,25,3,1
694363,2024,26,2,2
694363,2025,27,1,3
694363,2026,28,0,4
694462,2024,22,6,1
694462,2025,23,5,2
694477,2025,27,1,1
694477,2026,28,0,2
694646,2024,26,2,1
694646,2025,27,1,2
694680,2026,26,2,1
694738,2024,26,2,1
694738,2025,27,1,2
694738,2026,28,0,3
694795,2026,24,4,1
694813,2023,25,3,1
694813,2024,26,2,2
694819,2025,23,5,1
694819,2026,24,4,2
694851,2025,25,3,1
694851,2026,26,2,2
694918,2025,24,4,1
694918,2026,25,3,2
694973,2024,22,6,1
694973,2025,23,5,2
694973,2026,24,4,3
695076,2024,22,6,1
695076,2026,24,4,2
695243,2023,25,3,1
695243,2024,26,2,2
695243,2025,27,1,3
695243,2026,28,0,4
695380,2026,28,0,1
695418,2025,25,3,1
695418,2026,26,2,2
695445,2025,27,1,1
695445,2026,28,0,2
695505,2025,22,6,1
695505,2026,23,5,2
695534,2025,22,6,1
695549,2024,22,6,1
695549,2025,23,5,2
695684,2026,23,5,1
696062,2026,24,4,1
696070,2026,24,4,1
696131,2024,25,3,1
696131,2025,26,2,2
696131,2026,27,1,3
696136,2023,24,4,1
696136,2024,25,3,2
696136,2025,26,2,3
696147,2023,24,4,1
696147,2025,26,2,2
696147,2026,27,1,3
696149,2025,23,5,1
696149,2026,24,4,2
696270,2025,23,5,1
696270,2026,24,4,2
697812,2025,25,3,1
699134,2025,22,6,1
699134,2026,23,5,2
699151,2026,22,6,1
699823,2026,28,0,1
699911,2025,28,0,1
700187,2024,23,5,1
700187,2025,24,4,2
700241,2024,24,4,1
700241,2025,25,3,2
700241,2026,26,2,3
700249,2024,24,4,1
700249,2025,25,3,2
700249,2026,26,2,3
700270,2024,24,4,1
700270,2025,25,3,2
700363,2023,21,7,1
700363,2024,22,6,2
700363,2025,23,5,3
700413,2026,27,1,1
700669,2024,24,4,1
700669,2025,25,3,2
700669,2026,26,2,3
700712,2026,22,6,1
700842,2026,23,5,1
701121,2025,26,2,1
701474,2026,27,1,1
701487,2025,26,2,1
701519,2025,25,3,1
701542,2024,25,3,1
701542,2025,26,2,2
701542,2026,27,1,3
701552,2025,25,3,1
701552,2026,26,2,2
701581,2024,24,4,1
701581,2025,25,3,2
701643,2023,26,2,1
701643,2024,27,1,2
701656,2025,23,5,1
701656,2026,24,4,2
701719,2026,27,1,1
702056,2025,22,6,1
702056,2026,23,5,2
702070,2025,26,2,1
702070,2026,27,1,2
702153,2026,26,2,1
702193,2026,25,3,1
702273,2026,23,5,1
702275,2026,23,5,1
702303,2026,28,0,1
702352,2024,30,2,1
702352,2025,31,3,2
702674,2024,21,7,1
702674,2025,22,6,2
702752,2025,28,0,1
702795,2024,25,3,1
702795,2025,26,2,2
703231,2024,29,1,1
800048,2025,25,3,1
800048,2026,26,2,2
800049,2024,23,5,1
800049,2025,24,4,2
800311,2025,20,8,1
800311,2026,21,7,2
801139,2025,23,5,1
801139,2026,24,4,2
801216,2025,26,2,1
801403,2025,24,4,1
801403,2026,25,3,2
801434,2025,25,3,1
802419,2025,24,4,1
802686,2025,26,2,1
804619,2026,24,4,1
804636,2025,22,6,1
805123,2025,25,3,1
805123,2026,26,2,2
805299,2025,25,3,1
805299,2026,26,2,2
805326,2026,26,2,1
805427,2025,25,3,1
805673,2024,24,4,1
805673,2025,25,3,2
806185,2024,23,5,1
806185,2025,24,4,2
806188,2025,27,1,1
806188,2026,28,0,2
806960,2025,23,5,1
806960,2026,24,4,2
808963,2025,24,4,1
808963,2026,25,3,2
808967,2024,26,2,1
808967,2025,27,1,2
808967,2026,28,0,3
810938,2026,26,2,1
813349,2025,23,5,1
813349,2026,24,4,2
814005,2024,23,5,1
815083,2025,24,4,1
815083,2026,25,3,2
820862,2025,24,4,1
820862,2026,25,3,2
829272,2025,28,0,1
837227,2026,28,0,1
