pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_pct,whiff_pct,cs_pct,xwoba_model,contact_pct,plv_pctile,primary_position,pitcher_role,avg_pitches_per_game,rolling_plv_30d,plv_blended,est_k_per_ip,est_bb_per_ip,est_h_per_ip,est_er_per_ip,est_hb_per_ip,fp_per_ip,fp_per_start,fp_per_app,sv_upside,hd_upside,est_sv_per_162,est_hd_per_162,sv_hd_fp_per_162,pl_plv,pl_pla,signal,profile_flag,sample_tier
686610,Ken Waldichuk,160,5.097,1.435,-0.052,0.413,0.368,0.439,0.334,0.632,60.0,P,RP,26.666666666666668,5.355,5.1744,0.9545733932045442,0.4173401129532317,0.7825273765805691,0.4327547243895331,0.033,2.1562,,2.16,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Small
690155,Matt Pushard,143,5.092,1.331,-0.052,0.467,0.347,0.469,0.328,0.653,58.4,P,RP,20.428571428571427,5.251,5.1397,0.9258031393993768,0.3605083770218078,0.8072304319150372,0.4346042961722932,0.033,2.1559,,2.16,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Too Small,Bat-Miss Solid,Small
656427,Jack Flaherty,1638,5.122,1.436,-0.051,0.445,0.37,0.465,0.337,0.63,64.7,P,SP,86.21052631578948,5.176,5.138199999999999,0.9361267726957916,0.3685826720170104,0.7922929845141942,0.4435228866803225,0.033,2.1552,11.85,,,,0,0,0.0,4.828143145575674,3.992307934944643,Watchlist,Bat-Miss Solid,Strong
607192,Tyler Glasnow,687,5.101,1.572,-0.052,0.459,0.37,0.459,0.331,0.63,61.0,P,SP,85.875,5.21,5.133699999999999,0.9337133952580824,0.3808765371909536,0.7884437395023884,0.4387781160708974,0.033,2.1538,11.85,,,,0,0,0.0,4.893876391293808,3.7714324602955696,Watchlist,Bat-Miss Solid,Strong
670329,Rico Garcia,614,5.107,1.308,-0.052,0.472,0.345,0.518,0.337,0.655,62.3,P,RP,13.063829787234043,5.031,5.0842,0.8950704907885875,0.267587808027975,0.8308956008907102,0.4553140949312493,0.033,2.153,,2.15,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Strong
621121,Lance Mccullers,695,5.101,1.527,-0.052,0.434,0.359,0.459,0.319,0.641,61.1,P,SP,86.875,5.162,5.119299999999999,0.9206684562893472,0.3820440423502437,0.7930387940586127,0.4304676956771398,0.033,2.1517,11.83,,,,0,0,0.0,4.84429993515395,3.896980209189388,Watchlist,Bat-Miss Solid,Strong
543135,Nathan Eovaldi,1691,5.054,1.496,-0.054,0.527,0.351,0.495,0.328,0.649,52.7,P,SP,89.0,5.176,5.0906,0.9014058304482336,0.3127968261241171,0.8158085539579476,0.4453255614523025,0.033,2.1491,11.82,,,,0,0,0.0,5.152256407578183,2.661891605679052,Watchlist,Bat-Miss Solid,Strong
813349,Connelly Early,1528,5.109,1.504,-0.052,0.477,0.324,0.474,0.337,0.676,62.6,P,SP,89.88235294117646,5.313,5.1702,0.9310323829237548,0.3480946863899798,0.8297548353371156,0.4365355040131067,0.033,2.1471,11.81,,,,0,0,0.0,4.939769670921762,3.64288467009159,Watchlist,Bat-Miss Solid,Strong
673540,Kodai Senga,786,5.105,1.552,-0.052,0.452,0.397,0.45,0.33,0.603,62.0,P,SP,65.5,5.116,5.1083,0.933154633254526,0.4008294162866431,0.7673130397421715,0.4433697891801662,0.033,2.1453,11.8,,,,0,0,0.0,4.881785372671581,3.778471507449205,Watchlist,Bat-Miss Solid,Strong
656876,Drew Rasmussen,1544,5.136,1.47,-0.051,0.519,0.322,0.498,0.33,0.678,68.3,P,SP,85.77777777777777,5.08,5.119199999999999,0.9027131117506744,0.3045135212491392,0.8389390378038439,0.4409897119591459,0.033,2.1443,11.79,,,,0,0,0.0,5.136889570905304,2.8144582677230154,Strong Add,Bat-Miss Solid,Strong
605452,Joe Ross,205,4.995,1.559,-0.056,0.488,0.386,0.451,0.318,0.614,42.0,P,RP,25.625,5.321,5.0928,0.9195197575787954,0.4000979358992126,0.7721891818413379,0.4352995600655942,0.033,2.1436,,2.14,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,Bat-Miss Solid,Okay
622554,Seranthony Domínguez,654,5.115,1.382,-0.051,0.433,0.367,0.453,0.319,0.633,63.6,P,RP,17.210526315789473,5.107,5.1126,0.9209458462871492,0.3945162763679669,0.786813665254262,0.4319306789230881,0.033,2.1428,,2.14,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.827315346120956,3.9822910581503024,Watchlist,Bat-Miss Solid,Strong
621053,Tyler Ferguson,153,5.099,1.371,-0.052,0.52,0.299,0.523,0.33,0.701,60.8,P,RP,13.909090909090908,5.117,5.1044,0.8836476890687797,0.2560092078920279,0.8655404144176793,0.4442213764427331,0.033,2.1407,,2.14,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Small
681867,Cooper Criswell,488,5.167,1.345,-0.05,0.499,0.301,0.485,0.315,0.699,73.8,P,RP,18.074074074074076,5.035,5.1274,0.8969503895183357,0.3296949015142616,0.8451809560687229,0.4248807669081657,0.033,2.1393,,2.14,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.154211033508395,2.768849708877143,Strong Add,Bat-Miss Solid,Strong
622608,Antonio Senzatela,759,5.105,1.407,-0.052,0.51,0.323,0.508,0.329,0.677,61.8,P,RP,24.483870967741936,5.078,5.0969,0.8912373158877699,0.2864398330249871,0.8428121065345311,0.4449044823725283,0.033,2.1392,,2.14,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.124582033526599,2.723212815948936,Watchlist,Bat-Miss Solid,Strong
670036,Matt Festa,685,5.149,1.419,-0.05,0.452,0.328,0.507,0.337,0.672,70.7,P,RP,16.30952380952381,5.016,5.1091,0.9001994008053869,0.2874388666780882,0.8413993669393929,0.4498770377933219,0.033,2.1386,,2.14,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.998894761334436,3.1890916113987373,Strong Add,Bat-Miss Solid,Strong
572955,Pierce Johnson,500,5.127,1.548,-0.051,0.459,0.337,0.494,0.336,0.663,65.5,P,RP,15.151515151515152,5.083,5.1138,0.9070745104182392,0.3129040155583164,0.8304358066865078,0.4478962040812408,0.033,2.1349,,2.13,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.981960361035161,3.219341244645728,Strong Add,Bat-Miss Solid,Strong
695001,Alimber Santa,238,5.033,1.558,-0.054,0.462,0.327,0.505,0.323,0.673,50.1,P,RP,23.8,5.174,5.0753,0.8815884246115165,0.2941556006697547,0.8393638914073244,0.4438935943758964,0.033,2.1273,,2.13,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Okay
663855,Jordan Hicks,479,5.011,1.573,-0.055,0.45,0.345,0.487,0.309,0.655,45.4,P,RP,15.966666666666669,5.151,5.053,0.8783377405538032,0.3317506715667054,0.8155389056277449,0.4353990603124403,0.033,2.1273,,2.13,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.7631776174807285,4.044106602313352,Watchlist,Bat-Miss Solid,Strong
695380,Alex Hoppe,365,5.095,1.527,-0.052,0.488,0.402,0.467,0.314,0.598,59.3,P,RP,18.25,4.875,5.029,0.8930447102720546,0.3734599128710717,0.7692850786509315,0.445412406727021,0.033,2.1265,,2.13,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Okay
667755,José Soriano,1914,5.117,1.501,-0.051,0.485,0.371,0.45,0.31,0.629,63.9,P,SP,91.14285714285714,4.994,5.0801,0.9054512185506668,0.4031157805569193,0.7836511978451961,0.4304361824989756,0.033,2.1248,11.69,,,,0,0,0.0,5.069747550325765,3.048586806669724,Watchlist,Bat-Miss Solid,Strong
805326,Tyler Schweitzer,203,5.006,1.576,-0.055,0.529,0.353,0.555,0.345,0.647,44.4,P,RP,29.0,5.032,5.0138,0.8611851823903709,0.1997333221903487,0.8476135276260892,0.4783228318617941,0.033,2.1242,,2.12,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,Bat-Miss Solid,Okay
621383,Tanner Banks,577,5.093,1.528,-0.052,0.472,0.322,0.505,0.328,0.678,58.5,P,RP,19.23333333333333,5.078,5.0885,0.8862485145645249,0.2930853876070722,0.8451175527277011,0.4457841084398385,0.033,2.1235,,2.12,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.91579492461848,3.728721897006088,Watchlist,Bat-Miss Solid,Strong
656464,Kevin Ginkel,653,5.064,1.588,-0.053,0.509,0.372,0.457,0.338,0.628,54.5,P,RP,14.511111111111113,5.267,5.1249,0.9299615618144936,0.3855663525032966,0.7945404780065043,0.4473815794842178,0.033,2.1221,,2.12,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.944095610245531,3.499021404422665,Watchlist,Bat-Miss Solid,Strong
519141,Drew Pomeranz,447,5.221,1.398,-0.048,0.482,0.298,0.531,0.347,0.702,82.3,P,RP,14.9,4.867,5.1148,0.8887414423741863,0.2392606499725431,0.8780392647575461,0.4581780290840614,0.033,2.1221,,2.12,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Strong Add,Bat-Miss Solid,Strong
666808,Camilo Doval,591,5.06,1.495,-0.053,0.471,0.354,0.486,0.299,0.646,53.3,P,RP,14.775,4.922,5.018599999999999,0.8642432817634484,0.3365278816380649,0.8070680069609443,0.4333648778513603,0.033,2.1209,,2.12,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Strong
663158,Robert Suarez,500,5.196,1.3,-0.048,0.53,0.333,0.474,0.328,0.667,78.2,P,RP,15.151515151515152,4.946,5.121,0.9090005938938236,0.3520836623508876,0.8258990332262952,0.4386875479184474,0.033,2.1206,,2.12,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.155401440702913,2.805909373639367,Strong Add,Bat-Miss Solid,Strong
669711,Greg Weissert,627,5.135,1.466,-0.051,0.486,0.297,0.51,0.322,0.703,68.1,P,RP,15.675,4.993,5.0924,0.8762443556891795,0.2828283384500436,0.8639255943837042,0.4392051498802694,0.033,2.1181,,2.12,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.264202477998406,2.274090385320138,Strong Add,Bat-Miss Solid,Strong
621381,Matt Strahm,587,5.076,1.432,-0.053,0.481,0.3,0.526,0.349,0.7,56.3,P,RP,15.864864864864863,5.226,5.121,0.8930342003896281,0.2486988239831251,0.876137034148647,0.4587333474579557,0.033,2.1177,,2.12,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.907392229897462,3.657983966997981,Watchlist,Bat-Miss Solid,Strong
640454,Matt Krook,157,5.014,1.614,-0.055,0.379,0.436,0.403,0.296,0.564,45.9,P,RP,17.444444444444443,5.107,5.0419,0.9164132825372042,0.4996569008236331,0.7172581108161699,0.4254135041982924,0.033,2.1157,,2.12,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Watchlist,Bat-Miss Solid,Small
702056,Trey Yesavage,1237,5.104,1.356,-0.052,0.458,0.372,0.456,0.326,0.628,61.6,P,SP,88.35714285714286,5.078,5.0962,0.9145695768228808,0.3898814251157705,0.7918760103428533,0.4421936457198724,0.033,2.1154,11.63,,,,0,0,0.0,,,Watchlist,Bat-Miss Solid,Strong
665795,Edward Cabrera,1286,5.094,1.508,-0.052,0.471,0.358,0.451,0.317,0.642,58.7,P,SP,85.73333333333333,5.113,5.0997,0.9096730266766936,0.3995385063437192,0.7973730310744302,0.4328383437951419,0.033,2.1141,11.63,,,,0,0,0.0,4.95125905617464,3.5594015260677434,Watchlist,Bat-Miss Solid,Strong
668964,Tobias Myers,737,5.089,1.231,-0.052,0.506,0.315,0.539,0.343,0.685,58.0,P,RP,27.296296296296298,5.02,5.0683,0.8720283206563826,0.2271253589671975,0.8697222701846784,0.4645133219910246,0.033,2.1132,,2.11,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.205360279835604,2.390450041392381,Watchlist,Bat-Miss Solid,Strong
666974,Yennier Cano,505,5.122,1.514,-0.051,0.513,0.375,0.467,0.297,0.625,64.9,P,RP,11.477272727272728,4.759,5.0131,0.8714540304584129,0.3747490331511213,0.7859718921882639,0.4326567104816204,0.033,2.1124,,2.11,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Strong
676979,Garrett Crochet,600,5.123,1.494,-0.051,0.506,0.323,0.469,0.337,0.677,65.2,P,SP,85.71428571428571,5.217,5.1512,0.9203587369694616,0.3595759944293191,0.8356021347404876,0.440684262471766,0.033,2.1108,11.61,,,,0,0,0.0,4.950857614525448,3.6338049856019072,Strong Add,Bat-Miss Solid,Strong
605447,Jordan Romano,320,5.175,1.625,-0.049,0.437,0.402,0.436,0.328,0.598,75.0,P,RP,18.823529411764707,4.889,5.0892,0.9253303373276316,0.4302123617181971,0.7655666040867677,0.4456312594439932,0.033,2.1053,,2.11,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.88805662272177,3.879813041582493,Strong Add,Bat-Miss Solid,Okay
681895,Evan Sisk,625,5.063,1.523,-0.053,0.41,0.348,0.466,0.319,0.652,54.0,P,RP,20.161290322580644,5.135,5.084599999999999,0.8967365035460576,0.3709402156968683,0.8128194886459026,0.4380446387569021,0.033,2.1039,,2.1,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.901016094106269,3.65464555504756,Watchlist,Bat-Miss Solid,Strong
657097,Jacob Webb,758,5.099,1.359,-0.052,0.513,0.34,0.496,0.339,0.66,60.7,P,RP,17.627906976744185,5.068,5.0897,0.8956010237926264,0.3108816252279619,0.8361173007133963,0.4560222623009891,0.033,2.1036,,2.1,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.011516817665222,3.349932768830442,Watchlist,Bat-Miss Solid,Strong
663423,Trent Thornton,412,5.014,1.476,-0.055,0.474,0.361,0.497,0.332,0.639,46.3,P,RP,15.846153846153848,5.121,5.0461,0.8823785101816528,0.3124284014360904,0.8205910791278987,0.4588606380052346,0.033,2.0986,,2.1,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Watchlist,Bat-Miss Solid,Strong
642100,Gabe Speier,407,5.059,1.457,-0.053,0.522,0.306,0.522,0.335,0.694,53.2,P,RP,12.71875,5.117,5.0764,0.8720179290885692,0.2602675267814807,0.8699162706793864,0.4551081456907158,0.033,2.0986,,2.1,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.125703232894854,2.747979119328745,Watchlist,Bat-Miss Solid,Strong
675911,Spencer Strider,691,5.13,1.347,-0.051,0.467,0.38,0.454,0.336,0.62,67.0,P,SP,86.375,5.022,5.0976,0.9191910462085588,0.3937442576069501,0.791912969413544,0.451433566556519,0.033,2.0977,11.54,,,,0,0,0.0,,,Strong Add,Bat-Miss Solid,Strong
671212,Joe Boyle,263,4.993,1.435,-0.056,0.484,0.348,0.506,0.321,0.652,41.8,P,SP,87.66666666666667,5.088,5.0215,0.8628955888084012,0.2965293596990472,0.8306100751110956,0.4537320077194858,0.033,2.0953,11.52,,,,0,0,0.0,4.895775021541514,3.593887969602049,Pass,Bat-Miss Solid,Okay
681982,Grant Anderson,656,5.086,1.377,-0.052,0.465,0.32,0.505,0.334,0.68,57.1,P,RP,16.82051282051282,5.07,5.0812,0.8813658198420878,0.2936772478614344,0.8539664023416336,0.4531054764077995,0.033,2.0945,,2.09,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.087236367835582,2.889764936536351,Watchlist,Bat-Miss Solid,Strong
663969,Tyler Phillips,1230,5.094,1.573,-0.052,0.469,0.402,0.458,0.321,0.598,59.0,P,RP,49.2,4.89,5.0328,0.895082673441676,0.391045350949312,0.7741463889864618,0.4512645882151252,0.033,2.0944,,2.09,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.868012407779452,3.874608245352851,Watchlist,Bat-Miss Solid,Strong
696136,Jordan Wicks,180,4.998,1.361,-0.056,0.494,0.354,0.509,0.331,0.646,42.4,P,RP,45.0,5.105,5.0301,0.8704108018820389,0.2898675897675273,0.8307914903149154,0.4613997674560088,0.033,2.094,,2.09,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,Bat-Miss Solid,Small
691946,George Klassen,212,5.073,1.529,-0.053,0.41,0.351,0.444,0.321,0.649,55.6,P,SP,70.66666666666667,5.198,5.1105,0.9120783217838808,0.4125800672545273,0.8048910847426679,0.4342983496762916,0.033,2.093,11.51,,,,0,0,0.0,4.689583580885679,4.588947289561045,Watchlist,Bat-Miss Solid,Okay
687396,Brent Headrick,737,5.036,1.418,-0.054,0.504,0.354,0.495,0.348,0.646,50.4,P,RP,15.040816326530612,5.203,5.086099999999999,0.9004439433290872,0.3131616714863953,0.8306458333948143,0.4653993997965545,0.033,2.0928,,2.09,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.978519018988574,3.366813500189465,Watchlist,Bat-Miss Solid,Strong
687330,Kevin Kelly,629,5.005,1.566,-0.055,0.478,0.289,0.515,0.311,0.711,43.9,P,RP,14.976190476190476,5.159,5.0512,0.8502779036322059,0.276227850590514,0.8732257022521519,0.4377012243531387,0.033,2.0924,,2.09,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,Bat-Miss Solid,Strong
656794,Sean Newcomb,892,5.123,1.512,-0.051,0.441,0.27,0.526,0.331,0.73,65.0,P,RP,24.10810810810811,5.029,5.0948,0.8644680774555554,0.2508230347590554,0.8975991105947982,0.4472721531257317,0.033,2.0885,,2.09,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.987882603771902,3.294969990408629,Strong Add,Bat-Miss Solid,Strong
622491,Luis Castillo,1554,5.078,1.466,-0.053,0.513,0.31,0.504,0.333,0.69,56.4,P,SP,86.33333333333333,5.108,5.087,0.8796380941443689,0.2951951726964421,0.8615726222989244,0.4508844514165331,0.033,2.0881,11.48,,,,0,0,0.0,5.104696954980198,2.87127106900484,Watchlist,Bat-Miss Solid,Strong
592779,Brock Stewart,155,5.075,1.396,-0.053,0.496,0.374,0.454,0.32,0.626,55.9,P,RP,15.5,5.034,5.0627,0.897570982776754,0.3965738360832849,0.7934529532307679,0.4437811906526117,0.033,2.087,,2.09,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Small
664875,Justin Lawrence,714,5.117,1.49,-0.051,0.387,0.381,0.451,0.308,0.619,64.1,P,RP,18.789473684210527,4.84,5.033899999999999,0.8855121779187288,0.4048733563076975,0.7838689824394891,0.4386150924591013,0.033,2.0865,,2.09,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,4.909422942050633,3.5489122969874423,Watchlist,Bat-Miss Solid,Strong
647315,Zach Pop,144,5.13,1.491,-0.051,0.428,0.282,0.49,0.309,0.718,66.7,P,RP,18.0,4.99,5.088,0.866627157268381,0.3229484755098208,0.8691007199451932,0.4277566105201729,0.033,2.0861,,2.09,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Too Small,Bat-Miss Solid,Small
677961,Cole Wilcox,301,5.045,1.604,-0.054,0.486,0.339,0.483,0.322,0.661,51.4,P,RP,20.066666666666663,5.1,5.0615,0.8799933617434605,0.3390141990901789,0.8301512597553394,0.4459523412682998,0.033,2.0859,,2.09,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.049084493807915,3.0880499578989014,Watchlist,Bat-Miss Solid,Okay
592155,Cam Booser,316,5.086,1.484,-0.052,0.529,0.325,0.517,0.346,0.675,57.4,P,RP,15.8,5.043,5.0731,0.8794408909851497,0.2704759298902053,0.8610737713154695,0.4663289002394434,0.033,2.0822,,2.08,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Okay
693855,Ian Seymour,1122,5.063,1.419,-0.053,0.49,0.321,0.511,0.335,0.679,53.8,P,RP,33.0,5.063,5.062999999999999,0.8720888789779839,0.2832238248483167,0.8584581640050599,0.4580341121826126,0.033,2.0813,,2.08,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,5.11071854217499,2.8613129668377217,Watchlist,Bat-Miss Solid,Strong
657277,Logan Webb,1594,5.12,1.476,-0.051,0.467,0.323,0.471,0.323,0.677,64.6,P,SP,93.76470588235294,5.035,5.0945,0.889950181254325,0.3601967060568024,0.8384262398498361,0.4397011647755669,0.033,2.0789,11.43,,,,0,0,0.0,5.0075865822950165,3.323112151064554,Watchlist,Bat-Miss Solid,Strong
689225,Beau Brieske,149,5.136,1.407,-0.051,0.48,0.308,0.481,0.332,0.692,68.5,P,RP,18.625,5.06,5.113199999999999,0.8927216536804337,0.3387988711985606,0.8560287385302949,0.4442089699749165,0.033,2.0765,,2.08,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Too Small,Bat-Miss Solid,Small
671936,Adam Macko,374,5.096,1.382,-0.052,0.481,0.37,0.458,0.324,0.63,59.5,P,RP,19.68421052631579,4.98,5.0612,0.8948312032061,0.3887427713296011,0.8011376238942328,0.4479269717464723,0.033,2.0761,,2.08,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Okay
676428,Brant Hurter,361,5.001,1.456,-0.056,0.418,0.309,0.515,0.308,0.691,42.8,P,RP,16.40909090909091,5.017,5.005800000000001,0.8356062089399611,0.2799087349121645,0.8624843587659792,0.4447508878637499,0.033,2.0707,,2.07,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.907254443913777,3.421727323334764,Pass,Bat-Miss Solid,Okay
642528,Jonathan Loáisiga,581,5.033,1.42,-0.054,0.529,0.322,0.484,0.306,0.678,49.8,P,RP,13.833333333333334,5.034,5.0333,0.856644417995291,0.3393123933918445,0.8408928251800378,0.4368369821184439,0.033,2.0698,,2.07,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.040788267432105,3.158578157170565,Watchlist,Bat-Miss Solid,Strong
668678,Zac Gallen,1702,5.088,1.445,-0.052,0.494,0.351,0.463,0.33,0.649,57.9,P,SP,85.1,5.067,5.0817,0.8966327061825415,0.3771398481695021,0.819749190580001,0.4491780510222895,0.033,2.0684,11.38,,,,0,0,0.0,5.116375784546039,2.941867378309232,Watchlist,Bat-Miss Solid,Strong
696131,Mason Black,333,5.069,1.598,-0.053,0.467,0.292,0.505,0.33,0.708,55.1,P,RP,27.75,5.118,5.0837,0.869159342112003,0.2934745559935021,0.8777750274482092,0.4487413396055883,0.033,2.0674,,2.07,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Okay
641743,Anthony Kay,1709,5.094,1.486,-0.052,0.483,0.344,0.442,0.318,0.656,58.9,P,SP,85.45,5.099,5.0955,0.9006469195815358,0.4177725583993429,0.8131695789342148,0.4347099996530479,0.033,2.0673,11.37,,,,0,0,0.0,4.8722150248198695,3.955049108941087,Watchlist,Bat-Miss Solid,Strong
682989,Victor Mederos,103,5.036,1.423,-0.054,0.482,0.314,0.472,0.316,0.686,50.6,P,RP,25.75,5.176,5.077999999999999,0.8767466596937012,0.3595463024165447,0.8457395713740077,0.4366221007835142,0.033,2.0652,,2.07,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Too Small,Bat-Miss Solid,Small
680916,Franco Aleman,135,5.041,1.397,-0.054,0.452,0.326,0.499,0.345,0.674,51.2,P,RP,16.875,5.185,5.0842,0.8858777187710205,0.3053630374315805,0.8564120001059192,0.4629505899939191,0.033,2.0652,,2.07,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Too Small,Bat-Miss Solid,Small
684320,Yariel Rodríguez,172,5.069,1.492,-0.053,0.459,0.372,0.442,0.316,0.628,55.0,P,RP,17.2,5.031,5.0576,0.8938681614683079,0.4208453671171966,0.7934077134312025,0.4410765572338641,0.033,2.0645,,2.06,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Small
691725,Andrew Painter,1141,5.073,1.451,-0.053,0.489,0.335,0.487,0.329,0.665,55.8,P,SP,81.5,5.017,5.0562000000000005,0.8752156190031859,0.3314912259757522,0.8413065344108877,0.4537915597023933,0.033,2.0618,11.34,,,,0,0,0.0,4.986215757044792,3.4414942560312456,Watchlist,Bat-Miss Solid,Strong
641835,Tim Mayza,711,5.014,1.685,-0.055,0.5,0.345,0.492,0.317,0.655,46.0,P,RP,18.710526315789476,5.007,5.0119,0.8562955599560585,0.3251420760324586,0.8327068898306673,0.4520099749883157,0.033,2.0614,,2.06,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.128996097879714,2.635358891596656,Watchlist,Bat-Miss Solid,Strong
682842,Abner Uribe,628,5.005,1.536,-0.055,0.434,0.344,0.485,0.305,0.656,44.1,P,RP,14.952380952380953,4.983,4.9984,0.8485715975367433,0.3401538018995687,0.8271504543261927,0.4435030344570425,0.033,2.0613,,2.06,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,Command/Location,Strong
