batter,year,age,age_residual_27,career_year
672640,2026,28,1,5
672642,2024,25,2,1
672642,2025,26,1,2
672695,2021,22,5,1
672695,2022,23,4,2
672695,2023,24,3,3
672695,2024,25,2,4
672695,2025,26,1,5
672695,2026,27,0,6
672701,2021,22,5,1
672701,2024,25,2,2
672724,2022,22,5,1
672724,2023,23,4,2
672724,2024,24,3,3
672724,2025,25,2,4
672724,2026,26,1,5
672744,2023,23,4,1
672744,2024,24,3,2
672744,2025,25,2,3
672761,2024,25,2,1
672761,2025,26,1,2
672761,2026,27,0,3
672773,2019,19,8,1
672779,2021,22,5,1
672779,2022,23,4,2
672779,2023,24,3,3
672820,2022,22,5,1
672820,2023,23,4,2
672820,2024,24,3,3
672820,2025,25,2,4
672820,2026,26,1,5
672832,2022,22,5,1
672851,2021,23,4,1
672960,2026,30,3,1
673237,2022,24,3,1
673237,2023,25,2,2
673237,2024,26,1,3
673237,2025,27,0,4
673237,2026,28,1,5
673357,2021,24,3,1
673357,2022,25,2,2
673357,2023,26,1,3
673357,2024,27,0,4
673357,2025,28,1,5
673357,2026,29,2,6
673451,2021,33,6,1
673490,2021,26,1,1
673490,2022,27,0,2
673490,2023,28,1,3
673490,2024,29,2,4
673490,2025,30,3,5
673548,2022,28,1,1
673548,2023,29,2,2
673548,2024,30,3,3
673548,2025,31,4,4
673548,2026,32,5,5
673633,2018,34,7,1
673962,2022,24,3,1
673962,2023,25,2,2
673962,2024,26,1,3
673962,2025,27,0,4
673962,2026,28,1,5
673995,2024,27,0,1
674441,2024,27,0,1
674441,2025,28,1,2
675649,2021,26,1,1
675656,2021,25,2,1
675656,2022,26,1,2
675656,2023,27,0,3
675659,2024,26,1,1
675659,2025,27,0,2
675659,2026,28,1,3
675911,2021,23,4,1
675915,2024,28,1,1
675915,2025,29,2,2
675921,2021,25,2,1
675961,2023,24,3,1
675961,2024,25,2,2
675986,2022,23,4,1
675986,2023,24,3,2
676044,2025,27,0,1
676050,2021,25,2,1
676059,2023,24,3,1
676059,2024,25,2,2
676059,2025,26,1,3
676070,2023,25,2,1
676070,2024,26,1,2
676070,2025,27,0,3
676113,2024,26,1,1
676116,2023,27,0,1
676116,2024,28,1,2
676116,2025,29,2,3
676220,2021,25,2,1
676265,2021,26,1,1
676356,2023,25,2,1
676356,2024,26,1,2
676356,2025,27,0,3
676356,2026,28,1,4
676369,2022,24,3,1
676369,2023,25,2,2
676369,2024,26,1,3
676391,2021,25,2,1
676391,2022,26,1,2
676391,2023,27,0,3
676391,2024,28,1,4
676391,2025,29,2,5
676391,2026,30,3,6
676424,2021,26,1,1
676439,2024,27,0,1
676439,2025,28,1,2
676439,2026,29,2,3
676466,2025,27,0,1
676475,2022,24,3,1
676475,2023,25,2,2
676475,2024,26,1,3
676475,2025,27,0,4
676475,2026,28,1,5
676477,2021,25,2,1
676480,2021,23,4,1
676480,2022,24,3,2
676480,2023,25,2,3
676480,2025,27,0,4
676551,2022,26,1,1
676551,2024,28,1,2
676551,2025,29,2,3
676572,2024,27,0,1
676572,2025,28,1,2
676596,2021,25,2,1
676604,2021,26,1,1
676606,2019,23,4,1
676609,2023,27,0,1
676609,2024,28,1,2
676609,2025,29,2,3
676609,2026,30,3,4
676625,2022,26,1,1
676625,2023,27,0,2
676628,2022,27,0,1
676632,2022,26,1,1
676632,2023,27,0,2
676632,2024,28,1,3
676646,2021,28,1,1
676646,2022,29,2,2
676679,2024,25,2,1
676679,2025,26,1,2
676694,2021,25,2,1
676694,2022,26,1,2
676694,2023,27,0,3
676694,2024,28,1,4
676694,2025,29,2,5
676694,2026,30,3,6
676701,2021,25,2,1
676701,2022,26,1,2
676701,2023,27,0,3
676701,2024,28,1,4
676701,2025,29,2,5
676724,2022,27,0,1
676724,2023,28,1,2
676724,2025,30,3,3
676724,2026,31,4,4
676761,2023,28,1,1
676782,2022,27,0,1
676801,2021,26,1,1
676801,2022,27,0,2
676801,2023,28,1,3
676801,2024,29,2,4
676801,2025,30,3,5
676812,2025,27,0,1
676840,2021,27,0,1
676879,2021,23,4,1
676882,2023,27,0,1
676896,2024,28,1,1
676900,2021,26,1,1
676914,2023,24,3,1
676914,2024,25,2,2
676914,2025,26,1,3
676914,2026,27,0,4
676946,2022,27,0,1
676946,2023,28,1,2
676946,2024,29,2,3
676950,2022,28,1,1
677008,2023,24,3,1
677008,2024,25,2,2
677008,2025,26,1,3
677060,2025,26,1,1
677223,2022,27,0,1
677347,2023,22,5,1
677347,2024,23,4,2
677347,2025,24,3,3
677551,2021,20,7,1
677551,2022,21,6,2
677551,2023,22,5,3
677587,2023,22,5,1
677587,2024,23,4,2
677587,2025,24,3,3
677587,2026,25,2,4
677588,2023,22,5,1
677588,2024,23,4,2
677588,2025,24,3,3
677588,2026,25,2,4
677592,2023,22,5,1
677592,2025,24,3,2
677592,2026,25,2,3
677594,2022,22,5,1
677594,2023,23,4,2
677594,2024,24,3,3
677594,2025,25,2,4
677594,2026,26,1,5
677595,2023,22,5,1
677595,2025,24,3,2
677595,2026,25,2,3
677649,2022,23,4,1
677649,2023,24,3,2
677649,2024,25,2,3
677649,2025,26,1,4
677649,2026,27,0,5
677651,2021,25,2,1
677800,2023,24,3,1
677800,2024,25,2,2
677800,2025,26,1,3
677800,2026,27,0,4
677865,2021,24,3,1
677870,2024,23,4,1
677870,2025,24,3,2
677870,2026,25,2,3
677941,2023,24,3,1
677941,2024,25,2,2
677941,2025,26,1,3
677942,2024,25,2,1
677942,2025,26,1,2
677942,2026,27,0,3
677943,2025,26,1,1
677950,2022,22,5,1
677950,2023,23,4,2
677950,2024,24,3,3
677950,2025,25,2,4
677950,2026,26,1,5
677951,2022,22,5,1
677951,2023,23,4,2
677951,2024,24,3,3
677951,2025,25,2,4
677951,2026,26,1,5
677954,2022,23,4,1
677956,2024,24,3,1
677956,2025,25,2,2
677956,2026,26,1,3
677960,2021,22,5,1
678009,2023,24,3,1
678009,2024,25,2,2
678009,2025,26,1,3
678009,2026,27,0,4
678011,2025,26,1,1
678218,2026,26,1,1
678225,2022,23,4,1
678225,2023,24,3,2
678225,2024,25,2,3
678225,2025,26,1,4
678246,2022,23,4,1
678246,2023,24,3,2
678246,2024,25,2,3
678246,2025,26,1,4
678246,2026,27,0,5
678391,2025,24,3,1
678391,2026,25,2,2
678489,2024,23,4,1
678489,2025,24,3,2
678489,2026,25,2,3
678545,2023,23,4,1
678554,2023,23,4,1
678554,2024,24,3,2
678554,2025,25,2,3
678554,2026,26,1,4
678662,2022,21,6,1
678662,2023,22,5,2
678662,2024,23,4,3
678662,2025,24,3,4
678662,2026,25,2,5
678877,2024,23,4,1
678877,2025,24,3,2
678882,2023,23,4,1
678882,2024,24,3,2
678882,2025,25,2,3
678882,2026,26,1,4
678894,2022,22,5,1
678894,2023,23,4,2
678894,2024,24,3,3
678894,2025,25,2,4
679032,2023,23,4,1
679032,2024,24,3,2
679032,2025,25,2,3
679529,2022,23,4,1
679529,2023,24,3,2
679529,2024,25,2,3
679529,2025,26,1,4
679529,2026,27,0,5
679631,2022,25,2,1
679631,2023,26,1,2
679631,2025,28,1,3
679822,2024,25,2,1
679822,2025,26,1,2
679845,2023,25,2,1
679845,2024,26,1,2
679845,2025,27,0,3
679845,2026,28,1,4
679881,2023,27,0,1
679881,2024,28,1,2
680118,2022,29,2,1
680118,2023,30,3,2
680118,2024,31,4,3
680118,2025,32,5,4
680418,2023,28,1,1
680474,2024,27,0,1
680474,2025,28,1,2
680474,2026,29,2,3
680552,2022,25,2,1
680574,2023,24,3,1
680574,2025,26,1,2
680574,2026,27,0,3
680577,2024,27,0,1
680577,2025,28,1,2
680686,2021,24,3,1
680700,2022,25,2,1
680700,2023,26,1,2
680700,2024,27,0,3
680700,2025,28,1,4
680700,2026,29,2,5
680716,2023,23,4,1
680716,2024,24,3,2
680716,2025,25,2,3
680718,2024,25,2,1
680718,2025,26,1,2
680718,2026,27,0,3
680728,2024,25,2,1
680728,2025,26,1,2
680728,2026,27,0,3
680737,2024,28,1,1
680737,2025,29,2,2
680757,2022,25,2,1
680757,2023,26,1,2
680757,2024,27,0,3
680757,2025,28,1,4
680757,2026,29,2,5
680769,2024,28,1,1
680769,2025,29,2,2
680776,2021,25,2,1
680776,2022,26,1,2
680776,2023,27,0,3
680776,2024,28,1,4
680776,2025,29,2,5
680776,2026,30,3,6
680777,2021,24,3,1
680777,2022,25,2,2
680777,2023,26,1,3
680777,2024,27,0,4
680777,2025,28,1,5
680777,2026,29,2,6
680779,2023,24,3,1
680779,2024,25,2,2
680779,2025,26,1,3
680779,2026,27,0,4
680814,2022,25,2,1
680814,2023,26,1,2
680837,2025,31,4,1
680862,2025,29,2,1
680869,2023,24,3,1
680869,2024,25,2,2
680869,2025,26,1,3
680869,2026,27,0,4
680911,2021,25,2,1
680911,2022,26,1,2
680911,2023,27,0,3
680911,2024,28,1,4
680911,2025,29,2,5
680963,2021,25,2,1
680977,2022,25,2,1
680977,2023,26,1,2
680977,2024,27,0,3
680977,2025,28,1,4
680977,2026,29,2,5
681082,2022,25,2,1
681082,2023,26,1,2
681082,2024,27,0,3
681082,2025,28,1,4
681082,2026,29,2,5
681146,2022,27,0,1
681146,2023,28,1,2
681146,2024,29,2,3
681146,2025,30,3,4
681198,2026,26,1,1
681297,2023,23,4,1
681297,2024,24,3,2
681297,2025,25,2,3
681297,2026,26,1,4
681351,2022,22,5,1
681351,2023,23,4,2
681351,2024,24,3,3
681351,2025,25,2,4
681351,2026,26,1,5
681393,2024,24,3,1
681393,2025,25,2,2
681393,2026,26,1,3
681460,2024,24,3,1
681460,2025,25,2,2
681481,2022,25,2,1
681481,2023,26,1,2
681481,2024,27,0,3
681481,2025,28,1,4
681481,2026,29,2,5
681508,2024,29,2,1
681508,2025,30,3,2
681526,2022,24,3,1
681546,2022,25,2,1
681546,2023,26,1,2
681546,2024,27,0,3
681546,2025,28,1,4
681546,2026,29,2,5
681584,2022,25,2,1
681584,2023,26,1,2
681584,2024,27,0,3
681584,2025,28,1,4
681624,2024,24,3,1
681624,2025,25,2,2
681624,2026,26,1,3
681715,2025,26,1,1
681715,2026,27,0,2
681807,2023,28,1,1
681807,2024,29,2,2
681807,2025,30,3,3
681807,2026,31,4,4
681909,2025,29,2,1
681911,2021,25,2,1
681962,2022,26,1,1
681962,2023,27,0,2
681962,2024,28,1,3
681962,2025,29,2,4
681987,2022,26,1,1
681987,2023,27,0,2
681987,2025,29,2,3
682073,2022,26,1,1
682073,2023,27,0,2
682073,2024,28,1,3
682119,2024,29,2,1
682177,2024,27,0,1
682177,2025,28,1,2
682177,2026,29,2,3
682183,2025,29,2,1
682515,2023,28,1,1
682515,2025,30,3,2
682617,2023,22,5,1
682617,2024,23,4,2
682619,2024,23,4,1
682622,2023,22,5,1
682622,2024,23,4,2
682622,2025,24,3,3
682622,2026,25,2,4
682626,2022,21,6,1
682626,2023,22,5,2
682626,2024,23,4,3
682626,2025,24,3,4
682626,2026,25,2,5
682634,2024,22,5,1
682634,2025,23,4,2
682641,2023,21,6,1
682641,2024,22,5,2
682641,2025,23,4,3
682641,2026,24,3,4
682653,2025,23,4,1
682657,2024,22,5,1
682657,2025,23,4,2
682657,2026,24,3,3
682663,2025,24,3,1
682663,2026,25,2,2
682668,2024,22,5,1
682668,2025,23,4,2
682668,2026,24,3,3
682729,2024,22,5,1
682729,2025,23,4,2
682818,2026,24,3,1
682829,2023,21,6,1
682829,2024,22,5,2
682829,2025,23,4,3
682829,2026,24,3,4
682848,2023,23,4,1
682848,2025,25,2,2
682868,2024,22,5,1
682868,2025,23,4,2
682877,2026,25,2,1
682927,2025,25,2,1
682928,2022,22,5,1
682928,2023,23,4,2
682928,2024,24,3,3
682928,2025,25,2,4
682928,2026,26,1,5
682985,2022,22,5,1
682985,2023,23,4,2
682985,2024,24,3,3
682985,2025,25,2,4
682985,2026,26,1,5
682988,2024,24,3,1
682988,2025,25,2,2
682997,2025,25,2,1
682998,2022,22,5,1
682998,2023,23,4,2
682998,2024,24,3,3
682998,2025,25,2,4
682998,2026,26,1,5
683002,2022,21,6,1
683002,2023,22,5,2
683002,2024,23,4,3
683002,2025,24,3,4
683002,2026,25,2,5
683004,2025,25,2,1
683011,2023,22,5,1
683011,2024,23,4,2
683011,2025,24,3,3
683021,2022,26,1,1
683021,2023,27,0,2
683021,2024,28,1,3
683021,2025,29,2,4
683083,2024,24,3,1
683083,2025,25,2,2
683083,2026,26,1,3
683090,2025,24,3,1
683146,2022,23,4,1
683146,2023,24,3,2
683146,2024,25,2,3
683146,2025,26,1,4
683146,2026,27,0,5
683227,2025,24,3,1
683232,2021,25,2,1
683357,2025,23,4,1
683357,2026,24,3,2
683734,2021,23,4,1
683734,2022,24,3,2
683734,2023,25,2,3
683734,2024,26,1,4
683734,2025,27,0,5
683734,2026,28,1,6
683737,2023,26,1,1
683737,2024,27,0,2
683737,2025,28,1,3
683737,2026,29,2,4
683748,2025,24,3,1
683766,2025,27,0,1
683766,2026,28,1,2
683770,2025,28,1,1
683953,2026,24,3,1
685133,2023,23,4,1
685301,2025,28,1,1
685503,2021,29,2,1
685744,2025,25,2,1
686217,2023,23,4,1
686217,2024,24,3,2
686217,2025,25,2,3
686217,2026,26,1,4
686452,2023,25,2,1
686452,2024,26,1,2
686452,2025,27,0,3
686452,2026,28,1,4
686469,2022,25,2,1
686469,2023,26,1,2
686469,2024,27,0,3
686469,2025,28,1,4
686469,2026,29,2,5
686475,2025,27,0,1
686475,2026,28,1,2
686482,2024,27,0,1
686490,2023,25,2,1
686527,2023,26,1,1
686527,2024,27,0,2
686527,2025,28,1,3
686527,2026,29,2,4
686531,2023,25,2,1
686554,2024,27,0,1
686554,2025,28,1,2
686555,2024,27,0,1
686555,2025,28,1,2
686555,2026,29,2,3
686611,2024,22,5,1
686611,2025,23,4,2
686668,2023,25,2,1
686668,2024,26,1,2
686668,2025,27,0,3
686668,2026,28,1,4
686676,2022,24,3,1
686676,2023,25,2,2
686676,2024,26,1,3
686676,2025,27,0,4
686681,2022,24,3,1
686681,2023,25,2,2
686681,2024,26,1,3
686681,2025,27,0,4
686681,2026,28,1,5
686759,2023,26,1,1
686765,2024,27,0,1
686765,2025,28,1,2
686780,2024,26,1,1
686780,2025,27,0,2
686780,2026,28,1,3
686797,2024,23,4,1
686797,2025,24,3,2
686797,2026,25,2,3
686823,2022,24,3,1
686823,2023,25,2,2
686823,2024,26,1,3
686823,2025,27,0,4
686823,2026,28,1,5
686894,2023,24,3,1
686894,2024,25,2,2
686894,2025,26,1,3
686894,2026,27,0,4
686948,2025,24,3,1
686948,2026,25,2,2
687066,2024,26,1,1
687093,2022,21,6,1
687093,2023,22,5,2
687093,2024,23,4,3
687093,2026,25,2,4
687221,2025,24,3,1
687221,2026,25,2,2
687231,2024,23,4,1
687231,2025,24,3,2
687231,2026,25,2,3
687263,2023,22,5,1
687263,2024,23,4,2
687263,2025,24,3,3
687263,2026,25,2,4
687363,2024,23,4,1
687363,2025,24,3,2
687363,2026,25,2,3
687401,2023,25,2,1
687401,2024,26,1,2
687401,2025,27,0,3
687401,2026,28,1,4
687462,2023,26,1,1
687462,2024,27,0,2
687462,2025,28,1,3
687462,2026,29,2,4
687478,2025,28,1,1
687515,2025,24,3,1
687515,2026,25,2,2
687529,2024,24,3,1
687529,2025,25,2,2
687551,2025,25,2,1
687551,2026,26,1,2
687597,2024,23,4,1
687597,2025,24,3,2
687597,2026,25,2,3
687637,2025,24,3,1
687637,2026,25,2,2
687799,2023,26,1,1
687799,2024,27,0,2
687859,2025,28,1,1
687859,2026,29,2,2
687952,2023,24,3,1
687952,2024,25,2,2
687952,2025,26,1,3
687957,2024,25,2,1
687957,2025,26,1,2
687957,2026,27,0,3
688363,2024,24,3,1
688363,2025,25,2,2
688363,2026,26,1,3
688760,2025,28,1,1
689041,2025,25,2,1
689172,2023,24,3,1
689172,2024,25,2,2
689172,2025,26,1,3
689200,2025,25,2,1
689414,2025,26,1,1
689414,2026,27,0,2
690022,2025,25,2,1
690022,2026,26,1,2
690291,2024,24,3,1
690291,2025,25,2,2
690291,2026,26,1,3
690924,2025,27,0,1
690924,2026,28,1,2
690976,2025,24,3,1
690976,2026,25,2,2
690984,2025,23,4,1
690984,2026,24,3,2
690987,2025,24,3,1
690993,2024,23,4,1
690993,2025,24,3,2
690993,2026,25,2,3
691011,2024,23,4,1
691011,2025,24,3,2
691011,2026,25,2,3
691016,2023,22,5,1
691016,2024,23,4,2
691016,2025,24,3,3
691016,2026,25,2,4
691019,2025,23,4,1
691023,2023,21,6,1
691023,2024,22,5,2
691023,2025,23,4,3
691023,2026,24,3,4
691026,2023,21,6,1
691026,2024,22,5,2
691026,2025,23,4,3
691026,2026,24,3,4
691176,2023,20,7,1
691176,2024,21,6,2
691176,2025,22,5,3
691176,2026,23,4,4
691182,2024,21,6,1
691182,2025,22,5,2
691185,2025,23,4,1
691277,2026,23,4,1
691373,2025,23,4,1
691406,2023,20,7,1
691406,2024,21,6,2
691406,2025,22,5,3
691406,2026,23,4,4
691594,2024,22,5,1
691594,2025,23,4,2
691594,2026,24,3,3
691620,2026,24,3,1
691718,2023,21,6,1
691718,2024,22,5,2
691718,2025,23,4,3
691718,2026,24,3,4
691720,2025,23,4,1
691720,2026,24,3,2
691723,2024,23,4,1
691723,2025,24,3,2
691723,2026,25,2,3
691728,2025,24,3,1
691740,2026,25,2,1
691777,2025,23,4,1
691777,2026,24,3,2
691781,2025,22,5,1
691781,2026,23,4,2
691783,2023,21,6,1
691783,2025,23,4,2
691783,2026,24,3,3
691785,2025,23,4,1
691785,2026,24,3,2
691907,2025,24,3,1
692216,2025,24,3,1
692216,2026,25,2,2
692225,2025,23,4,1
692585,2025,22,5,1
693049,2023,25,2,1
693049,2024,26,1,2
693304,2023,24,3,1
693304,2024,25,2,2
693304,2025,26,1,3
693304,2026,27,0,4
693307,2024,26,1,1
693307,2025,27,0,2
693307,2026,28,1,3
693409,2025,26,1,1
694025,2026,25,2,1
694175,2024,26,1,1
694192,2024,20,7,1
694192,2025,21,6,2
694203,2025,21,6,1
694208,2025,22,5,1
694208,2026,23,4,2
694212,2025,21,6,1
694212,2026,22,5,2
694355,2024,25,2,1
694359,2024,26,1,1
694359,2025,27,0,2
694362,2024,26,1,1
694362,2025,27,0,2
694374,2025,26,1,1
694374,2026,27,0,2
694376,2024,26,1,1
694376,2025,27,0,2
694376,2026,28,1,3
694377,2024,22,5,1
694377,2025,23,4,2
694377,2026,24,3,3
694384,2023,21,6,1
694384,2024,22,5,2
694384,2025,23,4,3
694384,2026,24,3,4
694388,2024,25,2,1
694388,2025,26,1,2
694388,2026,27,0,3
694497,2023,21,6,1
694497,2024,22,5,2
694497,2025,23,4,3
694497,2026,24,3,4
694671,2024,23,4,1
694671,2025,24,3,2
694671,2026,25,2,3
694728,2025,23,4,1
694728,2026,24,3,2
695020,2026,27,0,1
695238,2024,26,1,1
695238,2025,27,0,2
695257,2024,25,2,1
695257,2025,26,1,2
695257,2026,27,0,3
695336,2024,22,5,1
695336,2025,23,4,2
695336,2026,24,3,3
695391,2024,26,1,1
695391,2025,27,0,2
695391,2026,28,1,3
695506,2025,22,5,1
695506,2026,23,4,2
695578,2024,22,5,1
695578,2025,23,4,2
695578,2026,24,3,3
695600,2025,22,5,1
695600,2026,23,4,2
695657,2025,23,4,1
695657,2026,24,3,2
695670,2025,22,5,1
695681,2025,23,4,1
695734,2025,23,4,1
695734,2026,24,3,2
696030,2025,23,4,1
696030,2026,24,3,2
696100,2023,24,3,1
696100,2024,25,2,2
696100,2025,26,1,3
696100,2026,27,0,4
696285,2023,24,3,1
696285,2024,25,2,2
696285,2025,26,1,3
696285,2026,27,0,4
699625,2025,24,3,1
699912,2026,23,4,1
700242,2024,24,3,1
700242,2025,25,2,2
700246,2025,22,5,1
700246,2026,23,4,2
700250,2024,25,2,1
700250,2025,26,1,2
700250,2026,27,0,3
700337,2025,22,5,1
700337,2026,23,4,2
700932,2024,24,3,1
700932,2025,25,2,2
700932,2026,26,1,3
701305,2024,24,3,1
701305,2025,25,2,2
701350,2025,21,6,1
701350,2026,22,5,2
701358,2025,22,5,1
701358,2026,23,4,2
701398,2025,22,5,1
701398,2026,23,4,2
701538,2024,21,6,1
701538,2025,22,5,2
701538,2026,23,4,3
701675,2025,25,2,1
701675,2026,26,1,2
701678,2026,23,4,1
701762,2025,22,5,1
701762,2026,23,4,2
701807,2026,23,4,1
702176,2025,26,1,1
702222,2026,22,5,1
702284,2025,22,5,1
702284,2026,23,4,2
702332,2025,25,2,1
702332,2026,26,1,2
702358,2024,24,3,1
702358,2025,25,2,2
702616,2024,21,6,1
702616,2025,22,5,2
800050,2026,25,2,1
802139,2026,24,3,1
802415,2025,25,2,1
802415,2026,26,1,2
803011,2026,23,4,1
804606,2026,20,7,1
804668,2025,25,2,1
805249,2025,26,1,1
805249,2026,27,0,2
805300,2025,24,3,1
805300,2026,25,2,2
805367,2025,24,3,1
805367,2026,25,2,2
805373,2024,21,6,1
805373,2025,22,5,2
805779,2024,22,5,1
805779,2025,23,4,2
805779,2026,24,3,3
805808,2026,22,5,1
805811,2025,21,6,1
805904,2025,25,2,1
807712,2025,23,4,1
807712,2026,24,3,2
807713,2025,24,3,1
807713,2026,25,2,2
807799,2023,30,3,1
807799,2024,31,4,2
807799,2025,32,5,3
807799,2026,33,6,4
808959,2026,26,1,1
808975,2025,26,1,1
808975,2026,27,0,2
808982,2024,26,1,1
808982,2025,27,0,2
808982,2026,28,1,3
810938,2025,25,2,1
810938,2026,26,1,2
829272,2025,28,1,1
