pitcher,player_name,pitch_type,pitch_group,pitches,plv,plv_std,avg_velo,swing_rate,whiff_rate,e_xwoba_ip,plv_pctile
800049,"Mazur, Adam",CU,Breaking,74,5.4882,1.1755,80.6676,0.3468,0.2912,0.3439,90.0
605288,"Houser, Adrian",CU,Breaking,103,5.4878,1.2305,79.633,0.3593,0.3777,0.3305,90.0
669358,"Baz, Shane",FF,Fastball,578,5.4874,1.1987,95.6441,0.5011,0.2884,0.362,90.0
663947,"Holton, Tyler",ST,Breaking,241,5.487,0.9886,80.5328,0.4171,0.4701,0.2747,89.9
643511,"Rogers, Tyler",SL,Breaking,358,5.4867,0.9247,73.5763,0.4945,0.3744,0.2892,89.9
623465,"Phillips, Evan",FF,Fastball,381,5.4841,1.2198,96.1916,0.5038,0.2932,0.3689,89.8
608379,"Wacha, Michael",SL,Breaking,244,5.4833,1.0132,84.1344,0.3426,0.5345,0.288,89.8
669711,"Weissert, Greg",SL,Breaking,61,5.4829,1.3196,85.3934,0.4951,0.4411,0.3375,89.8
661395,"Duran, Jhoan",KC,Breaking,244,5.4821,1.5579,86.0516,0.4095,0.5117,0.2904,89.7
643410,"Leiter Jr., Mark",CU,Breaking,201,5.4813,1.1651,73.6488,0.3484,0.3855,0.3176,89.7
663574,"Santillan, Tony",FF,Fastball,304,5.4809,1.1668,97.1878,0.5341,0.2973,0.369,89.6
592332,"Gausman, Kevin",FS,Offspeed,979,5.4804,1.2591,85.9944,0.5067,0.5229,0.2845,89.6
571948,"Milner, Hoby",FF,Fastball,224,5.479,1.1509,88.8156,0.4554,0.2521,0.3364,89.5
621016,"Cuas, Jose",ST,Breaking,74,5.4776,1.2161,82.5432,0.3224,0.5006,0.2938,89.5
657097,"Webb, Jacob",ST,Breaking,271,5.4774,1.2118,82.7886,0.4023,0.4108,0.3176,89.5
656240,"Blewett, Scott",SL,Breaking,122,5.476,1.4467,85.168,0.4999,0.5447,0.2939,89.4
643410,"Leiter Jr., Mark",ST,Breaking,95,5.4758,1.0913,79.5737,0.3879,0.4413,0.3121,89.4
693433,"Woo, Bryan",ST,Breaking,156,5.4748,1.1688,82.1647,0.4135,0.4927,0.2837,89.3
641835,"Mayza, Tim",SL,Breaking,197,5.4745,1.4638,86.7711,0.4767,0.56,0.3023,89.3
607455,"Banda, Anthony",SL,Breaking,302,5.4732,1.5145,85.754,0.4718,0.54,0.297,89.3
671096,"Abbott, Andrew",CU,Breaking,270,5.473,1.1266,80.8096,0.3506,0.3825,0.3409,89.2
570632,"Ureña, José",FF,Fastball,93,5.4717,0.7876,96.3806,0.3446,0.3227,0.3239,89.2
592779,"Stewart, Brock",ST,Breaking,75,5.4715,1.2852,84.172,0.4454,0.5307,0.2916,89.1
662253,"Muñoz, Andrés",SL,Breaking,451,5.4711,1.5061,87.6302,0.4636,0.5323,0.2968,89.1
693821,"Elder, Bryce",SL,Breaking,271,5.4706,1.3995,83.6435,0.4928,0.5322,0.3117,89.1
594580,"Moll, Sam",ST,Breaking,153,5.4704,1.2336,81.2752,0.4585,0.3815,0.2994,89.0
672578,"Hernández, Carlos",KC,Breaking,89,5.4698,1.5474,83.5326,0.4223,0.5298,0.3036,89.0
687765,"Spence, Mitch",SL,Breaking,821,5.4682,1.3426,84.2739,0.4899,0.4183,0.3147,88.9
650556,"Abreu, Bryan",FF,Fastball,626,5.4678,1.177,96.72,0.4628,0.3373,0.3525,88.9
670766,"McCaughan, Darren",ST,Breaking,306,5.4676,1.2641,81.7866,0.4563,0.3685,0.3252,88.9
676702,"Stratton, Hunter",SL,Breaking,147,5.4676,1.0928,84.1272,0.4587,0.4702,0.3023,88.8
681035,"Scott, Christian",SL,Breaking,146,5.4674,1.281,87.3459,0.4288,0.5305,0.2984,88.8
502043,"Gibson, Kyle",CU,Breaking,250,5.4663,1.1911,78.2908,0.4151,0.4766,0.3186,88.7
663776,"Sandoval, Patrick",ST,Breaking,72,5.4652,1.2798,81.3361,0.488,0.3866,0.2807,88.7
547179,"Lorenzen, Michael",CU,Breaking,174,5.4649,1.1169,81.7661,0.333,0.4421,0.3139,88.6
623474,"Herget, Jimmy",ST,Breaking,76,5.4649,1.3868,77.8513,0.5126,0.3862,0.3097,88.6
669721,"Daniel, Davis",SL,Breaking,121,5.4647,1.2678,81.7636,0.5332,0.4794,0.2971,88.6
657585,"Garrett, Reed",FS,Offspeed,301,5.4626,1.6848,88.4262,0.4511,0.5632,0.2706,88.5
669387,"Mlodzinski, Carmen",SL,Breaking,230,5.4625,1.4396,87.53,0.4666,0.5471,0.2973,88.5
671737,"Bradley, Taj",FF,Fastball,957,5.4617,1.276,96.3514,0.5208,0.3067,0.3483,88.4
605447,"Romano, Jordan",SL,Breaking,112,5.4609,1.5741,86.4438,0.5137,0.4745,0.3108,88.4
621237,"Alvarado, José",FC,Fastball,443,5.4605,1.5194,92.5546,0.4541,0.5416,0.2891,88.4
669084,"Hall, DL",SL,Breaking,110,5.4594,1.6467,84.6191,0.5095,0.516,0.3049,88.3
592426,"Jackson, Luke",SL,Breaking,494,5.4593,1.5249,87.2931,0.5068,0.4372,0.3172,88.3
607192,"Glasnow, Tyler",CU,Breaking,374,5.4585,1.5593,83.7225,0.4345,0.5158,0.3064,88.2
672710,"Contreras, Roansy",CU,Breaking,103,5.4577,1.0562,77.9408,0.3092,0.3384,0.3244,88.2
690544,"Horn, Bailey",ST,Breaking,181,5.4574,1.084,82.1619,0.4296,0.3141,0.3212,88.2
595897,"Burdi, Nick",SL,Breaking,103,5.4572,1.1919,88.201,0.4598,0.508,0.2867,88.1
669923,"Kirby, George",SL,Breaking,703,5.4564,1.3061,87.1973,0.4482,0.4245,0.3162,88.1
607074,"Rodón, Carlos",CU,Breaking,275,5.4562,1.2862,81.1291,0.3357,0.4284,0.3377,88.0
676272,"Miller, Bobby",SL,Breaking,106,5.4558,1.2691,88.7113,0.4706,0.5417,0.288,88.0
657746,"Ryan, Joe",ST,Breaking,362,5.4544,1.2837,81.2989,0.458,0.4093,0.305,88.0
657697,"Nittoli, Vinny",ST,Breaking,60,5.4536,1.0569,82.17,0.4778,0.443,0.3116,87.9
676130,"Buttó, José",ST,Breaking,146,5.4535,1.3456,82.8267,0.3274,0.5001,0.2999,87.9
675911,"Strider, Spencer",FF,Fastball,91,5.4528,1.5154,96.2802,0.5067,0.2628,0.3598,87.8
663773,"Hoeing, Bryan",FS,Offspeed,182,5.4525,1.5972,86.7824,0.5538,0.5001,0.2932,87.8
686580,"Slaten, Justin",FF,Fastball,240,5.4523,1.1437,96.4221,0.5357,0.3037,0.3508,87.7
622075,"Almonte, Yency",ST,Breaking,98,5.4519,1.31,81.4724,0.4369,0.5705,0.2789,87.7
686730,"Spiers, Carson",ST,Breaking,368,5.4511,1.2862,81.3473,0.4677,0.4149,0.3123,87.7
592094,"Adam, Jason",FF,Fastball,449,5.4507,1.0625,95.4679,0.482,0.3044,0.3426,87.6
656849,"Peterson, David",CU,Breaking,162,5.4501,1.2328,79.3037,0.3896,0.4034,0.331,87.6
676664,"Sears, JP",SL,Breaking,241,5.4498,1.0577,79.3187,0.4509,0.3643,0.3334,87.5
675627,"Grove, Michael",KC,Breaking,60,5.4494,1.2757,79.9317,0.3805,0.373,0.3285,87.5
593974,"Peralta, Wandy",SL,Breaking,66,5.4491,1.395,88.4,0.5014,0.5344,0.3178,87.5
676105,"Criswell, Jeff",SL,Breaking,142,5.4477,1.2679,87.7873,0.4824,0.5168,0.2938,87.4
669203,"Burnes, Corbin",CU,Breaking,657,5.4476,1.24,80.246,0.3779,0.4054,0.3191,87.4
608371,"Sims, Lucas",CU,Breaking,65,5.4469,1.1869,79.7831,0.3232,0.2618,0.3287,87.3
670059,"Holderman, Colin",ST,Breaking,413,5.4462,1.2625,84.7007,0.4752,0.4379,0.3039,87.3
700241,"McGreevy, Michael",ST,Breaking,59,5.4461,1.2521,84.3,0.4803,0.4998,0.3126,87.3
455119,"Martin, Chris",FS,Offspeed,90,5.4449,1.5708,88.2144,0.5902,0.4881,0.3011,87.2
669620,"Basso, Brady",CU,Breaking,72,5.4446,1.2628,76.3778,0.4185,0.4307,0.3264,87.2
607625,"Lugo, Seth",CU,Breaking,527,5.4444,1.4442,79.8173,0.4146,0.3385,0.327,87.1
686613,"Brown, Hunter",KC,Breaking,377,5.4443,1.5788,82.8382,0.4153,0.4331,0.3152,87.1
663460,"Bubic, Kris",FF,Fastball,236,5.444,1.1935,93.1072,0.4974,0.2662,0.3588,87.0
674003,"Bradford, Cody",CU,Breaking,150,5.4431,1.0146,74.9453,0.3646,0.3604,0.326,87.0
642547,"Peralta, Freddy",FF,Fastball,1695,5.4431,1.3385,94.3597,0.4862,0.3274,0.3561,87.0
685107,"Veneziano, Anthony",SL,Breaking,56,5.4418,1.3643,86.8,0.5153,0.4453,0.3069,86.9
518585,"Cruz, Fernando",FS,Offspeed,475,5.4412,1.7367,81.512,0.5079,0.554,0.2966,86.9
621051,"Wilson, Steven",ST,Breaking,318,5.4404,1.2232,82.3242,0.4374,0.4326,0.3155,86.8
643410,"Leiter Jr., Mark",FS,Offspeed,400,5.4393,1.5526,84.3348,0.5255,0.5474,0.2945,86.8
693433,"Woo, Bryan",SL,Breaking,164,5.4375,1.2836,86.1518,0.489,0.4405,0.3245,86.8
592773,"Stanek, Ryne",SL,Breaking,175,5.4367,1.1979,88.0131,0.4295,0.5276,0.3034,86.7
680570,"Rodriguez, Grayson",FF,Fastball,915,5.4366,1.3164,96.0855,0.5204,0.3022,0.3578,86.7
621112,"Blackburn, Paul",ST,Breaking,207,5.4366,1.2517,81.3043,0.4374,0.472,0.2994,86.6
607192,"Glasnow, Tyler",SL,Breaking,557,5.4359,1.5105,89.9896,0.5186,0.4831,0.313,86.6
472610,"García, Luis",ST,Breaking,75,5.4357,1.0642,80.6693,0.3913,0.4121,0.3196,86.6
814005,"Bloss, Jake",SL,Breaking,55,5.4352,1.0906,87.6109,0.4636,0.4749,0.3292,86.5
681217,"Silseth, Chase",ST,Breaking,68,5.4351,1.2277,80.4088,0.3587,0.4051,0.3052,86.5
605488,"Springs, Jeffrey",SL,Breaking,114,5.4346,1.3096,82.9158,0.402,0.3619,0.3489,86.4
680573,"Woods Richardson, Simeon",CU,Breaking,213,5.4339,1.3033,76.0657,0.3752,0.2837,0.3342,86.4
592662,"Ray, Robbie",FF,Fastball,301,5.4331,1.4673,94.0807,0.526,0.3006,0.3476,86.4
668678,"Gallen, Zac",SL,Breaking,228,5.4329,1.1754,86.4224,0.4431,0.5882,0.2821,86.3
681217,"Silseth, Chase",FS,Offspeed,55,5.4328,1.5619,85.8109,0.5886,0.4292,0.3089,86.3
669422,"Sauer, Matt",ST,Breaking,77,5.4317,1.2009,85.6195,0.5195,0.4573,0.3146,86.2
669622,"Bender, Anthony",ST,Breaking,438,5.4316,1.3166,84.892,0.5023,0.4016,0.3133,86.2
685126,"Eisert, Brandon",SL,Breaking,67,5.4315,1.1228,84.5507,0.4962,0.4926,0.3199,86.1
641302,"Alexander, Tyler",ST,Breaking,312,5.4304,1.0545,77.7532,0.4943,0.2805,0.3172,86.1
671305,"Otañez, Michel",FF,Fastball,243,5.43,1.5763,97.9506,0.4705,0.3333,0.3467,86.1
607455,"Banda, Anthony",FF,Fastball,331,5.43,1.453,96.1187,0.5162,0.3327,0.3681,86.0
663423,"Thornton, Trent",CU,Breaking,137,5.4283,1.623,82.3737,0.5042,0.4806,0.31,86.0
471911,"Carrasco, Carlos",CU,Breaking,117,5.4283,1.3056,80.4299,0.4103,0.4922,0.3079,85.9
685126,"Eisert, Brandon",FF,Fastball,73,5.4283,1.1972,91.0123,0.3984,0.3957,0.3474,85.9
656848,"Petersen, Michael",SL,Breaking,115,5.4283,1.6621,88.1026,0.5072,0.5102,0.3044,85.9
686563,"Cannon, Jonathan",ST,Breaking,442,5.4276,1.1252,81.9204,0.4532,0.4719,0.3056,85.8
660896,"Alcala, Jorge",FF,Fastball,430,5.4272,1.2078,98.0012,0.4922,0.3064,0.3473,85.8
676664,"Sears, JP",ST,Breaking,735,5.4267,1.0448,78.7741,0.459,0.3274,0.3175,85.7
666142,"Ragans, Cole",FF,Fastball,1384,5.426,1.2742,95.392,0.5034,0.2597,0.3626,85.7
613534,"Adams, Austin",SL,Breaking,608,5.4252,1.4198,87.7137,0.4393,0.4229,0.312,85.7
607074,"Rodón, Carlos",FF,Fastball,1790,5.4249,1.2786,95.4642,0.5098,0.2831,0.3678,85.6
668678,"Gallen, Zac",FC,Fastball,105,5.4246,0.9156,89.959,0.3763,0.4253,0.2846,85.6
681870,"Sabrowski, Erik",FF,Fastball,164,5.4243,1.1492,92.7159,0.4725,0.2965,0.357,85.5
605347,"López, Jorge",SL,Breaking,158,5.424,1.2239,86.5177,0.4666,0.494,0.292,85.5
671737,"Bradley, Taj",CU,Breaking,205,5.4233,1.2846,79.1337,0.303,0.3518,0.3155,85.5
552640,"Kittredge, Andrew",SL,Breaking,519,5.4223,1.5403,88.1158,0.5282,0.4741,0.3085,85.4
670167,"Schreiber, John",ST,Breaking,262,5.4212,1.2415,81.1191,0.4311,0.4869,0.2916,85.4
601713,"Pivetta, Nick",ST,Breaking,644,5.4192,1.1255,82.4582,0.4993,0.4515,0.3004,85.3
682842,"Uribe, Abner",SL,Breaking,89,5.4192,1.3369,87.9202,0.4669,0.5102,0.3031,85.3
640451,"Harvey, Hunter",FF,Fastball,577,5.4182,1.2736,97.7586,0.5493,0.2705,0.3595,85.2
656302,"Cease, Dylan",FF,Fastball,1467,5.4168,1.2817,96.8571,0.51,0.3034,0.3376,85.2
670990,"Ramírez, Yohan",CU,Breaking,115,5.4168,1.4177,81.4809,0.4125,0.4472,0.3129,85.2
664854,"Helsley, Ryan",FF,Fastball,438,5.4161,1.3437,99.4653,0.5203,0.313,0.3567,85.1
663878,"Pearson, Nate",FF,Fastball,533,5.4155,1.3771,97.6598,0.5028,0.3301,0.3565,85.1
656557,"Houck, Tanner",ST,Breaking,1131,5.415,1.3478,83.1749,0.4384,0.3562,0.3259,85.0
668964,"Myers, Tobias",CU,Breaking,91,5.4143,1.5357,77.7209,0.3648,0.391,0.3364,85.0
641941,"Pagán, Emilio",FF,Fastball,343,5.4141,1.2403,94.5714,0.5113,0.2607,0.3603,85.0
643377,"Jax, Griffin",FF,Fastball,329,5.4133,1.0902,97.1103,0.5689,0.3001,0.3629,84.9
598264,"Barnes, Matt",KC,Breaking,116,5.4112,1.4503,81.4741,0.3875,0.4416,0.3162,84.9
676614,"Sammons, Bryan",ST,Breaking,72,5.4111,1.0512,80.1333,0.4194,0.468,0.304,84.8
668674,"Erceg, Lucas",SL,Breaking,283,5.4111,1.6166,85.73,0.4885,0.4889,0.3083,84.8
681911,"Vesia, Alex",SL,Breaking,394,5.4107,1.2777,85.0198,0.4995,0.4818,0.3117,84.8
674944,"Guenther, Sean",SL,Breaking,77,5.4096,1.2516,79.8688,0.4674,0.3312,0.3197,84.7
518886,"Kimbrel, Craig",FF,Fastball,633,5.4093,1.4482,93.8543,0.4948,0.3339,0.3699,84.7
641154,"López, Pablo",ST,Breaking,654,5.4089,1.3658,84.4508,0.4928,0.43,0.3117,84.6
592662,"Ray, Robbie",KC,Breaking,85,5.4084,1.6809,83.5435,0.4427,0.5647,0.3229,84.6
663485,"Sands, Cole",CU,Breaking,166,5.4078,1.312,82.4127,0.4343,0.4077,0.3048,84.5
571882,"Law, Derek",SL,Breaking,412,5.4075,1.5976,87.2835,0.525,0.4938,0.3024,84.5
657514,"Bernardino, Brennan",CU,Breaking,304,5.4067,1.1881,78.9434,0.4368,0.4257,0.2954,84.5
592155,"Booser, Cam",FF,Fastball,290,5.4063,1.3529,95.3548,0.535,0.3082,0.3615,84.4
572143,"Smith, Burch",CU,Breaking,166,5.4056,1.2963,80.0102,0.351,0.272,0.3362,84.4
543056,"Coulombe, Danny",ST,Breaking,136,5.4047,1.2781,81.536,0.4369,0.4217,0.314,84.3
605280,"Holmes, Clay",ST,Breaking,266,5.4045,1.524,83.7936,0.4698,0.4326,0.3033,84.3
681869,"Dubin, Shawn",ST,Breaking,78,5.4036,1.2659,83.0756,0.4013,0.5627,0.2844,84.3
683232,"Mears, Nick",FF,Fastball,666,5.4026,1.2698,96.7089,0.5251,0.2816,0.3465,84.2
663855,"Hicks, Jordan",ST,Breaking,492,5.4004,1.2937,81.1856,0.42,0.4772,0.3035,84.2
657508,"Baumann, Mike",FF,Fastball,433,5.3994,1.264,96.5263,0.4674,0.2942,0.3565,84.1
663372,"Feltner, Ryan",ST,Breaking,138,5.3993,1.1348,82.7029,0.4756,0.4711,0.2935,84.1
607625,"Lugo, Seth",ST,Breaking,116,5.3992,1.2729,82.0362,0.4086,0.4515,0.291,84.1
681432,"Little, Luke",ST,Breaking,115,5.3987,1.5138,81.7687,0.3914,0.5498,0.2817,84.0
656529,"Hentges, Sam",SL,Breaking,75,5.3985,1.3503,87.944,0.5207,0.4718,0.3099,84.0
625643,"López, Reynaldo",SL,Breaking,620,5.3984,1.449,85.014,0.4565,0.5493,0.294,83.9
606303,"Payamps, Joel",SL,Breaking,196,5.3973,1.3724,83.8036,0.4823,0.4202,0.3148,83.9
656234,"Bird, Jake",SL,Breaking,194,5.3968,1.3595,85.4845,0.4583,0.4552,0.3044,83.9
573009,"Mantiply, Joe",CU,Breaking,234,5.3948,1.2568,79.2363,0.4459,0.4481,0.3005,83.8
595881,"Beede, Tyler",CU,Breaking,65,5.3944,1.3786,77.54,0.4018,0.3273,0.3144,83.8
593423,"Montas, Frankie",SL,Breaking,175,5.3942,1.3298,85.7811,0.4898,0.5164,0.2966,83.7
523260,"Kelly, Joe",SL,Breaking,123,5.3932,1.3614,90.1138,0.5135,0.4547,0.301,83.7
656731,"Megill, Tylor",FS,Offspeed,123,5.3927,1.4756,84.8699,0.4369,0.5062,0.2765,83.6
592155,"Booser, Cam",ST,Breaking,166,5.3925,1.3479,82.3723,0.5038,0.4345,0.2998,83.6
628452,"Iglesias, Raisel",SL,Breaking,192,5.3922,1.254,84.2,0.5016,0.475,0.3057,83.6
664351,"Contreras, Luis",FF,Fastball,71,5.3918,1.2842,92.3465,0.4127,0.3725,0.3435,83.5
647315,"Pop, Zach",SL,Breaking,124,5.3908,1.4539,86.1242,0.4378,0.5704,0.2801,83.5
657044,"Thompson, Ryan",SL,Breaking,265,5.3904,1.0871,78.9234,0.4955,0.4433,0.3006,83.4
676428,"Hurter, Brant",ST,Breaking,249,5.3901,1.3825,83.0245,0.4452,0.4277,0.3133,83.4
547179,"Lorenzen, Michael",ST,Breaking,138,5.3889,1.163,82.0659,0.4134,0.4966,0.3022,83.4
657746,"Ryan, Joe",FF,Fastball,1081,5.3888,1.3311,93.9572,0.5368,0.2652,0.3748,83.3
608723,"Voth, Austin",CU,Breaking,186,5.3873,1.3361,75.3409,0.4299,0.4411,0.3016,83.3
661403,"Clase, Emmanuel",SL,Breaking,226,5.3864,1.5956,91.0571,0.5884,0.4364,0.3014,83.2
664076,"Cleavinger, Garrett",ST,Breaking,190,5.3844,1.2576,80.8958,0.496,0.3825,0.2929,83.2
572143,"Smith, Burch",ST,Breaking,83,5.384,1.2431,83.4843,0.564,0.3929,0.314,83.2
605130,"Barlow, Scott",ST,Breaking,444,5.3837,1.329,80.9914,0.3804,0.4802,0.3093,83.1
662253,"Muñoz, Andrés",FF,Fastball,311,5.3837,1.4197,98.455,0.465,0.3033,0.3529,83.1
650644,"Civale, Aaron",ST,Breaking,402,5.3837,1.2861,80.2343,0.488,0.3879,0.3008,83.0
689225,"Brieske, Beau",SL,Breaking,217,5.3836,1.4706,86.1742,0.4091,0.5316,0.297,83.0
657571,"Ferguson, Caleb",SV,Breaking,191,5.3833,1.2158,81.0717,0.4186,0.3508,0.3304,83.0
676395,"Garcia, Robert",SL,Breaking,166,5.382,1.4247,85.4078,0.494,0.4765,0.2981,82.9
681402,"Varland, Gus",SL,Breaking,174,5.3815,1.5419,88.6557,0.4953,0.4923,0.2992,82.9
623167,"Flexen, Chris",ST,Breaking,209,5.3813,1.0682,79.9665,0.3761,0.5316,0.2776,82.8
681293,"Arrighetti, Spencer",CU,Breaking,498,5.381,1.4129,78.4315,0.4271,0.3986,0.3147,82.8
669373,"Skubal, Tarik",CU,Breaking,129,5.3801,1.3971,78.5248,0.3255,0.2532,0.348,82.7
640448,"Finnegan, Kyle",SL,Breaking,62,5.3797,1.2368,85.3145,0.459,0.507,0.2807,82.7
669084,"Hall, DL",CU,Breaking,156,5.3789,1.2439,79.7301,0.3838,0.3237,0.3355,82.7
624133,"Suarez, Ranger",CU,Breaking,522,5.3789,1.2927,74.5282,0.4275,0.3929,0.3246,82.6
666200,"Luzardo, Jesús",SL,Breaking,318,5.3787,1.5943,83.5006,0.4654,0.5451,0.3223,82.6
665871,"Assad, Javier",ST,Breaking,228,5.3786,1.2247,79.9478,0.3969,0.6054,0.2694,82.5
700187,"Taylor, Troy",ST,Breaking,136,5.3784,1.3405,84.1434,0.4351,0.4442,0.3099,82.5
687765,"Spence, Mitch",CU,Breaking,303,5.3779,1.6429,80.398,0.4962,0.398,0.3176,82.5
614179,"Ruiz, José",CU,Breaking,362,5.3776,1.4771,86.2475,0.4948,0.4822,0.3116,82.4
621016,"Cuas, Jose",FF,Fastball,106,5.3774,1.5546,91.6434,0.509,0.358,0.3515,82.4
642048,"Saucedo, Tayler",ST,Breaking,63,5.3772,1.0723,80.9111,0.4878,0.3782,0.3098,82.3
702352,"Bivens, Spencer",ST,Breaking,183,5.3772,1.1301,80.9514,0.4747,0.4014,0.3174,82.3
547179,"Lorenzen, Michael",SL,Breaking,184,5.3772,1.3753,85.2342,0.4342,0.5129,0.297,82.3
657053,"Toussaint, Touki",CU,Breaking,128,5.377,1.1742,75.6383,0.4241,0.4276,0.3034,82.2
663546,"Hjelle, Sean",KC,Breaking,416,5.3768,1.6898,85.8075,0.4929,0.5019,0.2962,82.2
656302,"Cease, Dylan",SL,Breaking,1446,5.3747,1.4791,87.6967,0.4972,0.4985,0.3056,82.1
607067,"Rea, Colin",ST,Breaking,446,5.3738,1.3884,81.9897,0.4586,0.4243,0.3162,82.1
624647,"González, Victor",SL,Breaking,121,5.3731,1.3015,85.886,0.43,0.5278,0.2931,82.0
690829,"Joyce, Ben",FF,Fastball,246,5.3727,1.7067,102.1073,0.5424,0.3301,0.3441,82.0
671096,"Abbott, Andrew",ST,Breaking,428,5.3726,1.3238,82.9119,0.5613,0.4043,0.3133,82.0
663460,"Bubic, Kris",ST,Breaking,202,5.3726,1.3317,84.0446,0.494,0.397,0.3242,81.9
665795,"Cabrera, Edward",CU,Breaking,379,5.3724,1.5397,84.7831,0.4361,0.4128,0.3275,81.9
667463,"King, John",SL,Breaking,108,5.372,1.5281,83.5546,0.4938,0.4971,0.2915,81.8
502179,"Espino, Paolo",CU,Breaking,81,5.3718,1.3844,71.1333,0.514,0.3166,0.3093,81.8
694973,"Skenes, Paul",ST,Breaking,212,5.3717,1.1677,84.6698,0.5173,0.4395,0.3047,81.8
663776,"Sandoval, Patrick",CU,Breaking,131,5.3716,1.5409,76.3168,0.3413,0.3322,0.337,81.7
683155,"Estes, Joey",ST,Breaking,396,5.3711,1.09,78.1672,0.5484,0.3339,0.306,81.7
593423,"Montas, Frankie",FS,Offspeed,488,5.3708,1.5077,86.0357,0.4887,0.5144,0.2913,81.6
573204,"Thielbar, Caleb",ST,Breaking,274,5.3703,1.1235,81.5018,0.493,0.4002,0.3024,81.6
642232,"Yarbrough, Ryan",ST,Breaking,418,5.3701,1.0552,71.2864,0.542,0.4087,0.2932,81.6
693433,"Woo, Bryan",FF,Fastball,837,5.3691,1.2655,94.8368,0.5543,0.2908,0.3719,81.5
671922,"Smith, Cade",ST,Breaking,135,5.3691,1.288,82.1763,0.4262,0.4474,0.314,81.5
665620,"García, Deivi",FF,Fastball,168,5.369,1.419,94.9887,0.4288,0.3205,0.3514,81.4
682120,"Herrin, Tim",SL,Breaking,322,5.3689,1.3109,87.4854,0.4898,0.4528,0.3267,81.4
608678,"Leone, Dominic",CH,Offspeed,94,5.3681,1.1685,90.7926,0.389,0.5503,0.2693,81.4
621244,"Berríos, José",SV,Breaking,851,5.3675,1.5188,83.1667,0.4203,0.4211,0.3219,81.3
622663,"Severino, Luis",SL,Breaking,223,5.3673,1.525,86.8713,0.4493,0.5349,0.2996,81.3
630023,"Chirinos, Yonny",FS,Offspeed,93,5.3672,1.5629,85.5806,0.5398,0.4998,0.3015,81.2
605397,"Musgrove, Joe",CU,Breaking,365,5.3669,1.4306,81.5611,0.3927,0.3366,0.3199,81.2
663978,"Paddack, Chris",CU,Breaking,198,5.3665,1.3996,78.248,0.3884,0.43,0.3224,81.1
676969,"de Geus, Brett",KC,Breaking,58,5.3662,1.3744,85.119,0.3879,0.457,0.2953,81.1
643338,"Green, Chad",FF,Fastball,534,5.3654,1.1708,95.4099,0.5417,0.2549,0.3603,81.1
695243,"Miller, Mason",SL,Breaking,362,5.3647,1.5338,87.5442,0.4662,0.4712,0.2979,81.0
656412,"Faedo, Alex",SL,Breaking,443,5.3644,1.3629,83.1903,0.4729,0.4794,0.3107,81.0
543859,"Tonkin, Michael",SL,Breaking,526,5.3643,1.5342,83.7933,0.4645,0.5151,0.294,80.9
681190,"Vásquez, Randy",ST,Breaking,223,5.364,1.3019,82.2161,0.4446,0.4219,0.3195,80.9
608717,"Stratton, Chris",CU,Breaking,220,5.3634,1.5605,79.2427,0.4097,0.4338,0.3107,80.9
622098,"Smith, Drew",FF,Fastball,169,5.3621,1.3466,94.7041,0.5313,0.2982,0.3576,80.8
693312,"Nicolas, Kyle",CU,Breaking,218,5.3617,1.4232,85.6454,0.3622,0.4898,0.298,80.8
656876,"Rasmussen, Drew",FC,Fastball,127,5.3615,1.5376,89.1488,0.4874,0.5021,0.2925,80.7
571760,"Heaney, Andrew",SL,Breaking,744,5.3613,1.4769,82.5577,0.5118,0.465,0.3316,80.7
571670,"Floro, Dylan",SL,Breaking,274,5.3604,1.1535,83.3135,0.4248,0.5321,0.2942,80.7
672582,"Zerpa, Angel",SL,Breaking,270,5.3601,1.4772,86.1748,0.4666,0.4326,0.3226,80.6
622253,"Tate, Dillon",ST,Breaking,200,5.3598,1.1202,79.517,0.4149,0.4707,0.2915,80.6
621107,"Eflin, Zach",CU,Breaking,474,5.3597,1.305,78.8595,0.4565,0.4086,0.3132,80.5
573186,"Stroman, Marcus",SV,Breaking,381,5.3584,1.1828,82.2701,0.3281,0.4609,0.316,80.5
450203,"Morton, Charlie",CU,Breaking,1197,5.3578,1.5544,81.4873,0.4457,0.4047,0.3149,80.5
667755,"Soriano, José",SL,Breaking,91,5.3564,1.2666,91.3418,0.4473,0.5799,0.2722,80.4
674285,"Salazar, Eduardo",SL,Breaking,211,5.3558,1.5627,87.7682,0.4523,0.5363,0.2897,80.4
680767,"Vodnik, Victor",FF,Fastball,884,5.3557,1.4211,97.9509,0.4543,0.3404,0.3486,80.3
682243,"Miller, Bryce",SL,Breaking,234,5.3555,1.4166,86.6419,0.4321,0.4887,0.3128,80.3
656638,"Lange, Alex",SL,Breaking,239,5.3541,1.6252,87.9192,0.4866,0.5552,0.2974,80.2
678495,"Rodríguez, Randy",FF,Fastball,427,5.3541,1.3213,97.6094,0.4958,0.2849,0.3556,80.2
663773,"Hoeing, Bryan",SL,Breaking,194,5.3538,1.3756,83.1052,0.3915,0.4762,0.3026,80.2
694973,"Skenes, Paul",FS,Offspeed,603,5.3536,1.356,93.9872,0.5884,0.3991,0.3019,80.1
592836,"Walker, Taijuan",ST,Breaking,222,5.3534,1.0738,85.1509,0.4948,0.4501,0.3028,80.1
669674,"Long, Sam",CU,Breaking,168,5.3534,1.2597,77.7851,0.3437,0.3896,0.319,80.0
